"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
1983-08-14 8 2 14 1983 0 413766.796963723 0 25690.3735610464 0 71836.8925669479 0 0 74917.3245782404 0 1712821.06546922 NA NA 2412795.72703628
1983-08-21 8 3 21 1983 0 785037.872322585 0 23830.4054653113 0 78767.4252418546 0 0 71213.1127879917 0 2079691.90088508 NA NA 2041524.65167741
1983-08-28 8 4 28 1983 0 563187.280423799 0 5988.45892677193 0 68002.2156335753 0 0 56986.9792597561 0 1989470.36706656 NA NA 2221694.1075762
1983-09-04 9 5 4 1983 0 618514.539430326 0 17532.0359593239 0 74170.2879991855 0 0 63942.194287227 0 2333038.98564588 NA NA 2166366.84856967
1983-09-11 9 6 11 1983 0 582033.571797667 0 0 0 0 0 0 68211.998326894 0 2702430.12298787 NA NA 2146641.08020233
1983-09-18 9 7 18 1983 0 574706.685530877 0 0 0 0 0 0 66076.9350791091 0 3059804.90814818 NA NA 2153967.96646912
1983-09-25 9 8 25 1983 0 682339.432993137 0 0 0 0 0 0 65392.1764497067 0 3404668.09730385 NA NA 2046335.21900686
1983-10-02 10 9 2 1983 0 828331.218125232 0 0 0 0 0 0 66562.6986631953 0 3837796.36115856 NA NA 1900343.43387477
1983-10-09 10 10 9 1983 0 1077748.88823909 1468.7458636502 0 13242.1434859373 0 0 0 61935.697015922 0 4090093.35045582 NA NA 1674394.51176091
1983-10-16 10 11 16 1983 0 1058963.37713635 1856.64938681529 0 13502.5365089355 0 0 0 56506.8522090338 0 4195411.52790264 NA NA 1693180.02286365
1983-10-23 10 12 23 1983 0 1090004.17739079 1541.79347114386 0 13379.9128506457 0 0 0 59898.5817668871 0 4280120.59315775 NA NA 1662139.22260921
1983-10-30 10 13 30 1983 0 938168.241411523 1310.81926748096 0 0 0 0 0 61133.2062962601 0 4352516.01535143 NA NA 1813975.15858848
1983-11-06 11 14 6 1983 0 789752.459754108 0 0 0 0 0 0 60266.0357000322 0 4444771.01504677 NA NA 2039693.56024589
1983-11-13 11 15 13 1983 0 677244.437447984 0 0 0 0 0 0 64014.3607214991 0 4517610.06785172 NA NA 2487635.48655202
1983-11-20 11 16 20 1983 0 546976.811365904 0 0 0 0 0 0 62883.9274472229 0 4492457.99707651 NA NA 2521539.5726341
1983-11-27 11 17 27 1983 0 465214.621437008 0 0 0 0 0 0 60922.9061749448 0 4341904.09220753 NA NA 2603301.76256299
1983-12-04 12 18 4 1983 0 579475.65123103 0 0 0 0 0 0 73798.1031507129 0 4543580.17168079 NA NA 2381028.85276897
1983-12-11 12 19 11 1983 0 406573.725807545 0 0 0 0 0 0 79882.5510812822 0 4538830.07363692 NA NA 2877455.78619245
1983-12-18 12 20 18 1983 0 438682.263865027 0 0 0 0 0 0 70114.2141631341 0 5258776.1103303 NA NA 2845347.24813497
1983-12-25 12 21 25 1983 0 638268.325732634 0 0 0 0 0 0 74318.0637027132 0 5877024.21333349 NA NA 2645761.18626737
1984-01-01 1 22 1 1984 0 726954.484762519 0 0 0 0 0 0 75502.758290029 0 6432045.13129216 NA NA 2557075.02723748
