Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
24 1 9 1955 1955 18231662.1251925 17277237 16040266 13919604 20075000 13288399.6983814 13919604 0
25 1 16 1955 1955 17809993.1938904 16988405 16038203 13919604 20075000 13296036.1255439 13919604 0
26 1 23 1955 1955 17388324.250385 16699572 16036141 13919604 20075000 13302552.5010352 13919604 0
27 1 30 1955 1955 16966655.3190829 16410739 16034078 13919604 20075000 13308583.9579285 13919604 -161355
28 2 6 1955 1955 16544986.3755776 16085400 16007946 13758249 20075000 13304622.4221406 13758249 -161355
29 2 13 1955 1955 16123318.4564786 15760062 15981813 13596894 20075000 13320489.450351 13596894 -161356
30 2 20 1955 1955 15701649.5129733 15434723 15955681 13435538 20075000 13335520.5067468 13435538 -85897.1557475999
31 2 27 1955 1955 15279980.5816712 15109384 15929549 13274183 20075000 13349640.8442524 13349640.8442524 8482.1034923438
32 3 6 1955 1955 14858311.6381658 14976938 15932921 13220530 20075000 13358122.9477447 13358122.9477447 -43838.0213444494
33 3 13 1955 1955 14436642.7068637 14844492 15936293 13166878 20075000 13314284.9264003 13314284.9264003 -41500.2343152072
34 3 20 1955 1955 14014973.7633583 14712046 15939665 13113225 20075000 13272784.6920851 13272784.6920851 -46281.8327202592
35 3 27 1955 1955 13593304.8320562 14579600 15943036 13059572 20075000 13226502.8593648 13226502.8593648 -33648.6771333925
36 4 3 1955 1955 20075000 14248559 15902772 13046481 20075000 13192854.1822314 13192854.1822314 75784.5129992124
37 4 10 1955 1955 20075000 13917518 15862508 13033390 20075000 13268638.6952306 13268638.6952306 53133.2679304369
38 4 17 1955 1955 20075000 13708758 15860326 10532795 20075000 13321771.9631611 13321771.9631611 60415.3386259731
39 4 24 1955 1955 20075000 13499997 15858144 8032200 20075000 13382187.3017871 13382187.3017871 144355.516917991
40 5 1 1955 1955 20075000 13630113 15937562 0 20075000 13526542.818705 13526542.818705 270663.701008981
41 5 8 1955 1955 20075000 13760228 16016980 0 20075000 13797206.519714 13797206.519714 281384.100078667
42 5 15 1955 1955 20075000 13890344 16096398 0 20075000 14078590.6197927 14078590.6197927 404838.038678875
43 5 22 1955 1955 20075000 14020459 16175816 0 20075000 14483428.6584716 14483428.6584716 650663.68607107
44 5 29 1955 1955 20075000 14150575 16255235 0 20075000 15134092.3445426 15134092.3445426 629150.569411
45 6 5 1955 1955 20075000 14945054 16999135 0 20075000 15763242.9139536 15763242.9139536 639236.846912207
46 6 12 1955 1955 20075000 15739533 17743035 0 20075000 16402479.7608658 16402479.7608658 862311.485473987
47 6 19 1955 1955 20075000 16534011 18486935 0 20075000 17264791.2463398 17264791.2463398 599829.695486039
48 6 26 1955 1955 20075000 17328490 19230835 0 20075000 17864620.9418259 17864620.9418259 647124.609405186
49 7 3 1955 1955 20075000 17819597 19441877 0 20075000 18511745.5512311 18511745.5512311 764507.107517619
50 7 10 1955 1955 20075000 18310704 19652918 0 20075000 19276252.6587487 19276252.6587487 448531.139209636
51 7 17 1955 1955 20075000 18801811 19863959 0 20075000 19724783.7979583 19724783.7979583 350216.202041686
52 7 24 1955 1955 20075000 19292918 20075000 0 20075000 20075000 20075000 0
52 7 31 1955 1955 20075000 19292918 20075000 0 20075000 20075000 20075000 -521388
1 8 7 1955 1956 20075000 19553612 13176890 0 20075000 20075000 19553612 260694
2 8 14 1955 1956 20075000 19814306 13176890 0 20075000 20075000 19814306 260694
3 8 21 1955 1956 20075000 20075000 13176890 0 20075000 20075000 20075000 -1884
4 8 28 1955 1956 20075000 20073116 13754972 0 20075000 20075000 20073116 -1885
5 9 4 1955 1956 20075000 20071231 14333054 0 20075000 20075000 20071231 -30744
6 9 11 1955 1956 20075000 20040487 14631765 0 20075000 20075000 20040487 -30743
7 9 18 1955 1956 20075000 20009744 14930475 0 20075000 20075000 20009744 -30744
8 9 25 1955 1956 20075000 19979000 15229186 0 20075000 20075000 19979000 -30744
9 10 2 1955 1956 20075000 19948256 15527896 0 20075000 20075000 19948256 -57124
10 10 9 1955 1956 20035000 19891132 15598746 0 20075000 20075000 19891132 -57124
11 10 16 1955 1956 19995000 19834008 15669595 0 20075000 20075000 19834008 -57123
12 10 23 1955 1956 19955000 19776885 15740445 0 20075000 20075000 19776885 -57124
13 10 30 1955 1956 19915000 19719761 15811294 0 20075000 20075000 19719761 -57124
14 11 6 1955 1956 19875000 19662637 15882144 0 20075000 20075000 19662637 -157289
15 11 13 1955 1956 19875000 19505348 15914524 0 20075000 20075000 19505348 -157289
16 11 20 1955 1956 19875000 19348059 15946904 0 20075000 20075000 19348059 -157290
17 11 27 1955 1956 19875000 19190769 15979284 0 20075000 20075000 19190769 -157289
18 12 4 1955 1956 19875000 19033480 16011665 0 20075000 20075000 19033480 -294644
19 12 11 1955 1956 19827500 18738836 16019846 0 20075000 20075000 18738836 -294644
20 12 18 1955 1956 19780000 18444192 16028028 0 20075000 20075000 18444192 -294645
21 12 25 1955 1956 19732500 18149547 16036210 0 20075000 20075000 18149547 -294644
22 1 1 1956 1956 19685000 17854903 16044392 0 20075000 20075000 17854903 -2820049.46059519
23 1 8 1956 1956 19401154 17566070 16042329 13919604 20075000 15034853.5394048 15034853.5394048 -557.078864447773
24 1 15 1956 1956 19117308 17277237 16040266 13919604 20075000 15034296.4605404 15034296.4605404 -1350.12005024217
25 1 22 1956 1956 18833462 16988405 16038203 13919604 20075000 15032946.3404901 15032946.3404901 -1541.27917473763
