"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1981-03-15 3 33 15 1981 0 20682721.7653651 4798414.64546179 0 1753094.0434561 4808413.64546179 1403505.9565439
1981-03-22 3 34 22 1981 0 19464025.7221886 3904602.58880353 0 1687452.82989735 3914601.58880353 1369847.17010265
1981-03-29 3 35 29 1981 0 18322699.6004493 3082890.44529718 0 1648112.30806403 3092889.44529718 1309887.69193597
1981-04-05 4 36 5 1981 0 15063802.1096971 1657461.86866017 0 3014873.78558868 1667460.86866017 0
1981-04-12 4 37 12 1981 0 14990980.0108042 1904925.32032853 0 1436122.17948108 1914924.32032853 1280077.82051892
1981-04-19 4 38 19 1981 0 14331782.8936734 959103.500529385 0 1695940.25568825 969102.500529385 959959.744311749
1981-04-26 4 39 26 1981 0 14490791.4275525 575069.487899077 0 2865294.54631422 585068.487899077 0
1981-05-03 5 40 3 1981 0 16040302.259171 396032.728729792 0 2831052.20832038 406031.728729792 0
1981-05-10 5 41 10 1981 0 17175560.753316 563289.436837987 0 2429391.47124277 573288.436837987 0
1981-05-17 5 42 17 1981 0 20225306.7567536 1002151.10688937 0 2501323.76657208 1012150.10688937 0
1981-05-24 5 43 24 1981 0 25923490.5491881 2225261.58970855 0 3034123.48336517 2235260.58970855 0
1981-05-31 5 44 31 1981 0 32241039.838164 3510119.36882161 0 3069425.14542395 3520118.36882162 0
1981-06-07 6 45 7 1981 0 52528634.880912 1663145.54934779 0 3014157.77508141 1673144.54934779 0
1981-06-14 6 46 14 1981 0 36660520.8702327 2617376.94071518 0 3344888.11541554 2627375.94071518 0
1981-06-21 6 47 21 1981 0 38249009.8574859 2867668.43115654 0 3692342.90520084 2877667.43115654 0
1981-06-28 6 48 28 1981 0 39678305.7890849 2699573.23312539 0 3634049.9041006 2709572.23312539 0
1981-07-05 7 49 5 1981 0 40943410.2410427 2082497.51307101 0 3682954.9891423 2092496.51307101 192745.010857695
1981-07-12 7 50 12 1981 0 42186242.8978288 2704414.15340649 0 2898415.33627504 2714413.15340649 960184.663724957
1981-07-19 7 51 19 1981 0 105858022.001606 1993680.63543475 0 2986254.22187926 2003679.63543475 855245.778120737
1981-07-26 7 52 26 1981 0 188953806.529332 0 0 3330609.64000802 9999 493790.35999198
1981-08-02 8 1 2 1981 0 237701138.342521 2490475.79394753 0 3428007.70653001 2500474.79394753 0
1981-08-09 8 2 9 1981 0 242955064.798002 2262088.04177727 0 3344029.41084548 2272087.04177727 0
1981-08-16 8 3 16 1981 0 239292162.435469 2159612.99430674 0 3329725.9685994 2169611.99430674 0
1981-08-23 8 4 23 1981 0 218760555.391637 2155075.94953454 0 2346394.88268718 2165074.94953454 0
1981-08-30 8 5 30 1981 0 185422784.684373 2167265.47824161 0 1764702.02131359 2177264.47824161 0
1981-09-06 9 6 6 1981 45055.6961618004 40361065.6174541 3080782.44361531 249765.319557635 1014350.68044236 2913939.38705645 181800
1981-09-13 9 7 13 1981 68762.8643234402 43545167.8720804 3047467.55445268 408832.463638866 898915.536361134 2787304.92067222 181800
1981-09-20 9 8 20 1981 111782.980468574 40237006.1698385 2968485.59222792 616295.187468683 735084.812531317 2605256.98800613 181800
1981-09-27 9 9 27 1981 119135.786828834 40422234.4395844 2793950.03785598 656996.108190312 738015.891809688 2412351.41281555 181800
1981-10-04 10 10 4 1981 151149.686811348 34504007.2292138 3525270.22886958 691579.171786236 738338.428213764 3060374.66670758 363600
1981-10-11 10 11 11 1981 156791.946632616 33637196.452301 2936167.42747116 715404.926393171 749418.273606829 2456177.07677288 363600
1981-10-18 10 12 18 1981 166730.293902829 32631783.156909 2266641.60419992 764859.929864627 734868.870135373 1753151.80786438 363600
1981-10-25 10 13 25 1981 181029.134763772 31741648.1672985 1708115.75838201 819387.656085686 715246.743914314 1168354.33476365 363600
