"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1992-05-24 5 43 24 1992 0 1338672.99992109 0 33108.2408109123 0 46010.9897796728 0 0 51775.5150832914 0 0 29727600 3692085.60132566 1069127.00007891
1992-05-31 5 44 31 1992 0 1430491.60710217 0 54813.9171933168 0 37107.8116657226 0 0 72986.1736391642 0 0 31416000 2149533.00068349 1025548.39289783
1992-06-07 6 45 7 1992 344076.654664257 239760 0 26277.1129108971 0 139737.222048037 0 0 79993.1044838094 0 0 19037705.586751 0 543934.445335743
1992-06-14 6 46 14 1992 234942.625958393 239760 0 19601.9035360842 0 108294.813038012 0 0 74999.3889960139 0 0 22553201.0914563 0 644377.174041607
1992-06-21 6 47 21 1992 329305.703866224 239760 0 26269.2912603178 0 129367.286183486 0 0 79806.4192491558 0 0 18946297.8646822 0 541322.796133776
1992-06-28 6 48 28 1992 330226.867631068 239760 0 25865.2767109869 0 126744.048858588 0 0 79679.5575377675 0 0 18609861.6329126 0 531710.332368932
1992-07-05 7 49 5 1992 0 2887357.83117467 0 26100.570898663 0 49036.7574130594 42.5976617629424 0 79655.5566734509 0 0 29599500 3179622.89593463 955342.168825332
1992-07-12 7 50 12 1992 15588.6454487994 2997000 0 29902.2792339684 0 70864.3178656269 38.1579984791736 0 83472.2655489542 0 0 28426396.409292 0 812182.754551201
1992-07-19 7 51 19 1992 154575.05421315 2997000 0 30591.0183224848 0 100266.34977252 39.6284348238519 0 84401.7275920755 0 0 22963970.6025397 0 656113.44578685
1992-07-26 7 52 26 1992 340313.871744449 2997000 0 33087.6796605705 0 127366.859227507 41.409085995587 0 86508.9463341654 0 0 15865210.4889443 0 453291.72825555
1992-08-02 8 1 2 1992 497856.048053766 479520 0 37792.7770762636 0 134091.526504716 43.5120172189168 0 89413.3366410595 0 0 13246336.3181182 0 378466.751946234
1992-08-09 8 2 9 1992 514316.818029756 479520 0 38731.8108926539 0 128286.058494665 34.1485562187847 0 90479.9464802761 0 0 15565311.3689585 0 444723.181970244
1992-08-16 8 3 16 1992 545589.625481285 479520 0 39161.5434382703 0 116097.805750488 28.6861777668421 0 91060.1102302169 0 0 17365865.108155 0 496167.574518715
1992-08-23 8 4 23 1992 557294.665101912 479520 0 38357.6748250925 0 112191.117426033 26.2792373135999 0 90480.9465162893 0 0 19851290.7214331 0 567179.734898088
1992-08-30 8 5 30 1992 596475.581063619 479520 0 37857.0373198822 0 108153.067510472 29.3443019645294 0 90146.0773141565 0 0 21375060.6627733 0 610716.018936381
1992-09-06 9 6 6 1992 664777.467650443 179820 0 0 0 0 34.0689503518197 0 89194.3287541698 0 0 20494982.6322345 0 585570.932349557
1992-09-13 9 7 13 1992 691865.846585885 179820 0 0 0 0 38.8689295751951 0 89321.7619147084 0 0 21057377.369494 0 601639.353414115
1992-09-20 9 8 20 1992 716033.237650085 179820 0 0 0 0 43.7368644290457 0 88749.4555905855 0 0 21722006.682247 0 620628.762349915
1992-09-27 9 9 27 1992 748972.825955961 179820 0 0 0 0 49.2611755398443 0 85904.0674084698 0 0 22079609.0915414 0 630845.974044039
1992-10-04 10 10 4 1992 689837.193633882 359640 0 0 0 0 53.9405102051019 0 86096.5029098662 0 0 25357746.6228141 0 724507.046366118
1992-10-11 10 11 11 1992 721177.121228818 359640 0 0 0 0 58.0301147083783 0 85788.3489555145 0 0 25469239.5569914 0 727692.558771182
1992-10-18 10 12 18 1992 786462.589896413 359640 0 0 0 0 63.0208790378229 0 86220.2216509272 0 0 24392638.5536256 0 696932.530103588
1992-10-25 10 13 25 1992 924892.564694438 359640 0 0 0 0 68.1147228117677 0 86684.0954987622 0 0 20755979.8356947 0 593027.995305562
1992-11-01 11 14 1 1992 1198877.31205817 359640 0 0 0 0 0 0 82182.6301185554 853384.805393388 0 12374904.0779641 0 353568.687941833
1992-11-08 11 15 8 1992 904203.354337398 3236760 0 0 0 0 0 0 82182.415825124 269008.962394987 0 21178004.5981911 0 605085.845662602
1992-11-15 11 16 15 1992 1085912.2624075 3236760 0 0 0 0 0 0 82794.5664412584 791408.987593409 0 13307704.8157374 0 380220.137592496
1992-11-22 11 17 22 1992 1057332.0909381 3236760 0 0 0 0 0 0 83657.054643953 763420.618959124 0 12797522.8171665 0 365643.509061901
1992-11-29 11 18 29 1992 1027155.01204914 3236760 0 0 0 0 0 0 83752.5009382981 884861.695796034 0 12343232.5782802 0 352663.787950862
1992-12-06 12 19 6 1992 494996.582130388 1817800.38 0 0 0 0 0 0 84278.6627435263 0 0 33989753.6254364 0 971135.817869612
1992-12-13 12 20 13 1992 1118521.19679458 1811266.92 0 0 16163.852543462 0 0 0 83234.2679900315 700481.009513471 0 15187368.1121897 0 433924.803205419
1992-12-20 12 21 20 1992 1205018.11791793 1804733.46 0 0 16210.6549874709 0 0 0 83391.8736657111 748052.202094172 0 15180951.8728725 0 433741.48208207
1992-12-27 12 22 27 1992 1289929.38124319 1438560 0 0 15555.5237265421 0 0 0 83769.7872750976 691058.234206545 0 15230033.6564885 0 435143.818756814
1993-01-03 1 23 3 1993 1165622.53524878 719280 0 0 0 0 0 0 84685.605969753 485011.388265435 0 19698255.6662926 0 562807.304751218
1993-01-10 1 24 10 1993 1169260.54949193 719280 0 0 0 0 0 0 85310.157032451 470229.748836001 0 19688407.5677824 0 562525.930508067
1993-01-17 1 25 17 1993 1147873.76272766 719280 0 0 0 0 0 0 85002.8888242824 387138.570117072 0 20554427.504532 0 587269.357272343
1993-01-24 1 26 24 1993 1078173.57969628 719280 0 0 0 0 0 0 82250.3325566487 0 0 23111416.3106301 0 660326.180303718
1993-01-31 1 27 31 1993 1111128.62737897 719280 0 0 0 0 0 0 83055.9758551077 188418.924540299 0 22075472.041736 0 630727.772621028
1993-02-07 2 28 7 1993 837705.779393833 959040 0 0 0 0 0 0 82035.196237753 0 0 27722198.7212158 0 792062.820606167
1993-02-14 2 29 14 1993 851263.178367822 959040 0 0 0 0 0 0 82497.5557453393 98303.3689627792 0 23324616.7571262 0 666417.621632178
1993-02-21 2 30 21 1993 806675.848089341 959040 0 0 0 0 0 0 83661.1690778358 291442.562448657 0 20962100.3168731 0 598917.151910659
1993-02-28 2 31 28 1993 737724.390019573 959040 0 0 0 0 0 0 82412.3383907864 394172.870830599 0 19452328.3493149 0 555780.809980427
1993-03-07 3 32 7 1993 60206.2125666942 2037960 0 31000.9215653186 0 0 0 0 70866.8461536878 0 0 39693440.0601657 0 1134098.28743331
1993-03-14 3 33 14 1993 491291.520744175 2037960 0 860.695141099684 17505.3075907584 0 0 0 42380.3935707186 0 0 21133429.7739539 0 603812.279255825
1993-03-21 3 34 21 1993 96462.8963426711 2037960 0 0 0 0 0 0 7531.71003204126 0 0 31480407.1280065 0 899440.203657329
1993-03-28 3 35 28 1993 26841.9167242871 2037960 0 0 0 0 0 0 21695.7915360756 0 0 30445116.91465 0 869860.483275713
1993-04-04 4 36 4 1993 0 1822682.97713744 0 2626.59068740612 0 0 0 0 21705.5062117619 0 0 29305500 1745765.51838485 932697.02286256
1993-04-11 4 37 11 1993 0 1825590.94675504 0 15777.0696093905 0 0 0 0 32441.6011723837 0 0 27195000 1692549.67438272 869489.053244958
1993-04-18 4 38 18 1993 0 1764741.22800356 0 14151.2023766651 0 0 0 0 36359.8910868371 0 0 25084500 2806099.52753486 870038.77199644
1993-04-25 4 39 25 1993 0 1550004.03517158 0 11374.9535892808 0 0 0 0 35189.7001366444 0 0 22974000 6735790.15636007 1024475.96482842
1993-05-02 5 40 2 1993 0 1115533.10264864 0 0 0 25488.9879436255 0 0 21439.1314716424 0 0 24662400 7440835.87550289 1147546.89735136
1993-05-09 5 41 9 1993 0 984179.279323313 0 0 0 11619.7402503848 0 0 2772.13159548836 0 0 26350800 9647580.10736834 1327140.72067669
1993-05-16 5 42 16 1993 0 825194.894223914 0 0 0 0 0 0 0 0 0 28039200 12318517.7770382 1534365.10577609
1993-05-23 5 43 23 1993 0 910691.711916043 0 0 0 0 0 0 0 0 0 29727600 10882171.2398105 1497108.28808396
1993-05-30 5 44 30 1993 0 1018432.64092362 0 0 0 0 0 0 570.028210679578 0 0 31416000 9072123.63248316 1437607.35907638
1993-06-06 6 45 6 1993 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1200441.53187828
1993-06-13 6 46 13 1993 0 0 0 0 0 12152.7081980133 0 0 1006.15293054775 0 0 30807000 5040000 1210645.46980471
1993-06-20 6 47 20 1993 0 207184.2709097 0 0 0 59596.9164771689 0 0 19469.9607044594 0 0 30502500 684090.310896306 904075.7290903
1993-06-27 6 48 27 1993 0 132533.421282094 0 0 0 69017.4567543259 0 0 42890.5184089164 0 0 30198000 2251758.15307602 970026.578717906
1993-07-04 7 49 4 1993 0 2583671.53145155 0 0 0 20588.9794611605 0 0 49874.055613634 0 0 29599500 11986525.5879051 1259028.46854845
1993-07-11 7 50 11 1993 0 2559544.29269053 0 0 0 26293.7035093547 0 0 61664.1743428165 0 0 29001000 12686215.5119747 1266055.70730947
1993-07-18 7 51 18 1993 0 2655491.23554153 0 0 0 45282.7203278726 0 0 63744.4455358608 0 0 28402500 9903754.16929564 1153008.76445847
1993-07-25 7 52 25 1993 0 2861458.56841615 0 0 0 68081.9823682797 0 0 62364.160975187 0 0 27804000 3930701.51593179 929941.431583855
1993-08-01 8 1 1 1993 0 296404.431090951 0 3531.8811223987 0 43642.2144026831 0 0 64598.8487926095 0 0 30702000 7269688.08568927 1060315.56890905
1993-08-08 8 2 8 1993 68070.8448663924 479520 0 12527.6926014432 0 75900.1098856224 0 0 77021.1728161085 0 0 31183920.4296763 0 890969.155133608
1993-08-15 8 3 15 1993 216180.730083 479520 0 18083.2793935149 0 83475.6398376936 0 0 75937.1052053472 0 0 28895176.447095 0 825576.469917
1993-08-22 8 4 22 1993 367355.441861253 479520 0 25970.5909201474 0 80530.0909057421 0 0 77492.2897819247 0 0 26499163.5348561 0 757118.958138747
1993-08-29 8 5 29 1993 552643.128092273 479520 0 28294.5888974406 0 99058.3975102283 0 0 80294.01924895 0 0 22909196.5167705 0 654548.471907727
1993-09-05 9 6 5 1993 698563.464941256 179820 0 0 0 0 0 0 81666.0686590539 0 0 19312472.727056 0 551784.935058744
1993-09-12 9 7 12 1993 662764.443256134 179820 0 0 0 0 0 0 82124.5851711038 0 0 22075926.4860353 0 630740.756743866
1993-09-19 9 8 19 1993 686481.24546392 179820 0 0 0 0 1.15418083584177 0 83108.6634667742 0 0 22756326.4087628 0 650180.75453608
1993-09-26 9 9 26 1993 714356.885467999 179820 0 0 0 0 4.3059290650508 0 83547.793566397 0 0 23291167.00862 0 665461.914532001
1993-10-03 10 10 3 1993 666786.724631459 359640 0 0 0 0 7.67034497293821 0 84241.0613894303 0 0 26164513.0378989 0 747557.515368541
1993-10-10 10 11 10 1993 686331.149562934 359640 0 0 0 0 10.6043517292028 0 83716.3424933067 0 0 26688848.5652973 0 762538.530437066
1993-10-17 10 12 17 1993 713403.963476782 359640 0 0 0 0 14.0720360014702 0 81968.1366799538 0 0 26949690.4783126 0 769991.156523218
1993-10-24 10 13 24 1993 767028.819017047 359640 0 0 0 0 17.4347278134273 0 83291.2128978686 0 0 26281210.9344033 0 750891.740982953
1993-10-31 10 14 31 1993 890346.495767979 359640 0 0 0 0 20.7901942528144 0 80234.6851961072 0 0 23173482.6481207 0 662099.504232021
1993-11-07 11 15 7 1993 631276.631681867 3236760 0 0 0 0 0 0 81713.7736508942 0 0 30730439.8911346 0 878012.568318133
1993-11-14 11 16 14 1993 1012601.45694546 3236760 0 0 0 0 0 0 81748.9177736437 665692.846924628 0 15873583.006909 0 453530.943054544
1993-11-21 11 17 21 1993 1017832.61285559 3236760 0 0 0 0 0 0 83087.2516838741 749483.303328569 0 14180004.5500542 0 405142.987144407
1993-11-28 11 18 28 1993 959609.010382809 3236760 0 0 0 0 0 0 82525.374306746 783880.747485714 0 14707342.6366017 0 420209.789617191
1993-12-05 12 19 5 1993 392813.174144216 1817800.38 0 0 0 0 0 0 82391.1519135354 0 0 37566172.9049524 0 1073319.22585578
1993-12-12 12 20 12 1993 544521.395962385 1811266.92 0 0 0 0 0 0 80153.2207263142 0 0 35277361.1413165 0 1007924.60403762
1993-12-19 12 21 19 1993 869780.92638652 1804733.46 0 0 0 0 0 0 82954.8183432695 0 0 26914253.5764718 0 768978.67361348
1993-12-26 12 22 26 1993 1081533.05781469 1438560 0 0 0 0 0 0 79773.2751984327 249516.137719832 0 22523904.9764858 0 643540.142185309
1994-01-02 1 23 2 1994 667171.042035466 719280 0 0 0 0 0 0 60448.6301095007 0 0 37144057.9287587 0 1061258.79796453
1994-01-09 1 24 9 1994 841661.475840134 719280 0 0 0 0 0 0 79450.4064222845 0 0 31154375.1455953 0 890125.004159866
1994-01-16 1 25 16 1994 1019162.84609942 719280 0 0 0 0 0 0 80444.4422194006 0 0 25059309.5865202 0 715980.273900578
1994-01-23 1 26 23 1994 1035714.868544 719280 0 0 0 0 0 0 81007.3196325419 0 0 24597471.2009599 0 702784.891455997
1994-01-30 1 27 30 1994 1039193.57474891 719280 0 0 0 0 0 0 78321.0800388119 0 0 24593198.8837882 0 702662.82525109
1994-02-06 2 28 6 1994 678355.779277557 959040 0 0 0 0 0 0 85069.8769509377 0 0 33299448.7252855 0 951412.820722443
1994-02-13 2 29 13 1994 956188.94255596 959040 0 0 0 0 0 0 84365.2230035828 391569.114674643 0 19652215.0105414 0 561491.85744404
1994-02-20 2 30 20 1994 931269.194240407 959040 0 0 15730.4869534166 0 0 0 74106.4904231653 506438.760443846 0 16601333.2015858 0 474323.805759593
1994-02-27 2 31 27 1994 744970.687944224 959040 0 0 10677.9634727899 0 0 0 64861.9117872217 287594.204163519 0 19198707.9219522 0 548534.512055776
1994-03-06 3 32 6 1994 214266.390368154 2037960 0 5437.50586603498 0 0 0 0 46142.8892563378 0 0 34301333.8371146 0 980038.109631846
1994-03-13 3 33 13 1994 496079.190060319 2037960 0 23424.9362936866 0 0 0 0 64837.6308698936 103836.367236186 0 20965861.3478888 0 599024.609939681
1994-03-20 3 34 20 1994 373151.402864437 2037960 0 26011.4580106722 0 0 0 0 67579.4438934997 0 0 21796309.3997447 0 622751.697135563
1994-03-27 3 35 27 1994 286822.91668856 2037960 0 24835.7013837299 0 0 0 0 67157.1429713561 122250.582921822 0 21345781.9159004 0 609879.48331144
1994-04-03 4 36 3 1994 130148.941984709 1918080 0 43800.0563976927 0 0 0 0 60443.0440811799 356913.085818119 0 24720981.5305352 0 706313.758015291
1994-04-10 4 37 10 1994 0 1912103.39644168 0 46665.7250721808 0 0 0 0 62654.1177538879 192870.640246797 0 27195000 109371.845117198 782976.603558317
1994-04-17 4 38 17 1994 0 1589573.73961289 0 8793.11268403466 0 0 0 0 34725.6893789883 129538.963208945 0 25084500 6011664.5650841 1045206.26038711
1994-04-24 4 39 24 1994 0 1432728.94019096 0 1441.7387325005 0 0 0 0 26138.3741812144 0 0 22974000 8881924.39450542 1141751.05980904
1994-05-01 5 40 1 1994 0 1086608.0931172 0 31958.1325059216 0 30170.1042273311 0 0 54382.1146835057 0 0 24662400 7926776.03563104 1176471.9068828
1994-05-08 5 41 8 1994 0 973153.95301506 0 902.728427581213 0 18837.5532635157 0 0 27125.4188324313 0 0 26350800 9832805.589347 1338166.04698494
1994-05-15 5 42 15 1994 0 1104143.11642564 0 20508.2344590715 0 0 0 0 42058.0422988354 0 0 28039200 7632187.64404923 1255416.88357436
1994-05-22 5 43 22 1994 0 1042113.03555048 0 25944.9159585786 0 4536.97993853869 0 0 47028.8498784812 0 0 29727600 8674293.0027519 1365686.96444952
1994-05-29 5 44 29 1994 0 1151659.55984401 0 27787.8108961523 0 0 0 0 48089.0023422982 0 0 31416000 6833911.39462055 1304380.44015599
1994-06-05 6 45 5 1994 0 221398.133232001 0 2465.41528749847 0 73741.7084517827 0 0 56837.145950985 0 0 31111500 385599.20212797 907261.866767999
1994-06-12 6 46 12 1994 117048.849559871 239760 0 3520.65328862213 0 93099.0196776097 0 0 58315.113461115 0 0 26679483.2654045 0 762270.950440129
1994-06-19 6 47 19 1994 167641.536217293 239760 0 10527.5068091692 0 114288.811333661 0 0 63827.4834005923 0 0 24604543.7323947 0 702986.963782707
1994-06-26 6 48 26 1994 205396.737379891 239760 0 18516.4373628668 0 117127.556419403 0 0 72025.7072056229 0 0 22978916.1917038 0 656540.462620109
1994-07-03 7 49 3 1994 0 2579650.08184583 0 21137.0174492162 0 6211.17408478737 2.03450869563085 0 74851.437536965 0 0 29599500 12103147.6264709 1263049.91815417
1994-07-10 7 50 10 1994 0 2766051.6609842 0 23376.2552312768 0 41359.1941274476 0 0 76894.8111227268 0 0 29001000 6697501.8314583 1059548.3390158
1994-07-17 7 51 17 1994 76597.5933234794 2997000 0 25867.0306431134 0 96812.4544422975 0 0 79374.3004138431 0 0 25693181.7336782 0 734090.906676521
1994-07-24 7 52 24 1994 313765.342939202 2997000 0 27261.6237222004 0 130932.038836527 0 0 81422.9170455597 0 0 16794408.9971279 0 479840.257060798
1994-08-07 8 1 7 1994 251462.68383986 479520 0 33801.0355712621 0 102624.027473969 0 0 85434.5956042295 0 0 21870104.0656049 0 624860.11616014
1994-08-14 8 2 14 1994 411706.981175832 479520 0 36504.5878289806 0 117365.088538955 0 0 88224.0080967952 0 0 19156655.6588459 0 547333.018824168
1994-08-21 8 3 21 1994 490931.399714385 479520 0 36243.435567249 0 115800.451358758 0 0 87929.7117843406 0 0 19278903.0099965 0 550825.800285615
1994-08-28 8 4 28 1994 546971.062740704 479520 0 36933.7893143235 0 116714.148640111 0 0 89012.1793374806 0 0 20212616.8040754 0 577503.337259296
1994-09-04 9 5 4 1994 545550.228451145 479520 0 0 0 0 0.905303261059544 0 89124.1833709585 0 0 23157448.0042099 0 661641.371548855
1994-09-11 9 6 11 1994 646987.461535658 179820 0 0 0 0 4.2472911486891 0 88596.3072182791 0 0 21117632.8462519 0 603360.938464341
1994-09-18 9 7 18 1994 672894.292775893 179820 0 0 0 0 8.87548298960041 0 87428.979466305 0 0 21721381.7528437 0 620610.907224107
1994-09-25 9 8 25 1994 696400.556976816 179820 0 0 0 0 14.3738399918188 0 87716.8469758176 0 0 22409150.5058114 0 640261.443023184
1994-10-02 10 9 2 1994 742700.386614496 179820 0 0 0 0 20.7938053801333 0 86611.8071812369 0 0 22299144.4684926 0 637118.413385504
1994-10-09 10 10 9 1994 683405.118503263 359640 0 0 0 0 25.4378021156867 0 85562.6265411075 0 0 25582869.2523858 0 730939.121496737
1994-10-16 10 11 16 1994 705688.625533863 359640 0 0 0 0 30.3110650519711 0 84850.8690640479 0 0 26011336.9063148 0 743181.054466137
1994-10-23 10 12 23 1994 756237.324920613 359640 0 0 0 0 35.2599180147013 0 84022.4249444883 0 0 25450522.8277785 0 727157.795079387
1994-10-30 10 13 30 1994 887880.829741404 359640 0 0 0 0 39.5447651207637 0 80996.6588380497 0 0 22051390.5590508 0 630039.730258596
1994-11-06 11 14 6 1994 1226131.73255545 359640 0 0 0 0 0 0 82902.9417726312 1310902.82442064 0 11420999.3605593 0 326314.267444551
1994-11-13 11 15 13 1994 681258.795543786 3236760 0 0 0 0 0 0 83335.2716273643 242481.051350111 0 28981064.1559675 0 828030.404456214
1994-11-20 11 16 20 1994 1111909.16282148 3236760 0 0 0 0 0 0 84428.711004192 1299628.25629208 0 12397813.3012482 0 354223.237178519
1994-11-27 11 17 27 1994 1041940.89980299 3236760 0 0 0 0 0 0 81865.7615646602 1196324.92836018 0 13336214.5068954 0 381034.70019701
1994-12-04 12 18 4 1994 810949.990164627 3236760 0 0 0 0 0 0 81355.3146110678 705220.203863502 0 19910408.3442381 0 568868.809835373
1994-12-11 12 19 11 1994 504147.037090266 1817800.38 0 0 0 0 0 0 83033.3893274381 0 0 33669487.7018407 0 961985.362909734
1994-12-18 12 20 18 1994 560362.385211097 1811266.92 0 0 0 0 0 0 79264.1678763327 0 0 34722926.5176116 0 992083.614788903
1994-12-25 12 21 25 1994 964148.95346483 1804733.46 0 0 0 0 0 0 78701.8761985706 357340.360261332 0 23611372.628731 0 674610.64653517
1995-01-01 1 22 1 1995 1330487.02131468 1438560 0 0 19897.1679202689 0 0 0 84958.4872252965 1051024.45646208 0 13810516.2539863 0 394586.178685324
1995-01-08 1 23 8 1995 1129689.42393006 719280 0 0 0 0 0 0 79800.3871866081 652772.761119536 0 20955914.5624481 0 598740.416069944
1995-01-15 1 24 15 1995 938963.604835631 719280 0 0 0 0 0 0 70477.280015249 0 0 27748800.6307529 0 792822.875164369
1995-01-22 1 25 22 1995 1135196.83050964 719280 0 0 0 0 0 0 80790.9514301354 529479.162719142 0 20998120.1321625 0 599946.289490357
1995-01-29 1 26 29 1995 818210.069514408 719280 0 0 0 0 0 0 57270.8426718291 0 0 32210139.1669957 0 920289.690485592
1995-02-05 2 27 5 1995 708804.400269603 719280 0 0 0 0 0 0 47270.725047486 0 0 36156819.9905639 0 1033051.9997304
1995-02-12 2 28 12 1995 644027.705432135 959040 0 0 0 0 0 0 61218.6377288639 0 0 34500931.3098753 0 985740.894567865
1995-02-19 2 29 19 1995 414304.41423796 959040 0 0 0 0 0 0 33768.6492026679 0 0 38618173.5016714 0 1103376.38576204
1995-02-26 2 30 26 1995 379181.984897958 959040 0 0 0 0 0 0 45238.3479625792 0 0 35924385.5285715 0 1026411.01510204
1995-03-05 3 31 5 1995 373225.204655752 959040 0 4924.54770906834 0 0 0 0 52705.1413085754 0 0 32209799.8370487 0 920279.995344248
1995-03-12 3 32 12 1995 0 1767874.56645117 0 0 0 0 0 0 34474.1088503974 0 0 41842500 6968204.18555978 1465585.43354883
1995-03-19 3 33 19 1995 0 1770405.52901627 0 0 0 0 0 0 31017.8415265067 0 0 38367000 6902905.35138032 1363754.47098373
1995-03-26 3 34 26 1995 120825.702789845 2037960 0 7193.37483768342 0 0 0 0 50425.3975722991 0 0 30627708.9023554 0 875077.397210155
1995-04-02 4 35 2 1995 0 2023444.43033654 0 32051.3471353047 0 0 0 0 53858.2119921882 0 0 31416000 265634.924841246 912115.569663456
1995-04-09 4 36 9 1995 0 1798281.5880036 0 16787.8739898299 0 0 0 0 33705.081196379 0 0 29305500 2192310.93953409 957098.411996398
1995-04-16 4 37 16 1995 0 1809927.22486897 0 22645.4314843816 0 0 0 0 37760.3641397065 0 0 27195000 1979195.78489788 885152.775131032
1995-04-23 4 38 23 1995 0 1720686.25180343 0 22697.8241959282 0 0 0 0 42387.39386294 0 0 25084500 3612305.59199721 914093.748196569
1995-04-30 4 39 30 1995 0 1344328.11145935 0 0 0 0 0 0 14518.6700193235 0 0 22974000 10499659.560294 1230151.88854065
1995-05-07 5 40 7 1995 0 938369.719079142 0 0 0 0 0 0 16443.5532541287 0 0 24662400 10417180.7194704 1324710.28092086
