"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1987-03-29 3 35 29 1987 13271878.6749382 1188498.596 153400 149410 3483380 2421570.32746959 3971125.75130001 2116620 1183000 2310000 4005000
1987-04-05 4 36 5 1987 13221507.6129849 1360069.238 153400 173308 3480010 2478141.11608388 3952925.50650001 2172550 1183000 2282500 3976880
1987-04-12 4 37 12 1987 13174643.3285174 1360069.238 153400 197205 3476630 2541043.14549816 4107333.89582858 2238000 1183000 2255000 3948750
1987-04-19 4 38 19 1987 13112216.7272213 1466185.184 153400 221103 3473260 2636414.60219816 4441380.32550001 2238000 1183000 2227500 3920630
1987-04-26 4 39 26 1987 13346034.1712874 1888070.67791531 153400 245000 3769299.20288081 2869288.23221245 5492841.43700001 2335084.36663124 1248496.73316571 2200000 3892500
1987-05-03 5 40 3 1987 13792441.7014159 2596656.92841531 272124.6993 267000 4278326.73215223 3041576.72744102 5958668.69110001 2238000 1103281.71255429 2275600 3962400
1987-05-10 5 41 10 1987 14434961.0021017 3484820.73164389 429025.273185714 289000 4922585.35995223 3218889.35579816 6476871.49174286 2238000 978913.968392858 2351200 4032300
1987-05-17 5 42 17 1987 14844965.8811017 3938560.65564389 513933.7681 311000 5295889.88978081 3307705.43942674 6264226.55857143 2238000 929854.536297437 2426800 4069168.98473971
1987-05-24 5 43 24 1987 15307586.3066874 4470611.99858674 605405.569971428 333000 5110282.49901181 3214416.11710573 5490324.66567143 2260984.48344286 754287.575284286 2502400 4172100
1987-05-31 5 44 31 1987 15829228.8915731 5090277.24147246 701419.521414285 355000 4975000 3166000 4786383.777 2284210.9504 620193.680625714 2578000 4242000
1987-06-07 6 45 7 1987 16715368.0704731 5912498.55358675 753400 386250 4975000 3166000 5379046.04932857 2238000 644770.829641428 2577900 4242100
1987-06-14 6 46 14 1987 17660265.6069731 6717197.87910104 753400 417500 4975000 3166000 5971483.63265713 2228808.60992857 701798.562964286 2577800 4242200
1987-06-21 6 47 21 1987 18361561.1165017 7149500 753400 448750 4975000 3166000 6468050.56838675 2208361.0195 688190.515078573 2577700 4242300
1987-06-28 6 48 28 1987 19187309.5408159 7327000 753400 480000 4975000 3166000 7147383.90967246 2180003.34501429 691837.875232859 2577600 4242400
1987-07-05 7 49 5 1987 19248085.5706731 7047090.558 854826.844971429 507303 4975000 3166000 7618423.97831532 2152258.5632 695578.061850001 2577600 4242400
1987-07-12 7 50 12 1987 19176934.9654017 7047090.558 934782.611728572 534605 4975000 3166000 7534555.22527246 2119057.25148572 683911.634145715 2577600 4242400
1987-07-19 7 51 19 1987 19530635.6541569 7047090.558 1011201.84892857 561908 4975000 3166000 7322809.08575817 2089352.7999 664220.874430001 2577600 4242400
1987-07-26 7 52 26 1987 20075520 7327300 1103859.76671429 589210 4975000 3166000 7346742.56210079 2050768.34672857 661272.398695715 2577600 4242400
1987-08-02 8 1 2 1987 20048536.1105161 7321598.03733992 1170050.24175714 589210 4975000 3166000 7939758.91784365 2038194.13787143 614762.526752857 2577600 4242400
1987-08-09 8 2 9 1987 19919578.9509931 7294348.11442615 1231526.00521429 589210 4975000 3166000 8311375.99931396 2023870.50721429 569258.274824286 2577600 4242400
1987-08-16 8 3 16 1987 19820859.6899903 7269335.77552265 1269816.91840972 586178.399514286 4970781.72682982 3163225.5694662 8311451.07268336 2010188.46352321 530522.619145714 2577600 4242400
1987-08-23 8 4 23 1987 19773574.6741638 7241809.43937985 1308430.15407033 569627.457771429 4952272.04225923 3148232.9985662 8183306.27323006 1991140.04029934 531648.193725713 2577600 4242400
1987-08-30 8 5 30 1987 19743596.163096 7224959.69271861 1346158.84408617 545606.762628572 4940705.22657385 3116295.90509571 7992037.07708649 1966044.25250829 513130.657359999 2577600 4242400
1987-09-06 9 6 6 1987 19808604.3687708 7172520.10269045 1376740.17746602 516431.025242858 4951755.32613753 3069448.96434647 7722294.41513393 1934485.35684431 481055.300391427 2577600 4242400
1987-09-13 9 7 13 1987 19797323.2482989 7151432.76282753 1393103.58913484 487005.370457143 4950657.85976345 3014444.85292786 7411884.33785559 1902015.5012473 472537.236885714 2577600 4242400
1987-09-20 9 8 20 1987 19743718.4483052 7099131.27095782 1399539.20206512 474075.429277697 4912091.97082578 2954785.88539835 7066657.9542982 1869773.34348604 481501.490551428 2577600 4242400
1987-09-27 9 9 27 1987 19634322.3457161 7017355.47682255 1394899.7636208 440159.195177697 4896063.21791014 2891023.65066342 6767117.41018977 1843341.6358774 494877.579715714 2577600 4242400
1987-10-04 10 10 4 1987 19367681.8185634 6761322.87158102 1375448.95061706 393655.851391982 4858980.91430588 2866420.36259199 6519350.18808303 1815205.65750558 534763.359564286 2577600 4242400
1987-10-11 10 11 11 1987 19069155.4662545 6477579.22162896 1353640.19559517 337028.869434839 4805461.77928123 2844389.63696342 6236359.83323585 1786165.06298532 576843.453854286 2577600 4242400
1987-10-18 10 12 18 1987 18797258.4396109 6146710.79513715 1332217.68208388 291963.542434839 4743462.80361173 2817410.15012057 5935817.33811616 1758405.50573996 551008.098 2577600 4242400
1987-10-25 10 13 25 1987 18578609.086023 6005419.07488051 1301171.53401913 245745.818534839 4671069.53358539 2788770.49769199 5627105.02018045 1730546.01779124 562566.335600001 2577600 4242400
1987-11-01 11 14 1 1987 18584130.2104773 6015683.232 1308158.30813126 208021.319291982 4707252.89928536 2760656.46519199 5425757.87717041 1711154.82879235 607132.116284287 2577600 4242400
1987-11-08 11 15 8 1987 18037472.0822773 5495814.27 1231738.365 166972.521934839 4748353.90421054 2732764.58149199 5316450.94565442 1695027.53777811 627029.264464287 2577600 4242400
1987-11-15 11 16 15 1987 17956178.96 5495814.27 1231738.365 144000 4736130 2704864.76390628 5182927.31728959 1673362.74082165 650103.140484287 2577600 4242400
1987-11-22 11 17 22 1987 17956178.96 5495814.27 1231738.365 144000 4710640 2675945.44200628 5041464.3449753 1652198.11720737 676057.215365715 2577600 4242400
1987-11-29 11 18 29 1987 17956178.96 5495814.27 1231738.365 144000 4685160 2649180.17007771 4954398.07658959 1633976.96519308 701970.034041429 2577600 4242400
1987-12-06 12 19 6 1987 17392742.6469857 5019775.18588459 923376.971873589 766683 3854502.71730715 2630059.19703485 4746588.74830958 1626030.75244604 734669.498557143 2577600 4242400
1987-12-13 12 20 13 1987 17024379.6394424 4938259.271 873125.9714 777776.764435722 3832489.47844011 2601734.91656342 4235169.98498736 1601948.09431466 781545.626761429 2577600 4242400
1987-12-20 12 21 20 1987 16790782.1444001 4927396.26954048 873125.9714 749353.154647257 3826169.91013584 2573077.41289199 3921900 1573300.44626981 809781.685521429 2577600 4242400
1987-12-27 12 22 27 1987 16554461.3430863 4893199.44418106 870525.702514233 707649.811718686 3813007.4455437 2541016.27224914 3921900 1555492.29773756 833660.057552857 2577600 4242400
1988-01-03 1 23 3 1988 16225908.6012708 4546988.28807616 840682.802113548 678763.661161543 3811203.7160658 2488757.13551377 3921900 1539590.92053493 874342.201265715 2578080 4242400
1988-01-10 1 24 10 1988 15890638.7985182 4179520.8018544 807994.825251566 648546.601275829 3805873.09608714 2437684.57600489 3921900 1535612.8250905 908152.608214287 2578560 4242400
1988-01-17 1 25 17 1988 15561404.1173895 3800086.73398238 737401.057579572 672013.013127395 3787578.94197655 2379859.31060802 3921900 1527362.99447993 931053.327264287 2579040 4242400
1988-01-24 1 26 24 1988 15262032.5123917 3416395.50839084 665747.603143664 696114 3759268.59775556 2323466.5174532 3921900 1514216.53436747 942430.672355715 2579520 4242400
1988-01-31 1 27 31 1988 15028370.59 3039874.747 578529.851841688 665960 3713060 2260660.16643373 3921900 1501628.62602877 987210.072998572 2580000 4242400
1988-02-07 2 28 7 1988 14934634.2514502 2060275.51391754 473581.345855043 621063 3688720.76633265 2208358.83558774 3921900 1500600.94480516 1111006.97852143 2542500 4205550
1988-02-14 2 29 14 1988 14891868.4752133 1848797.633 366876.327289987 576165 3656140 2159535.19071556 3921900 1499492.82318773 1229574.65997 2505000 4168700
1988-02-21 2 30 21 1988 14887020.1698543 1848797.633 262015.656822118 531268 3627670 2127954.90862137 3921900 1496394.32055343 1353147.23487429 2467500 4131850
1988-02-28 2 31 28 1988 14725860.5634762 1848797.633 153400 486370 3599210 2104236.24880708 3921900 1514208.87745343 1420000 2430000 4095000
1988-03-06 3 32 6 1988 14559294.0139837 1188498.596 153400 402130 3570250 2083385.68867851 3921900 1535865.41851057 1183000 2400000 4072500
1988-03-13 3 33 13 1988 14388589.9430912 1188498.596 153400 317890 3541290 2059383.39244994 3921900 1542019.146882 1183000 2370000 4050000
1988-03-20 3 34 20 1988 14227293.4771845 1188498.596 153400 233650 3512340 2049193.99124994 3921900 1579182.46756771 1183000 2340000 4027500
1988-03-27 3 35 27 1988 14067337.8379634 1188498.596 153400 149410 3483380 2054739.46889279 3921900 1631709.75793914 1183000 2310000 4005000
1988-04-03 4 36 3 1988 13964519.8244959 1308981.60098571 153400 173308 3480010 2080976.52047851 3921900 1693121.01683914 1183000 2282500 3976880
1988-04-10 4 37 10 1988 13882466.7734141 1360069.238 153400 197205 3476630 2147064.00500708 3921900 1825877.74302486 1183000 2255000 3948750
1988-04-17 4 38 17 1988 14014678.2234037 1466185.184 153400 221103 3473260 2272844.06217851 5032594.50224286 2008052.65985343 1183000 2227500 3920630
1988-04-24 4 39 24 1988 14060870.484479 1466185.184 153400 245000 3469890 2335964.27344994 5592995.69134286 2109857.31439628 1183000 2200000 3892500
1988-05-01 5 40 1 1988 14194730.520779 1746180.94474286 192952.453757143 267000 3614887.05104286 2406631.59350708 4888525.2158 2144504.60983914 1026249.85359392 2273450.95806179 3962400
1988-05-08 5 41 8 1988 14593342.4516977 2493448.85504286 302993.515142857 289000 3904594.47145309 2560705.87060708 4384304.03221428 2219184.30912486 861906.28388 2351200 4032300
1988-05-15 5 42 15 1988 14952453.437312 3123495.58738571 392505.647242857 311000 4270752.55372452 2704864.77403565 4514819.4909 2238000 782884.266824286 2426800 4102200
1988-05-22 5 43 22 1988 15433145.2710834 3821265.96818572 521449.191342857 333000 4668152.29446738 2872841.20237851 4341596.05237143 2238000 655293.381591427 2502400 4172100
1988-05-29 5 44 29 1988 15860596.7647691 4390656.16077143 617425.456828571 355000 5024396.98653881 3000928.03682137 4210243.6957 2295465.15075714 509794.724565713 2578000 4242000
1988-06-05 6 45 5 1988 16651156.4224691 5141849.36102857 753400 386250 4975000 3138999.66643565 5174100.74505715 2338000.71207143 535155.741489999 2577900 4242100
1988-06-12 6 46 12 1988 17382836.730812 5863841.89491428 753400 417500 4975000 3166000 6054641.71991429 2288460.48755883 536585.580587141 2577800 4242200
1988-06-19 6 47 19 1988 18196146.8057977 6611195.09448571 753400 448750 4975000 3166000 6849137.52114287 2238000 550472.215297141 2577700 4242300
1988-06-26 6 48 26 1988 19007427.789512 7327000 753400 480000 4975000 3166000 7401081.73277143 2225938.52677143 544769.887831427 2577600 4242400
1988-07-03 7 49 3 1988 19096632.9153548 7047090.558 871747.839728571 507303 4975000 3166000 8051268.94084287 2206111.7629 497790.72654857 2577600 4242400
1988-07-10 7 50 10 1988 19261874.1802533 7047090.558 993102.622142857 534605 4975000 3166000 8316000 2182222.84954286 459954.971857142 2577600 4242400
1988-07-17 7 51 17 1988 19675801.8084964 7047090.558 1088815.08592857 561908 4975000 3166000 8316000 2149215.91802857 443000 2577600 4242400
1988-07-24 7 52 24 1988 20075520 7327300 1178862.29759011 589210 4975000 3157822.82927692 8253283.69608871 2109160.64450549 443000 2577600 4242400
1988-08-07 8 1 7 1988 20075520 7327300 1247121.53333297 589210 4975000 3139866.22896264 8316000 2094835.03037692 443000 2577600 4242400
1988-08-14 8 2 14 1988 20075520 7327300 1313123.57859011 589210 4975000 3118557.56193407 8316000 2077367.59750549 443000 2577600 4242400
1988-08-21 8 3 21 1988 20043683.9375493 7320560.98189788 1375825.12739011 584169.142957143 4975000 3093617.15871978 8316000 2058426.44536264 443000 2577600 4242400
1988-08-28 8 4 28 1988 19946929.2970412 7300080.07993774 1420594.52762998 574279.421347252 4975000 3066397.74683407 8316000 2041228.76460549 443000 2577600 4242400
1988-09-04 9 5 4 1988 19760613.9704918 7227848.67587377 1408839.12510749 586977.938991514 4994717.8186042 3015429.57623013 8400803.87013201 2014461.70617495 443000 2577600 4242400
1988-09-11 9 6 11 1988 19745408.650475 7175923.72052842 1403746.66372487 581595.763727576 4951464.96011529 2955337.23980225 8086710.66051625 1986981.78969306 443000 2577600 4242400
1988-09-18 9 7 18 1988 19630272.6703763 7120624.40222691 1400226.15182742 556231.207066736 4937132.49980776 2890835.99048247 7779097.4265183 1959392.68403975 443000 2577600 4242400
1988-09-25 9 8 25 1988 19515869.7969084 7072562.44668451 1398884.0597109 553873.085394158 4908862.2112862 2831482.54870083 7469656.888627 1934183.20902574 443000 2577600 4242400
1988-10-02 10 9 2 1988 19374608.0551222 6999864.0535822 1392451.26375737 564315.20632273 4901550.69933172 2805748.75691512 7192650.32608386 1907557.59961258 443000 2577600 4242400
1988-10-09 10 10 9 1988 19211001.9098741 6805918.25060474 1385969.57487 584767.326008674 4881067.19361716 2780254.96517226 6878693.64570256 1881648.94377389 443000 2577600 4242400
1988-10-16 10 11 16 1988 19019198.8261777 6631266.77001695 1376403.69065325 632929.123094388 4881027.01646085 2821251.5361294 6686997.90299628 1874017.92481169 443000 2577600 4242400
1988-10-23 10 12 23 1988 18821700.1702333 6342387.31460861 1361855.97193747 625083.637451531 4838605.36645496 2828607.99818654 6460058.97688314 1847564.61827342 443000 2577600 4242400
1988-10-30 10 13 30 1988 18688936.0099305 6063334.34366847 1345930.81575512 628932.69935153 4789707.2149377 2833229.25314369 6243085.74807494 1831204.54054025 458245.510985714 2577600 4242400
1988-11-06 11 14 6 1988 18757500.9890426 6015683.232 1359077.5 670842.594494388 4787110 2857396.0690294 6207118.84842129 1837061.3030153 478047.25419 2577600 4242400
1988-11-13 11 15 13 1988 18229243.5252855 5495814.27 1231738.365 679198.103480102 4761620 2862899.96877226 6160570.77399272 1832754.20307245 508547.247238572 2577600 4242400
1988-11-20 11 16 20 1988 17956178.96 5495814.27 1231738.365 695622.374237246 4736130 2864934.77698654 6111467.98836415 1842146.94028673 555500.730828571 2577600 4242400
1988-11-27 11 17 27 1988 17956178.96 5495814.27 1231738.365 685757.714680103 4710640 2858081.6497294 6057380.73903557 1835578.6829153 594249.386507143 2577600 4242400
1988-12-04 12 18 4 1988 17956178.96 5495814.27 1023400 750000 3855100 2845900.91821512 6615463.07457282 1831850.75662959 602009.474668571 2577600 4242400
1988-12-11 12 19 11 1988 17397816.3669 5191675.19597361 934623.076627367 766683 3855100 2838504.31978654 6201779.06565853 1832748.2857153 645948.676728572 2577600 4242400
1988-12-18 12 20 18 1988 16842186.9974286 4960236.04150782 878453.656303277 783365 3855100 2829826.39881512 5730287.73195853 1826556.8879153 666482.717584286 2577600 4242400
1988-12-25 12 21 25 1988 16510621.93 4938259.271 873125.9714 787735.054085714 3855100 2813692.60874369 5236177.42884425 1808373.42185816 682648.75766 2577600 4242400
1989-01-01 1 22 1 1989 16504312.1236321 4938259.271 684187.823754868 816730 3855080 2666180 4923348.18630938 1797541.29625388 708208.320074287 2577600 4242400
1989-01-08 1 23 8 1989 16202290.2911744 4598291.37598783 682452.476386456 786576 3855786.63898837 2628846.07686182 4467754.34872134 1780087.75669488 741668.049274286 2578080 4242400
1989-01-15 1 24 15 1989 15914293.086977 4260682.844016 682103.263816741 756422 3859777.98701675 2593446.09846553 4060463.81447176 1767788.74464432 767237.529131428 2578560 4242400
1989-01-22 1 25 22 1989 15618808.556136 3909225.87585672 681302.094263124 726268 3833392.17216977 2548640.56011068 3921900 1757082.73628392 773919.40231 2579040 4242400
1989-01-29 1 26 29 1989 15357074.136229 3559234.73472797 681532.150164866 693056.886763124 3796233.63239515 2502673.51073733 3921900 1740760.87035238 798328.551381428 2579520 4242400
1989-02-05 2 27 5 1989 15129011.8026878 3218721.38388829 351199.928816849 665960 3745603.2742746 2467175.45806782 3921900 1732015.81941771 822343.187985714 2580000 4242400
1989-02-12 2 28 12 1989 15012223.9123225 2450060.90035676 353011.100528233 621063 3724124.78084512 2443079.4516974 3921900 1722508.22870835 918647.989425714 2542500 4205550
1989-02-19 2 29 19 1989 14814469.4344113 1963632.8373548 353400 576165 3674367.05980919 2421608.14001169 3921900 1714551.54133692 1084949.10088571 2505000 4168700
1989-02-26 2 30 26 1989 14603612.4909809 1848797.633 353400 531268 3627670 2396554.67892597 3921900 1709796.1768512 1120000 2467500 4131850
1989-03-05 3 31 5 1989 14435613.875117 1848797.633 353400 486370 3599210 2363900 3921900 1738930.40519406 1120000 2430000 4095000
1989-03-12 3 32 12 1989 14279371.2944103 1188498.596 326876.7835 402130 3570250 2326760 3921900 1801375.05270835 1120000 2400000 4072500
1989-03-19 3 33 19 1989 14122791.5235607 1188498.596 326876.7835 317890 3541290 2289620 3921900 1858589.28606549 1120000 2370000 4050000
1989-03-26 3 34 26 1989 13974552.2500682 1188498.596 326876.7835 233650 3512340 2252480 3921900 1955566.1711512 1120000 2340000 4027500
1989-04-02 4 35 2 1989 13862154.0696007 1188498.596 326876.7835 149410 3483380 2293632.83172857 3921900 2077425.70530835 1170000 2310000 4005000
1989-04-09 4 36 9 1989 13768333.0825331 1323942.92597143 277686.5879 173308 3480010 2365633.04458571 4129125.2 2146920 1170000 2282500 3976880
1989-04-16 4 37 16 1989 13754806.6032124 1407565.02301189 285384.015025146 197205 3513769.33463041 2510765.83248571 4973718.12538571 2229456.46084304 1170000 2255000 3948750
1989-04-23 4 38 23 1989 13750501.7539277 1515099.11235627 305111.406609682 221103 3522348.12718278 2643107.21314286 6354200.3944 2366633.68288837 1170000 2227500 3920630
1989-04-30 4 39 30 1989 13972754.8685546 1889800.284522 340286.106172135 245000 3718796.44113676 2790505.12541429 6807300 2385407.32238731 1170000 2200000 3892500
1989-05-07 5 40 7 1989 14466724.0600688 2704918.78545057 452602.209286421 267000 4262193.56332247 3075175.12831429 7814815.28471428 2626276.14225874 1321881.23078857 2275600 3962400
1989-05-14 5 41 14 1989 14824030.0866831 3167249.12420772 518808.552100707 289000 4601251.47546533 3227014.03311429 8048925.47264285 2649334.50244195 1349675.48830537 2351200 4032300
1989-05-21 5 42 21 1989 15059832.620526 3491563.57055057 553400 311000 4870203.58996533 3166000 7836522.8668007 2488040.87019151 1282257.39081295 2426800 4102200
1989-05-28 5 43 28 1989 15450455.016726 4053029.79477914 553400 333000 4975000 3166000 7543083.25845784 2322092.82990623 1218964.11448393 2502400 4172100
1989-06-04 6 44 4 1989 16221058.9683831 4920281.85873629 553400 355000 5514601.20465439 3387867.55434168 7886583.92914355 2468945.10406338 1219631.03727822 2578000 4242000
1989-06-11 6 45 11 1989 17175907.5810403 5870454.92923629 553400 386250 5596448.55421444 3472081.17426156 8874745.87086682 2569626.13030623 1334920.26860822 2577900 4242100
1989-06-18 6 46 18 1989 17785509.1898974 6405711.56200771 553400 417500 5656737.3431044 3485227.36958282 8928951.66412739 2604059.21083481 1394224.82878393 2577800 4242200
1989-06-25 6 47 25 1989 18373794.4313117 6897649.17877914 553400 448750 5214968.4320744 3275678.12037419 8531756.18713836 2572846.27744536 1406284.57693052 2577700 4242300
1989-07-02 7 48 2 1989 18900962.9675974 7315051.90620771 648749.488514286 480000 4975000 3166000 8316000 2485652.29899584 1327241.04635147 2577600 4242400
1989-07-09 7 49 9 1989 18972941.6440831 7073340.06306098 760643.112214286 507303 4975000 3166000 8316000 2368574.30127979 1183000 2577600 4242400
1989-07-16 7 50 16 1989 19089992.7253117 7047090.558 885883.515157143 534605 4975000 3166000 8316000 2272133.57908479 1183000 2577600 4242400
1989-07-23 7 51 23 1989 19540166.4823051 7047090.558 982458.789014286 561908 4975000 3166000 8209896.98205715 2236994.41578479 1162275.25662857 2577600 4242400
1989-07-30 7 52 30 1989 20075520 7327300 1069704.30913929 589210 4975000 3166000 8127964.40643725 2200133.59928479 1131243.23042482 2577600 4242400
1989-08-06 8 1 6 1989 20075520 7327300 1156386.02751071 589210 4975000 3166000 8316000 2194590.79664194 1080625.78750054 2577600 4242400
1989-08-13 8 2 13 1989 20075520 7327300 1222487.24633929 589210 4975000 3166000 8316000 2182385.51347051 1051670.43108911 2577600 4242400
1989-08-20 8 3 20 1989 20075520 7327300 1295318.383725 589210 4975000 3166000 8316000 2173339.90028479 1040383.04477482 2577600 4242400
1989-08-27 8 4 27 1989 20075520 7327300 1349379.93098214 589210 4975000 3166000 8316000 2158538.25301336 1064550.21024625 2577600 4242400
1989-09-03 9 5 3 1989 19801982.3444655 7242107.60323407 1387903.26021607 589210 5072748.97844669 3159098.36743611 8536772.87967211 2138676.14486471 1056532.37823482 2577600 4242400
1989-09-10 9 6 10 1989 19805333.4231869 7181932.92367316 1399226.97286536 597632.947014285 5118697.85209779 3136718.34620643 8346845.28982706 2115570.63815689 1061458.68076625 2577600 4242400
1989-09-17 9 7 17 1989 19727635.2791876 7134446.5200118 1401984.83353244 587107.380636785 5127430.43712615 3107420.26966043 8077933.05055707 2095468.22651284 1090955.63231339 2577600 4242400
1989-09-24 9 8 24 1989 19675047.130005 7078511.9045052 1400496.96238092 584566.122140651 5107886.61793801 3069645.52591445 7789027.32237168 2070300.10732561 1115630.76481768 2577600 4242400
1989-10-01 10 9 1 1989 19507452.5772961 6969434.4821087 1390815.47837543 555211.872326365 5073536.62974408 3068338.18477159 7522472.24862387 2045752.16042269 1170342.99359482 2577600 4242400
1989-10-08 10 10 8 1989 19319318.2322441 6769576.42931589 1378740.5161634 523215.638569222 5018242.46583002 3066360.43028588 7249175.52980276 2022761.16303618 1251956.84701053 2577600 4242400
1989-10-15 10 11 15 1989 19079257.7583201 6533238.24805187 1361411.46689212 503197.588769222 4961923.18156542 3074553.91728588 6993683.49858738 1995956.38406246 1246460.80057339 2577600 4242400
1989-10-22 10 12 22 1989 18875822.3319467 6319874.40510411 1346570.08640578 471576.231112079 4907540.88567709 3090570.64907159 6774794.01646059 1977959.71226343 1285637.48938625 2577600 4242400
1989-10-29 10 13 29 1989 18698295.8125653 6050945.27438458 1324181.26134477 471972.069254936 4820503.50276429 3104615.37678588 6562932.01134983 1956599.58086416 1324834.80630196 2577600 4242400
1989-11-05 11 14 5 1989 18805053.6952653 6220721.51131316 1363261.64890191 518255.518897793 4932672.11819287 3183917.27276445 6475440.9692784 1972585.37710702 1379467.10118054 2577600 4242400
1989-11-12 11 15 12 1989 18299719.2108082 5522494.51779596 1236573.23925913 692492.710397793 4771558.74731197 3337926.0953073 6972014.82489269 1991712.99209274 1406498.99443625 2577600 4242400
1989-11-19 11 16 19 1989 17956178.96 5495814.27 1231738.365 725000 4736130 3404735.56343588 7145236.18530477 1997600.93529274 1420000 2577600 4242400
1989-11-26 11 17 26 1989 17956178.96 5495814.27 1231738.365 737500 4710640 3440600.8938073 7221376.54994763 1995281.27372131 1420000 2577600 4242400
1989-12-03 12 18 3 1989 17956178.96 5495814.27 1231738.365 750000 3855100 3397000 8336861.1742835 2053316.66424988 1420000 2577600 4242400
1989-12-10 12 19 10 1989 17403405.7893857 5304995.67890203 1096593.29388202 766683 3855100 3397000 8337466.82571207 2076958.66020702 1420000 2577600 4242400
1989-12-17 12 20 17 1989 16838011.7900714 5084946.81368634 957083.270934853 783365 3855100 3397000 8073045.99179779 2085173.21539274 1420000 2577600 4242400
1989-12-24 12 21 24 1989 16510621.93 4938259.271 873125.9714 800048 3855100 3397000 7681493.55666922 2086479.33959274 1420000 2577600 4242400
1989-12-31 12 22 31 1989 16510621.93 4938259.271 873125.9714 816730 3855080 3397000 7325460.14441207 2087864.80264988 1420000 2577600 4242400
1990-01-07 1 23 7 1990 16368803.8797985 4770047.75612888 868129.222358587 786576 2815100 3305832.24576057 8526759.89911726 2153574.52163435 1170000 2578080 4242400
1990-01-14 1 24 14 1990 16200873.0498496 4579922.3608302 829809.474663699 756422 2811553.40329396 3226586.73663396 8427201.96837601 2170976.49253101 1170000 2578560 4242400
1990-01-21 1 25 21 1990 16074117.9086108 4438164.44167502 755885.902685381 726268 2815100 3162255.88689976 8187369.89980149 2176458.30590621 1170000 2579040 4242400
1990-01-28 1 26 28 1990 15935049.193041 4284170.70272848 675400 696114 2815100 3078738.61866913 7965370.0334707 2174255.32287812 1170000 2579520 4242400
1990-02-04 2 27 4 1990 15833163.9621167 4180176.71473466 588400 665960 2095100 3016553.3753559 8361803.8482812 2175747.48734802 1200607.89398 2580000 4242400
1990-02-11 2 28 11 1990 15580249.7600654 3961403.68676644 479650 621063 2095100 2958111.55400485 8180246.7026161 2201118.64529123 1220000 2542500 4205550
1990-02-18 2 29 18 1990 15385565.8601624 3801363.4903483 370900 576165 2095100 2907078.84627671 7901652.17489642 2196924.81310779 1220000 2505000 4168700
1990-02-25 2 30 25 1990 15204610.4531357 3650057.34710289 262150 531268 2095100 2854235.95213244 7687761.03159217 2203573.48374056 1220000 2467500 4131850
1990-03-04 3 31 4 1990 15132324.2549422 3613134.0960901 153400 486370 1855100 2825814.24870935 7121300 2229520.18512487 1183000 2430000 4095000
1990-03-11 3 32 11 1990 14680656.242058 3136769.41235024 153400 402130 1855100 2716856.70436817 6930451.36202857 2204665.85212733 1183000 2400000 4072500
1990-03-18 3 33 18 1990 14300841.2583742 2721246.34204335 153400 317890 1855100 2618149.41909012 6806110.50452857 2203461.04955817 1183000 2370000 4050000
1990-03-25 3 34 25 1990 13944329.827764 2329360.01176276 153400 233650 1855100 2520494.95654601 6770264.20828571 2199089.03572847 1183000 2340000 4027500
1990-04-01 4 35 1 1990 14001225.2222212 2525153.44341991 153400 149410 1855100 2594468.72347458 5104300 2238000 1183000 2310000 4005000
1990-04-08 4 36 8 1990 13882990.6310345 2570108.99127269 153400 173308 1855100 2667579.68033172 5104300 2227431.55987849 1183000 2282500 3976880
1990-04-15 4 37 15 1990 13986852.8991584 2871451.80627567 153400 197205 1855100 2785164.03356029 5104300 2266663.40477628 1219750.83818493 2255000 3948750
1990-04-22 4 38 22 1990 14206555.5954155 3371602.97823282 153400 221103 1855100 2968127.57201743 5104300 2361452.85141925 1320135.32141338 2227500 3920630
1990-04-29 4 39 29 1990 14376899.6051726 3706832.4678471 153400 245000 1855100 3053938.69643172 5104300 2329688.8038497 1282077.63169723 2200000 3892500
1990-05-06 5 40 6 1990 14654327.2704155 4192188.92641853 219294.9378 267000 2162717.90652857 3166000 5025692.11555715 2238000 1190778.13633186 2275600 3951570.30768356
1990-05-13 5 41 13 1990 14889382.0355298 4598133.13940424 274830.204328571 289000 2413798.94345714 3166000 4694072.61568572 2238000 1050049.78977542 2351200 4032300
1990-05-20 5 42 20 1990 15254976.9892441 5137164.31830424 357104.649185714 311000 2757819.50111429 3166000 4500344.04952858 2238000 943535.668636847 2426800 4102200
1990-05-27 5 43 27 1990 15972975.3116726 5981683.81621853 493412.8227 333000 3468240.78535714 3166000 5352226.2486 2402321.93607155 970807.687091133 2502400 4172100
1990-06-03 6 44 3 1990 16555046.3371012 6617000 586314.707471429 355000 4110400.90038571 3332649.48595714 6512300.87038996 2567299.17214298 997365.457483991 2578000 4242000
1990-06-10 6 45 10 1990 17165475.0535441 6794500 694003.371742858 386250 4700110.09695714 3166000 8316000 2688921.68972869 1079378.98039256 2577900 4242100
1990-06-17 6 46 17 1990 18020610.5905441 6972000 753400 417500 5264493.91440585 3312371.25045783 8913286.50860278 2781853.29310012 1139402.94565542 2577800 4242200
1990-06-24 6 47 24 1990 19055918.7217012 7149500 753400 448750 5855100 3521689.1737864 9107300 2853046.04961441 1162708.88783256 2577700 4242300
