"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1998-10-04 10 10 4 1998 135586.139914286 385680.710590595 436499.232062023 27183.4759285714 57211.2498857143 103356.836724789 170726.289720228 6553.3896 51082.5566428572 101022.400271429 103228.0205 115230.006114286 119504.387042857 928342.422283657 1231394.01660017 1249634.01985731 1253644.59908589 1259472.03814303 1259085.26121446 1259815.17870017 59583.6729703979 106744.37333818 204549.458014286 204549.458014286 207062.516314286 17276.0361428571 357118.772134338 357620.590405766 319824.8505 321288.652414286 1577553.41725731 1614003.67170017 1674685.99658588 1722418.23651446
1998-10-11 10 11 11 1998 117558.3681 396414.237201212 448789.783744069 25463.8062 58470.7542428571 113386.637160221 202192.506127081 5748.1002 51399.9120714286 102359.260014286 104394.3017 118423.395114286 123368.189385714 994551.640938987 1255573.69907196 1276126.43001482 1281481.80287196 1289514.86215768 1289856.01924339 1300527.09552911 59840.815948717 86123.9644855754 185652.925714286 185652.925714286 188473.422085714 17871.0775714286 336431.737104119 336431.737104119 297619.887857142 292020.548014285 1604587.31511482 1642205.8342291 1711645.18547196 1758582.05335768
1998-10-18 10 12 18 1998 99885.6376714286 384630.306539541 430371.141153826 20384.1358714286 56205.6298714286 118583.925489911 188179.814662528 5359.3398 50995.2839 98771.1601999999 100786.367171429 116999.262628571 125026.3715 1013254.1810233 1283466.45627208 1304570.59227208 1309636.37830066 1318042.33021494 1318300.18150066 1324111.75278637 48916.9750682752 69233.8650698971 177659.535857143 177659.535857143 180234.081771429 15562.3168285714 326174.47074932 326468.024520748 286960.712399999 275765.999657142 1623848.0046578 1667561.73147208 1741366.70332923 1785328.36407208
1998-10-25 10 13 25 1998 97963.6538571429 344389.641813589 393347.667085017 20671.7392285714 52681.0011428571 118028.023441997 196287.109820057 4373.5545 51187.6806285715 99340.4164999999 101107.689542857 122326.866885714 122785.048785714 988295.264373619 1273918.2008231 1293052.74969452 1297654.40340881 1304719.52863738 1304840.52039452 1316158.20836595 52968.9434577053 77125.9927572415 176814.577028571 176814.577028571 178976.560885714 15363.9696857143 321068.872036408 320741.599250693 280238.727728571 278025.173614285 1612044.54219452 1653973.1447231 1730192.00130881 1774234.98438024
1998-11-01 11 14 1 1998 85606.6268571429 67279.2448255308 110558.59139696 18831.0777428571 51447.2819142857 19513.4713097573 55250.7904832793 4256.52968571429 55529.4995857143 102817.441914286 106221.078885714 128408.190285714 138668.687985715 335395.340924286 473554.694110001 491386.102252858 499200.979681429 505661.146124286 505579.823795715 510324.287452858 52581.3364086987 80527.9916865982 180952.098428571 180952.098428571 183116.065757143 17085.6228857143 315692.279514286 315226.163728572 291229.142914286 290717.407285715 815223.515452858 846064.512695715 924607.997795715 982902.22308143
1998-11-08 11 15 8 1998 67646.2930714286 639883.268814286 681924.929214285 16169.2590857143 46066.1239285714 139643.31525043 337470.651293815 6759.67062857143 54004.2100571429 101010.499442857 104352.6488 130280.587314285 167904.773785715 1845242.76682639 1946323.38818354 1963202.73004068 1971961.73986925 1981680.74986925 1980732.65052639 1993157.11555496 51935.6231791011 66900.0168455381 163013.582828571 163013.582828571 165122.012957143 26856.2031428571 306994.7573 304689.9635 280613.603828572 286631.456142857 2279124.10876925 2310796.18054068 2386917.84702639 2443944.63406925
1998-11-15 11 16 15 1998 89581.5036 419455.556311544 471870.772282972 18009.9205714286 56106.4563 102226.542628571 175228.208557142 13685.9528571429 56967.5163714285 112474.9643 116017.444271428 167331.8336 170517.288714285 898935.487325828 949460.138911543 971072.043597258 985658.492482972 1014160.97691154 1014010.23308297 1029566.59949726 45761.5767161468 59774.233609712 169545.154242857 169545.154242857 172617.551485714 42622.8175285714 353772.947471428 353269.145728571 330753.778071428 324347.165357142 1373087.9831544 1406100.88161155 1486520.73068297 1587890.00498297
1998-11-22 11 17 22 1998 92657.8677857143 109951.755171427 162775.566257141 14709.4241142857 57375.8780142857 115180.594528572 203443.089628571 14110.4157428571 59611.4837857142 122318.933 126331.4957 177677.620571428 195639.937828571 645214.836642856 633404.931642856 654241.298999998 664426.424785713 687962.296757141 687214.52802857 691609.900714283 53377.6757080905 70153.9652438855 188124.331114286 188124.331114286 190300.199271429 60682.3248857143 424170.315414285 421216.926457142 406907.180099999 412157.428971428 1113361.38098571 1193416.27131429 1285320.41995714 1450674.49907143
1998-11-29 11 18 29 1998 78646.6256142857 103017.539057144 153758.705142858 8802.6462 58365.6302571429 108670.758657143 181238.044342857 14114.3826857143 59903.0540857143 125754.305514286 129735.132671429 200973.4925 214861.759442858 681341.702600002 624959.227657144 645597.247871429 659499.399114286 678985.022428572 679629.650642858 682660.394985715 52893.6260114164 87071.5662817074 203206.647857142 203206.647857143 219118.055657143 66138.8547857143 484158.425299999 482256.276199999 480255.953528571 474424.547528571 1234866.77458571 1343802.99238571 1439055.2408 1571860.55377143
1998-12-06 12 19 6 1998 70327.9464428571 643717.319085714 692425.426957143 11549.7541285714 51598.0257428571 895669.267914285 1102282.77053914 10099.8365142857 58002.8884571428 121422.403914286 126085.545242857 167742.412185715 174504.066285715 2111611.62973787 1914456.69853408 1934507.61120551 1947140.34073408 1961480.83916265 1961770.42599123 1967693.07167694 63806.7023473736 82725.4809443696 198962.019 198962.019 213373.9224 38766.9490714286 403004.691800001 406822.874300001 396920.401457143 398124.368614286 2455305.72073409 2546680.28250551 2637715.67066266 2734538.82844837
1998-12-13 12 20 13 1998 102166.629814286 640821.4508 697753.031214285 11593.3905 57544.4730857143 86915.7180000007 322419.399556443 9548.43145714286 60071.6491571429 116344.717057143 121914.304828572 183257.1257 201538.781857143 1603722.97654637 1939161.77148923 1961830.86644637 1975284.75314637 1994877.4839178 1995303.93027494 2007119.46957494 49067.6470479336 58518.1882744453 261187.484657143 261187.484657143 271922.032028571 47817.5292 478939.468013642 480230.707913642 462517.768542857 454677.105985714 2534996.58863208 2629447.51458922 2721284.22520351 2846383.75167494
1998-12-20 12 21 20 1998 51976.8687857143 445087.071171429 492864.930942858 9304.46447142857 40288.2716571429 58008.6053999999 178275.752032984 7910.08405714286 54220.4084428571 87919.5880142858 93693.4733428572 140045.217157143 179158.990671429 989724.730119548 1508114.26227669 1520945.33894812 1531394.26643383 1546813.77331955 1547309.64117669 1560021.7095624 49227.0005483203 53323.6340951031 239859.216385714 239859.216385714 245888.969528571 23393.0620285714 364962.850718884 362624.337904599 343164.3588 342825.185185715 1993644.26633383 2037913.36514812 2129535.86084812 2212684.96660526
1998-12-27 12 22 27 1998 48539.5128 135618.784582809 189251.852011381 12063.4732285714 55027.4478428571 120434.793737458 220221.51661999 12541.4898428571 58762.5580142857 124002.900242857 129647.859928571 199904.4014 197792.004328571 827512.027325776 1100723.1823356 1116212.11072131 1128460.04679274 1169277.90532131 1167837.90506417 1192684.85164988 47073.6633982433 50181.3796818667 272592.445371429 272592.445371429 290868.151114286 95057.8682142857 708299.299485714 701345.248657143 703327.067742857 665696.647800001 1962624.82384988 2125969.64640702 2266593.80374988 2567056.00616417
1999-01-03 1 23 3 1999 62876.0442857143 318852.571230743 372408.2832736 10306.1175428571 52756.3730571429 666187.817960896 761441.282942511 9484.96037142857 58996.6076428571 128501.413442857 134237.612814286 181325.224528571 203919.377795601 1767478.88091228 1533552.29078532 1551498.74027104 1565129.15592818 1596291.47554247 1596886.51697104 1618700.73574247 45998.2720399197 59974.6451166215 316324.023514286 366324.023514286 396815.929785714 55172.2412571429 654983.604421891 659698.316007605 656140.934771428 621023.573128571 2406320.04109961 2509912.78687104 2625634.46042818 2693699.26597104
1999-01-10 1 24 10 1999 75641.6664 304800.993777676 360647.615320533 11319.6714428571 62106.4573714286 87438.0957246177 199480.121161995 14794.7133857143 58328.1777714286 124351.991214285 130738.769214285 197817.789457143 212220.531990551 1258303.02942116 1476301.9965544 1493925.14019725 1512323.82116868 1559103.99481154 1556963.82914011 1571822.01361154 44797.7626024171 59046.4909162181 340218.903814286 390218.903814286 415843.3712 83932.5769714286 732105.612407006 724933.379721292 721079.789342857 713681.440914285 2330663.13201154 2378994.38031154 2476218.19932583 2522712.75308297
1999-01-17 1 25 17 1999 57574.2251571429 341644.464851613 397201.499565898 9401.65457142857 52738.5218142857 117557.515644783 281537.903451835 13441.9858714286 61815.1205428571 137569.844814286 147471.334185714 215482.586 259700.617259288 1514858.04276789 1560645.5591109 1591986.39115376 1616371.18889661 1668276.6527109 1669230.70246804 1688902.77209661 44676.9026570998 59333.5047005642 395531.971542857 445531.971542857 475061.894171429 77448.6088714286 829529.532231592 834133.169417306 823343.609257142 801711.869857142 2698635.17496804 2838170.40649661 2970053.40525375 3061094.74382518
1999-01-24 1 26 24 1999 48737.8599428571 325460.425502132 378738.451544989 6565.29042857143 44183.8095428571 65921.7552975697 213062.580758546 8977.19168571429 58851.8142285714 121287.527857143 128396.289457143 183366.216628571 220802.181947205 1292250.49548269 1565393.15983165 1595220.60317451 1613883.08584593 1645438.13280308 1646134.33127451 1657011.68858879 44243.7327581074 91492.0099534105 371210.644885714 421210.644885714 448667.839871429 45931.2478714286 724245.724260044 728331.675402901 692799.453714286 669844.738871429 2487027.69573165 2582904.73764594 2692937.81514594 2762283.94323165
1999-01-31 1 27 31 1999 56031.0843857143 290503.176633652 346161.368390795 7053.2244 45929.2644 57132.5008529158 229942.688883393 9816.2001 65797.9311714286 122164.222228572 127666.371971429 185331.836814286 207400.345298294 1264385.14869884 1483974.79095126 1512735.12666554 1527414.7987084 1554538.77049412 1554282.90267983 1577610.51015126 43755.1415746803 63331.5033045391 316004.684614286 366004.684614286 398848.988 36430.4197285714 639398.710196683 640291.27233954 597223.899457143 575459.267471429 2229744.83263697 2299406.33267983 2394168.66365126 2465508.18052268
1999-02-07 2 28 7 1999 50923.6454571429 295860.197230056 351298.223658628 5932.56304285714 47486.2894714286 522101.835081759 704025.452381729 8481.32382857143 67442.2289857143 124830.007828572 130034.636857143 180704.397971429 209366.353462625 1950063.04536511 1648233.8897691 1676904.9692691 1690291.41794053 1713853.07504053 1714473.90159767 1749615.06489767 45534.0698435036 87037.2871192264 409019.150671429 471519.150671429 504623.288814286 41512.0735285714 720618.638397799 719380.952226371 708657.044257143 692448.115742858 2530591.46091195 2595809.98495481 2701314.79718338 2788827.54008338
1999-02-14 2 29 14 1999 50846.2900714286 297176.446260854 351269.679060854 5577.52165714286 45133.8923571429 63227.1187285716 243925.561328571 8638.01807142857 65637.2699857143 118284.552114286 122646.205785714 180781.753357143 200450.458513431 1333510.22210118 1561405.75511547 1588876.83440118 1599643.11731547 1618545.60002975 1618339.31900118 1637319.15710118 45239.6835872233 106320.256243708 379737.161971429 442237.161971429 478290.722128571 42013.8918 700363.35553204 698578.231246326 685632.907914286 673642.823128571 2371071.08187261 2447896.88071547 2555777.89171547 2626720.71430119
1999-02-21 2 30 21 1999 55636.3735714286 304714.406594524 360654.251294523 9336.20001428571 47432.7357428571 68134.2270428572 275867.385214286 10647.2746285714 66555.6172571429 122186.040414286 126642.900714286 222593.331071429 245778.08418671 1451934.6963791 1489199.79039338 1516635.16719338 1523291.69730767 1542029.55189338 1539570.04732196 1556532.6949791 44702.1077023525 92618.5572920401 487471.396085714 549971.396085714 590876.527357143 97239.6867857143 961181.279700882 947449.707000882 965361.883485715 965669.321557143 2518754.74319338 2637800.71486481 2744253.62643624 2853600.42282195
1999-02-28 2 31 28 1999 59470.4238428571 216174.685642499 272993.208185357 9213.22478571428 49436.0418857143 75834.0631285716 275278.2942 14596.3662428571 63885.8647142857 135368.191528572 140941.746242858 219237.297414286 272655.416063604 1300586.47779391 1203670.71313677 1234567.24757963 1249685.2668082 1272842.29573677 1274103.78356534 1288236.01749391 44347.1178359059 90440.9318758953 553284.961557142 615784.961557142 663705.631271428 118565.971585714 1215891.27016891 1220782.51071177 1229512.67445715 1209106.7204 2669591.36369392 2877421.48345106 3010587.78822249 3104251.27602249
1999-03-07 3 32 7 1999 61461.8291571429 479408.272370198 535397.703855912 6958.01777142857 46639.3471714286 244880.013371429 317338.208128571 10187.1092571429 61892.4759285715 127708.024871429 133432.323414286 186867.0437 247201.668822275 2162429.72926406 2205570.6026212 2234570.93837834 2248584.1640212 2267778.21703548 2268343.50639263 2282779.21144977 34513.0791180017 77384.25485935 476036.604557143 538536.604557143 566172.311971429 63123.9782142857 980379.175368863 982846.613826006 861755.174671429 836083.103971429 3221790.59826406 3315577.06129263 3439460.71977834 3476704.36279263
1999-03-14 3 33 14 1999 68320.6733571428 323571.729200099 384571.409514385 8524.9602 46405.2975428571 83523.9818571428 147631.7619 14536.8621 60740.0790285715 132918.604314286 139640.588985714 190244.895542857 240611.467000263 1265092.09384757 1432442.54580471 1462724.20410471 1474565.52853328 1493985.69729043 1493170.49053328 1509811.815819 34204.2378104462 71543.2008486578 577449.515228571 639949.515228571 676034.810928571 90396.7103571429 1096540.67114286 1088828.93422857 1039460.33037143 1057956.20144286 2596627.52654757 2688825.22896186 2798705.57916186 2821592.85597614
1999-03-21 3 34 21 1999 84591.0894857143 233778.462321059 326130.875506773 14782.8125571429 81514.7253 169588.790614286 290306.8287 36174.5519142857 71991.8789714283 202250.414628571 224443.476442857 325588.618471428 392728.823828571 1602432.73463534 1224608.6466782 1257048.32189249 1268155.76189249 1300006.34609249 1292764.69190678 1296338.90742106 47057.1585255543 104982.186139817 773761.6164 836261.6164 910106.257685714 197395.076571429 1767013.51814286 1752621.44945714 1616053.49118571 1639333.49534286 2825682.96163535 3009911.75486392 3112655.57486392 3122985.49406392
1999-03-28 3 35 28 1999 50810.5875857143 235710.363492484 332390.711335341 14580.4984714286 77639.0221285714 172040.3613 289527.324428571 31440.0056142857 97366.4289571433 256613.399542857 273780.344757143 378350.941942857 509648.514128571 1659282.99272106 1377951.09908624 1431721.02604338 1466090.61895767 1506795.41961481 1511986.16434338 1521861.86858624 82885.6536306235 161326.702588554 631770.847242857 694270.847242857 741279.1201 114101.1774 1367625.67822857 1385006.83835714 1314309.96622857 1316763.52038571 3099856.51000053 3283206.62538624 3398958.05101481 3445938.55527196
