"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
2010-05-23 5 43 23 2010 41651.4 228605.482971429 69419 10616.7538428571 2000 113114.069428572 352707.397014286 5553.52 255088.110014285 449803.516685714 475590.628728571 604421.064957142 645588.014457142 1451230.51301428 1470954.1529 1681580.96737143 1773161.81017143 1873571.0843 1881810.42461428 1896904.64218571 81514.2033519358 0 87261.4825257141 87261.4825257141 100225.451782857 124760.352857143 911673.530568574 915340.969240004 802828.552454281 820931.696182861 3033924.32869714 3135428.47905428 3217585.84909714 3201575.26772571
2010-05-30 5 44 30 2010 41651.4 287691.113357143 69419 91045.3055142857 2000 146438.3729 629459.950685714 5553.52 341436.555185714 576136.762385714 620747.018285714 796331.843028571 745584.726528571 1666056 1671706.9101 1939788.94144286 2034033.58637143 2156479.22807143 2143566.82907143 2134522.19935714 74179.2496844861 16512.1226321412 46831.227371428 46831.227371428 69419 55535.2 1393576.5753 1350142.51795714 1307926.3286 1356281.37855714 3311674.28972857 3396965.54462857 3483236.63441429 3325199.5814
2010-06-06 6 45 6 2010 41651.4 305673.265328571 69419 89452.5779571428 2000 138601.677285714 580330.274142857 5553.52 413849.1301 800798.620685714 853247.555671424 1045386.43295714 1067716.3543 416514 424493.50555715 699059.505 822342.17164286 970313.10715715 972219.2232 1005119.06378572 261079.893306287 321328.219551547 387261.105017144 387261.105017144 424691.194345715 55535.2 2373057.14557429 2396398.63734571 2356891.86996 2395946.42238857 3615742.54930286 3920489.05000286 4037232.21134572 3892902.92937429
2010-06-13 6 46 13 2010 41651.4 347080.214871428 69419 114559.3593 270260.749987109 381230.026001394 849396.313529963 82645.1044271766 446905.665341463 682524.2194 717496.787628571 965398.981070037 979652.206755747 761866.334414286 755096.746428576 1009772.49438572 1133642.26857143 1266798.65598572 1269474.35894286 1322030.40138572 383173.88932779 615870.500549375 302092.615928571 302092.615928571 326015.264828571 55535.2 1545659.76361428 1559918.93971428 1514148.36955714 1536133.16687142 3054436 3197414.53792857 3282467.77625714 3119011.8793
2010-06-20 6 47 20 2010 41651.4 420579.732128573 69419 145886.307042857 211712.733416898 332984.160031183 824174.583902609 74110.9984785371 461121.976678537 723187.367157143 758167.869271428 960153.470749964 977550.498649964 1231306.41824286 1224560.63191429 1473456.54412857 1605093.59242857 1735490.97108572 1731307.82984286 1791414.94801429 183108.291898948 267835.419766198 245682.6885 245682.6885 274651.288714286 55535.2 1263401.86197142 1267648.4743 1222040.5488 1247764.18975714 3054436 3108287.24928571 3177750.40218571 2989052.84782857
2010-06-27 6 48 27 2010 41651.4 342760.214099996 69419 130139.527371429 11523.8096531341 105988.619910277 496884.810995992 5553.52 339145.645685714 605817.428842857 631785.036785714 720152.655871428 754724.562871428 1419937.37659142 1450107.96049142 1670479.57009142 1796106.69996285 1918552.34166285 1932744.07973427 1999368.88501999 126778.619558166 173451.860500502 186432.429985713 186432.429985713 202663.176685713 55535.2 1014452.39602857 1023943.30681429 974372.405399997 996492.078771427 3293893.41370571 3363596.56664856 3440588.97709142 3331424.66007713
2010-07-04 7 49 4 2010 619217.48 899079.348157143 646985.08 1388.38 465892.152803833 516956.624732404 683982.204475261 91444.997763345 299324.704306202 401184.665028572 418567.808628572 564850.040977631 596688.724349059 2234372.82215714 2261826.0502 2379675.9886 2464017.16068571 2544323.95188571 2544123.62127143 2574833.7094 101255.26115528 139077.228247185 171358.047128571 171358.047128571 174392.758414286 89877.7940258532 740767.827611568 748249.481840139 661945.903328572 682919.130214286 3354326.08 3336976.65541428 3405612.70072857 3357130.7086
2010-07-11 7 50 11 2010 338801.235183375 609217.812397661 616191.865983367 1388.38 527637.398161038 573519.059246753 719302.659989609 186855.59858017 349722.404523027 276410.427871428 288977.702842857 506327.391165884 521241.112837313 2207945.03224226 2245412.80752797 2350354.31387083 2440076.64394226 2525342.11371369 2532470.71002797 2563164.93038512 70858.8062218679 105089.677435649 247220.075369682 247220.075369682 249649.827869682 118372.180001747 694190 698696.447085714 582662.779898253 605359.643455396 3323532.86598337 3303878.64759766 3373216.84179766 3323913.69249766
2010-07-18 7 51 18 2010 138842.057242615 353015.31862833 540530.724014044 1388.38 538220.152177985 570130.240520842 661311.839777985 161870.753347634 284623.833119063 204999.506028572 215361.160771429 396085.010047634 405349.805090492 1938195.28831774 1957865.37447488 2022219.10497488 2077460.76773202 2129895.81841774 2132162.92626059 2154225.07896059 64930.134854788 88529.0200754311 334604.024638829 334604.024638829 336353.446438829 131359.818904028 694190 697982.397371429 568373.983738828 587663.243381685 2826834.4532137 2791784.52959942 2854968.01195656 2796673.78667085
2010-07-25 7 52 25 2010 138842.057242613 341245.399171185 252387.396299756 1388.38 151906.142828571 172813.915157143 256556.513085714 26641.9882285716 142571.718228572 178482.268442857 187737.146128571 225457.022285715 234735.701628572 713076.630342613 728640.930642613 777418.460014042 826328.881971183 864972.855814043 866355.335399752 881872.032385472 64095.2499555084 79461.3230393808 311381.637005774 311381.637005774 311774.364348632 127435.470577176 621137.801297237 622022.429554379 496274.893162918 510758.201534346 1445882.4748341 1401214.69826267 1461724.4611341 1397709.90424838
2010-08-01 8 1 1 2010 524160.093600001 693554.504014287 846335.357742858 1388.38 123713.079942857 146328.621171429 229297.181028571 17787.7717714286 88175.2223571429 130305.938971428 131851.063214285 163586.806071429 166845.649628571 1254337.36407143 1269239.18491429 1314367.12685714 1362263.99491428 1393872.59560001 1394923.83545715 1400068.96034285 55140.3696820186 79649.7971225306 152800.688442857 152800.688442857 150474.076457143 148043.844759465 452185.386673751 452919.271102322 306228.153857143 315246.998442857 1850392.34654286 1821725.23398571 1882982.76558571 1876078.30154286
2010-08-08 8 2 8 2010 493586.864999998 645330.363171427 793616.670642856 1388.38 112732.582114286 132589.114585714 214758.335457143 17496.2014714283 72805.3022571425 112502.7329 113607.526485714 136290.272271429 135393.743185714 1155536.68527142 1171902.30802857 1210706.94305714 1240359.84091428 1264098.02697142 1265787.94462857 1280023.31907142 44251.3444518615 61616.1096752463 148768.534831428 148768.534831428 146118.617002857 76954.0731603024 370506.104920303 369889.245306017 294051.86656 299294.181545714 1710583.63975999 1677392.22887428 1736473.89231714 1725757.19618857
2010-08-15 8 3 15 2010 429756.770957142 549629.850214285 670992.516514285 1388.38 94010.5953000002 109923.986571429 164054.855328572 12642.646885715 66537.5325428578 121654.470071429 122858.437228572 135961.016014287 135586.139914287 995373.350885714 1008160.79118571 1038464.26767142 1064427.90867142 1081882.45724285 1083187.58144285 1086535.68121428 43508.7406548141 61523.1838296633 149096.601005715 149096.601005715 147729.989191429 27767.6 305468.521491429 307955.794662858 281102.574991429 287162.080205715 1494905.71694857 1464590.33963429 1523967.54032 1513782.41453429
2010-08-22 8 4 22 2010 472338.915591066 565603.725633923 669160.140433657 1388.38 76567.9475571429 90523.6525285715 143986.947557143 16645.5257 60385.0376428573 107298.103871429 108418.765228571 118582.072828571 118826.039814285 932177.425362227 942408.170990799 967092.472919371 981137.434105085 993807.849590799 994829.337376514 989587.022390799 37624.3741331929 51850.8641386703 152842.386798571 152842.386798571 150190.485498571 27767.6 283946.864755714 284067.856512857 257204.719484286 260895.959812857 1347750.43758937 1313902.4976608 1371468.78893223 1359066.14208937
2010-08-29 8 5 29 2010 378396.518527482 448309.919441767 565053.055285364 8866.85144561376 91473.8896013248 114624.968115611 166371.361046939 35004.9333201456 77804.27980586 105786.698642857 106546.3682 128343.13180586 120849.576748718 986560.547567727 996319.226996298 1019212.45422487 1032862.7045963 1045223.69853916 1046344.3598963 1039917.91246773 37328.8108136822 51556.7530072704 142419.442788572 142419.442788572 144125.228217143 32439.5613096701 289233.900555385 287855.387912528 256486.901174286 248767.230374286 1394636.23614201 1392964.16972773 1451905.00669916 1460788.97522773
2010-09-05 9 6 5 2010 239831.955680695 306016.430309266 434915.529106257 16497.9917646071 57018.8471164239 52899.1769592811 139547.458881031 52045.2411880399 97706.7369451826 112026.699757142 113133.476814285 151357.655616611 146958.31598804 948913.875717794 955764.78603208 978852.393460651 992419.33803208 1006898.67946065 1007059.34064637 1005639.17510351 44886.5709501039 65312.6943730954 136169.524317142 136169.524317142 140406.219288571 36827.6553897711 286257.365221199 284722.158335485 249114.337874285 242485.57636 1277281.78146351 1292873.85036351 1350918.15824922 1370596.17829208
2010-09-12 9 7 12 2010 248270.140847106 327486.022761392 451579.098667861 18230.9800344733 66158.8813235759 79965.8259378616 150420.481358049 53871.296249253 100580.064920682 113534.138042857 114587.361371429 157589.000720682 151481.892192111 988145.512157243 991896.256628671 1013127.3348001 1025791.79987153 1037571.63668581 1036468.82657153 1037359.40524296 44789.0109706172 57485.7673161477 128938.977571428 128938.977571428 133457.325485714 37335.1880506652 288422.286607807 289909.890179236 253782.636228571 250519.825728571 1290035.26441439 1304169.48181439 1364534.45127153 1382461.06604296
2010-09-19 9 8 19 2010 255594.463939965 352011.010082823 490572.244929453 20300.5774561688 82836.8684769245 103207.120048353 169168.065933093 44422.5512578399 118348.514872126 117336.0193 117746.597885714 211865.225786411 190546.874872125 998619.636703345 1003935.34013192 1032287.08073192 1052383.6132462 1073388.57567477 1072196.5093462 1077077.83253192 39867.075219621 77799.040996382 131956.432655714 131956.432655714 135635.772155714 37962.7286106607 276255.048023518 276342.320766375 240127.030484285 234493.971627143 1323857.42618763 1345336.43828763 1411889.83860192 1435138.10721621
2010-09-26 9 9 26 2010 270098.359027338 449533.101813052 615544.520041104 21243.5084713405 86498.9586830598 105867.55718306 173773.0871544 44418.4723405011 113740.798769073 119900.647857143 120523.457885715 194380.813169073 207172.22041193 1016299.59950926 1022132.98898069 1048015.30765212 1066134.31915212 1083975.64465212 1083509.5288664 1087871.18253783 30076.3845086931 45040.0801180508 131765.424357144 131765.424357144 133534.680871429 37713.3120912469 262731.645662677 263455.612734105 227126.763700001 227216.019914287 1331226.7094664 1355355.63939497 1417995.65058069 1431207.5537664
2010-10-03 10 10 3 2010 463866.412138958 539890.888524672 768594.560836899 21733.4021370156 101364.028931918 120706.842303347 189128.051068934 9078.58219999999 64185.3689000001 105503.062228572 103815.128042857 112599.923 115829.014485715 1134262.60434842 1141992.19250556 1167481.78383413 1180350.5464627 1195133.35901984 1196825.26014842 1207139.31157699 28108.6974595715 41800.2356143352 137669.623758572 137669.623758572 134271.937201429 37511.3592713305 265781.990944188 263804.469929903 227719.226615714 226596.581787143 1509105.82417842 1556322.36153556 1624230.47283556 1629097.91172128
2010-10-10 10 11 10 2010 357508.975205173 433840.889662316 674968.414581066 27985.8560862727 124751.692060223 139635.661660223 218768.168146495 16798.253 61715.9469714286 109360.914157143 107553.971685714 130988.686614286 128997.2813 1237829.09914073 1243184.47199787 1267813.23672644 1294498.86132644 1319375.55998359 1319948.78322644 1325639.36275501 29654.6468114546 47495.5600490067 133812.565218571 133812.565218571 131854.878918571 39956.6521219725 280967.914169115 281370.558869115 243183.163261428 237891.26149 1608731.95463073 1672238.74283073 1740341.23433073 1740975.94518787
2010-10-17 10 12 17 2010 357152.329858144 403434.652172429 682063.668177839 30217.4980572603 134742.842570486 151451.605884771 230990.960627746 20574.7826 59910.9879714285 107670.9965 105949.3433 169305.387671429 169950.015885714 1285523.97773751 1288770.92046609 1312761.00739466 1323890.26558037 1339250.26832323 1339361.34272323 1343123.98802323 31922.9962774492 52867.268275925 136720.929374286 136720.929374286 134628.367017143 40475.184511453 273215.965742882 273729.684842882 234809.541931429 234262.103817143 1625437.67066894 1683115.03634037 1756557.03292609 1757941.49598323
2010-10-24 10 13 24 2010 345094.580902 389679.051673429 681274.813261922 32362.3078496317 145906.043468082 161375.137139511 244298.971317714 21384.0389428572 59726.5251285713 104880.2522 102890.830357143 164892.163742857 168271.999057143 1298151.21088012 1301943.60825154 1325917.82740869 1337832.54028012 1354378.65893726 1354481.79945154 1357330.06442297 26009.5434567598 40720.8506045742 138750.41734 138750.41734 135463.805182857 41230.2370142237 295995.881682795 293748.608554224 254843.000054285 255908.124211428 1669771.09129154 1733327.46627725 1811928.47204868 1810996.24047725
2010-10-31 10 14 31 2010 311219.358938039 361873.252280896 671795.197022856 35738.7477789441 166282.686295335 191738.55860962 268052.054074279 5553.52 67350.5558285713 104982.959242857 107829.240742857 169717.516257143 164249.085528571 1298253.05497561 1303495.36996132 1325809.42353275 1340155.87237561 1371044.47293275 1369878.19173275 1376362.15983275 51681.1745199189 135490.739439804 122874.315331429 122874.315331429 126095.472931429 42484.5487751852 295968.474206615 296305.664349472 256252.851545715 256423.430088572 1665290.71969275 1754059.00000704 1831735.70809275 1817569.7551499
2010-11-07 11 15 7 2010 619217.48 673058.811928571 1387782.75506883 86680.1946472443 151028.414301218 184392.387201218 303739.228948463 5553.52 93982.6267000004 143259.990871428 147653.380085714 212869.920657142 219814.054128571 1969197.9840173 1979851.20906015 2005318.98220301 2021932.53888873 2053874.36277444 2053923.94956015 2066907.75353158 45552.1697219242 49511.1718667708 130169.721592858 130169.721592858 133138.978321429 27767.6 298210.404492858 298482.140078572 273320.821535715 277490.078478572 2394178.99792444 2493816.7016673 2566961.17753873 2550210.76132444
2010-11-14 11 16 14 2010 419842.26497261 462006.900601181 534352.037486895 20818.5161142858 105830.510214286 135929.689142857 192679.646328572 5553.52 82177.0047571429 134080.4851 138785.279328571 200729.092042857 208347.6058 1004707.68381547 1016495.45451547 1043928.84784404 1065042.90120118 1101314.64321547 1101923.56894404 1113695.47187261 53665.6826882367 79733.7093843641 131542.482168571 131542.482168571 134690.251325714 27767.6 313632.093197142 313118.374097142 288950.774739999 292445.651397142 1468285.26659833 1604385.12561261 1678588.7752269 1672610.59234118
