"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1996-05-05 5 40 5 1996 44710.896414286 1790039.25 0 547041.409559634 1177591.51344286
1996-05-12 5 41 12 1996 174080.142369349 1790039.25 0 511749.629224001 1796464.35122857
1996-05-19 5 42 19 1996 531299.075173508 1790039.25 0 531299.075173508 2936256.29030001
1996-05-26 5 43 26 1996 507321.934757144 1790039.25 173056.785457143 507321.934757144 2714531.95318571
1996-06-02 6 44 2 1996 485767.550742856 2231429.80351429 498782.081185713 485767.550742856 3151745.31587143
1996-06-09 6 45 9 1996 492908.517771429 2419785.07772857 1272300 492908.517771429 4044098.72278571
1996-06-16 6 46 16 1996 535529.35182857 54564.2500000005 1272300 535529.351828571 3485136.08669778
1996-06-23 6 47 23 1996 426370.985228571 704398.957640664 1787544.1974398 426370.985228571 3596895.30868451
1996-06-30 6 48 30 1996 281490.2982 1232341.34821047 2152400 281490.2982 4140986.77486837
1996-07-07 7 49 7 1996 237179.546485714 831773.790853793 2152400 237179.546485714 3326404.82991441
1996-07-14 7 50 14 1996 244958.721428571 4.30736690759659e-09 2152400 244958.721428571 3255636.71805714
1996-07-21 7 51 21 1996 263801.7 0 2152400 263801.7 2326327.78351429
1996-07-28 7 52 28 1996 273944.820393194 484108.919548718 2152400 244367.646942857 2006849.78929306
1996-08-04 8 1 4 1996 304620.017777534 6.98491930961609e-10 2152400 223729.626728571 1862529.25821429
1996-08-11 8 2 11 1996 296450.482372129 4.36557456851006e-10 2119791.64200044 169918.046871429 1497178.34815177
1996-08-18 8 3 18 1996 152265.151157144 2.3283064365387e-10 1843389.35114413 152265.151157143 990583.77818572
1996-08-25 8 4 25 1996 138007.958528571 287667.055312429 1074312.75526167 138007.958528571 1108731.67077143
1996-09-01 9 5 1 1996 128411.770865715 772634.879534463 499441.204885715 141996.719571429 813265.832885715
1996-09-08 9 6 8 1996 125687.869552856 444880.119843228 504897.114916675 155623.168285714 469232.682094114
1996-09-15 9 7 15 1996 115787.570264285 308700.246280689 432733.649676373 188366.314628571 382577.625083179
1996-09-22 9 8 22 1996 113954.247622856 231086.932033878 197062.676785246 196179.208585714 225640.568107478
1996-09-29 9 9 29 1996 147893.242280002 471134.096587368 191707.940426396 186569.289514287 248368.065146978
1996-10-06 10 10 6 1996 178387.469871429 632353.547202928 187313.073732967 178387.469871429 331097.897305605
1996-10-13 10 11 13 1996 171469.121528571 880628.243863657 166022.523026352 171469.121528571 274995.613157143
1996-10-20 10 12 20 1996 168870.773957143 1115590.79680942 123854.186405451 168870.773957143 303160.907442857
1996-10-27 10 13 27 1996 186890.611885714 1410347.24388593 67792.3768154737 186890.611885714 287991.317957143
1996-11-03 11 14 3 1996 168093.253157143 540497.25 0 168093.253157143 334694.136214285
1996-11-10 11 15 10 1996 155787.796414286 1002881.41044989 61259.8088032734 155787.796414286 371824.4383
1996-11-17 11 16 17 1996 179861.189142857 2551475.35557843 0 179861.189142857 404631.055728572
1996-11-24 11 17 24 1996 242048.968842857 1106642.96247282 0 242048.968842857 396992.707257143
1996-12-01 12 18 1 1996 305613.277714286 1158198.51877857 0 305613.277714286 1258080.55613846
1996-12-08 12 19 8 1996 249778.557 2481414.45062178 0 249778.557 518046.679785714
1996-12-15 12 20 15 1996 243867.812142857 2754623.3278517 0 243867.812142857 425022.586728572
1996-12-22 12 21 22 1996 218497.2291 2081371.52598429 0 218497.2291 390751.167385714
1996-12-29 12 22 29 1996 847321.143042857 798946.576960711 0 847321.143042857 898531.05351429
1997-01-05 1 23 5 1997 680363.087857143 2564153.34472512 0 630363.087857143 1940004.89665714
1997-01-12 1 24 12 1997 679688.707571429 2035830.20745757 0 629688.707571429 601801.951193667
1997-01-19 1 25 19 1997 669814.986799999 2093990.27478365 0 619814.986799999 715030.609934188
1997-01-26 1 26 26 1997 539840.087557143 2167132.82468806 0 489840.087557143 659335.508537629
1997-02-02 2 27 2 1997 466743.215 2916345.50725333 0 416743.215 1593736.47816751
1997-02-09 2 28 9 1997 569294.374742857 2865095.66025824 0 506794.374742857 679461.025714285
1997-02-16 2 29 16 1997 597947.603 2265110.91294954 0 535447.603 846168.631406455
