"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
11 10 14 1979 2038401.46071986 88309824.3514024 93798980.4989999 98902783.293296 2087667.07407552 3158859.57903424 2012261.95083369 1754403.20579715 7267952.54033741 16001689.6448752 11065127.8207788 10290830.4746616 0 0 0 0 0 0 0 0 28908.9157183184 91682.5712216303 169598.98568602 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1090082 6862838 1353209 817000 1344999 2231232 9107400 2743789 5654353 19834008 1792000 250696.248062907 104014.296014759 40942.3631197472 94163.0802382457 33694.1658486985 761730.435283948 113271.928120249 106490.156583404 221610.504226649 80081.6702535745 3246.4400934504 300951.433107973 11094.5126110764 48894.5084898417 763212.258494441 8361.57567738728 6324.64284288387 14078.7955583425 1957.06121159812 259932.251669626 229284.522173623 255383.243735247 3943.05165716428 665638.052594944 2259.90678579908 33565.5003457089 285288.714382797 285242.146961321 285057.23862465 4522.34510430087 604417.034084235 55195.4354746979 45439.8221910301 45195.6467217458 76175.6424419091 1177.33009246414 221610.504226649 16671.7100473263 6841.96951281761 42409.051287185 346233.400813447 76006.7474311873 -649.577197135321 325629.472467186 319880.514377132 84817.2731187505 322682.834558609 311270.43554044 6550.14428960527 54523.6527642528 6245.83559662188 5335.0655761201 27625.6457378274 172.059834514998 2803.6057727629 9381.52488796545 19193.4767392501 749.141727429718 793.946589858133 654.526975183045 161.041708490196 2390.18633350104 64.5346129200128 0.598189147275673 350.159867042142 349.175267498885 0 80.6955143324113 33.9571381355585 0 17.1842005490879 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 69635418.1789635 9999000 37 40 0 1980
12 10 21 1979 2963484.17969163 95462741.9612195 101360875.22292 106010907.72783 2359410.20285878 2860718.66347894 2484401.79995547 2385930.62955058 7907480.85714484 16946580.6280178 12574482.5784142 11923427.7944443 0 0 0 0 0 0 0 0 28908.9157183184 91682.5712216303 169598.98568602 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 980873 6788181 1355628 817000 1328735 2231589 9107400 2752570 5661572 19776885 1792000 432250.026760898 123560.757928648 93236.2727737686 119969.4118838 45078.6027184603 842045.752022494 131500.792342758 125452.145669044 410267.025988184 104469.906698379 3625.88454724299 319973.490315837 22751.2697573522 75065.8355214446 847747.482709365 18917.4030370748 20724.1734591559 26183.9632099348 3866.0993410344 297295.190770504 412103.080985929 433709.907003001 6857.82237967249 745409.979306073 3574.86792244217 40131.1168535818 484732.288036478 501948.3478857 481875.307311834 15065.4547130999 706301.826479553 57348.2275981331 119584.932374841 101540.200540085 100207.586542499 4321.91284448908 410267.025988184 30717.29762972 19235.4352962427 75893.0514975245 323219.029170373 78899.5132423565 1737.6415386565 321279.288718257 322804.561561129 111642.13308839 305647.126872673 333697.375960133 4866.81054696601 13727.8105411969 2697.03113135585 2908.91465996258 4613.27976517932 31.5937769825921 1011.86548425972 4174.86736155859 10693.6752509429 232.991288919951 461.359111301038 683.63094934974 163.398017939742 841.84514616064 0 0 161.564279823658 59.5692884731744 0 53.4074289779118 236.389417353804 0 97.5334713149805 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 75373826.9588761 9999000 40 43 0 1980
13 10 28 1979 -1280238.83616508 59001572.5316348 62572501.2130875 72559234.2981788 1949883.79817464 1396965.34248301 1550720.66524294 1376050.91756657 4832164.87953988 6621200.18000409 10675281.6341709 10206472.5479536 0 0 0 0 0 0 0 0 28908.9157183184 91682.5712216303 169598.98568602 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 871663 6713523 1358048 817000 1312470 2231946 9107400 2761350 5668792 19719761 1792000 718062.436232251 165603.018526645 133618.181959797 129553.785783471 63556.067365527 1450979.69212149 177810.296775701 168769.920640484 692617.280474944 131189.256272137 6050.70804877559 478208.884540358 33153.8008229777 104165.983551537 1470697.94787567 20718.8303565016 36016.3648797788 35548.0595534902 6561.84911027504 432632.155556756 707965.630970925 779123.489168663 6113.35980449885 1302530.68637889 5136.24158453762 47330.1791768114 835250.872184141 843865.656002044 844405.306308805 19806.395480287 1259240.13844497 55931.5663380684 177490.249878581 149818.033207923 122691.104932001 6805.19429118592 692617.280474944 40531.521644449 22606.5821905657 108447.241316632 543639.623968066 75984.0278889542 1078.56079103253 530391.689831082 524658.45194266 133375.701074634 511687.375934391 527600.331665833 1200.39187299468 4856.82982661009 608.550449513505 273.827566678966 1184.08851400324 87.7057220371253 6.46637462308512 419.033403379388 6308.48907898191 148.674241792987 68.0497021913577 152.9026048606 338.676147661942 85.475719951442 0 0 0 0 0 0 0 0 0 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 42751320.2564786 9999000 NA NA 0 1980
14 11 4 1979 11210136.0672815 96696347.1613511 101460647.718972 102271147.129124 1674260.45065508 3091405.4850707 1762504.70599534 1847508.89165264 5551170.37721584 30380997.6734751 9522648.68802957 9137352.73334749 0 0 0 0 0 0 0 0 18721.9695973437 43611.1664647971 100437.837578727 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 762453 6638865 1360468 817000 1296206 2232303 9107400 2770131 5676012 19662637 1792000 543329.515934278 166380.36214257 98534.8598676252 153595.145659957 52504.5124025738 1631790.66303019 177557.228867117 171965.42600916 450799.94540652 131605.620476527 4332.97416388124 634355.858878081 23682.2359810321 109291.661033963 1630738.15560293 15084.8515366952 18019.3356465355 30288.6453284829 4067.30175667053 568868.243520304 462422.125802227 640342.085795541 4843.71926423706 1497656.10635107 3474.97458034047 42502.5033035923 644699.321060194 632220.427473243 667159.576506869 9552.08038668599 1461422.61287113 63643.5280664648 128387.373518396 114117.928808221 127630.924783769 2445.00996717001 450799.94540652 26581.2437471421 12462.8303470798 73261.9480473591 724917.57792502 72888.9334197224 423.040377808495 699258.768036291 689445.368188909 137278.35231356 680702.00897464 688980.784639835 441.44842516085 2911.29917557791 307.500963222801 70.387156351238 1182.67910598652 1.96841676155451 3.36097628051987 57.8266865045689 1315.17540700313 70.1982344235928 14.9241966932515 111.638548055445 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 80387411.748686 9999000 40 43 0 1980
15 11 11 1979 -251941.682625269 60905691.2440725 64076808.323001 71638419.1204218 1812064.64625491 1607294.46825061 1632090.59335262 1366704.91524062 5307460.65310032 9572176.85468879 10612974.3210001 10087017.6108654 0 0 0 0 0 0 0 0 18721.9695973437 43611.1664647971 100437.837578727 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 696602 6520799 1356104 817000 1250437 2230568 9107400 2711956 5518822 19505348 1790869 477701.063325606 128690.241197989 85615.3728844582 61825.0544994211 29798.1806130528 1391038.02175943 135379.579170109 133750.743675494 397357.526934358 108708.933351234 3779.23917290111 349791.158116231 13722.7593371155 51362.496540892 1334711.11446978 6912.33168148854 8609.59683089465 20319.1012693477 2919.92182476179 311254.768245238 401852.907290828 482802.703974544 5298.42552516963 1202978.97033997 3319.30721258276 26861.9128168639 506136.910189291 509863.949724811 510322.744305194 8362.51127964104 1110511.3147865 58331.2537021154 113610.023005584 101922.261170583 111105.624551665 993.517129050411 397357.526934358 25060.1893069432 11482.344696645 70017.9854861908 436223.751672716 52195.9689270364 762.367092565954 396258.385437085 382959.919806857 123052.267329527 398204.016730197 369013.044571572 0 0 0 0 0 1.96841676155451 3.36097628051987 57.8266865045689 742.7887961901 70.1982344235928 14.9241966932515 111.638548055445 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 44674042.4336293 9999000 NA NA 0 1980
16 11 18 1979 10998073.4285067 95307510.8010117 100166766.835916 111149559.169924 1837712.39038277 2332707.4357019 1772587.89169783 1782085.99721239 5858226.23006806 27966018.8901621 9920814.32153349 9556138.13675472 0 0 0 0 0 0 0 0 18721.9695973437 43611.1664647971 100437.837578727 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 630751 6402733 1351741 817000 1204669 2228832 9107400 2653781 5361632 19348059 1789739 428272.531827542 121465.907901159 71382.1480824552 53064.7165299843 25133.1530493397 948569.678063871 127605.399414675 126188.465884488 346617.657632656 103512.814602088 3286.39378418542 280729.867949737 13746.1127827557 41348.9961294338 929895.264038901 6101.34364187533 7584.3874669003 19187.4059904858 2837.55025286545 256647.343980824 352726.372927135 432096.947756548 4467.17297131156 847879.884518092 3065.72580773396 24007.0854900509 452602.618950001 455686.926590399 455713.318647446 7056.64488711629 819975.338861277 56877.9285968595 94930.6128268211 86084.0925108308 106191.983020617 723.284109358758 346617.657632656 22990.0332772547 9413.1374900068 61828.1558731689 312330.926178825 50431.0194547733 140.924793189748 299075.78950315 292756.219170382 117937.029841235 291337.940680943 290220.939736619 0 0 0 0 0 1.96841676155451 3.36097628051987 57.8266865045689 742.7887961901 70.1982344235928 14.9241966932515 111.638548055445 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 78699711.9647214 9999000 40 43 0 1980
17 11 25 1979 9946038.19684303 110813743.498896 117230591.974196 138455411.415603 2031058.3580025 3175986.35212906 2189677.16385093 2014245.05512259 7088661.74137948 29293195.0019488 11824679.8104436 11362933.7507981 0 0 0 0 0 0 0 0 18721.9695973437 43611.1664647971 100437.837578727 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 564899 6284667 1347377 817000 1158900 2227097 9107400 2595605 5204442 19190769 1788608 422996.171834661 125512.496222148 72013.3220786444 54262.672982731 25705.7064853461 1005360.40372697 131457.279288132 130252.172108863 345501.446794679 106820.504162861 2969.39540397835 291773.227934887 13930.97442136 43140.466719396 1001979.88089362 6463.00288985552 10708.1801573786 20191.3862903444 3067.79014482244 269555.205177264 349967.863905152 472667.607665712 4559.11698808096 904823.934295041 2913.63172822207 23276.9528135666 487008.357952511 490674.844633874 500500.910210659 8293.0302653319 840591.272076059 56181.0042514224 96301.7514437814 86952.4075088082 109092.425771507 743.066676747764 345501.446794679 21670.6242398072 10877.6883412223 78638.4306233377 307689.913260523 49891.715298235 327.530895639906 296753.32885724 292721.214667162 120571.347270175 286116.660112927 295095.866635949 0 0 0 0 0 1.96841676155451 3.36097628051987 57.8266865045689 742.7887961901 70.1982344235928 14.9241966932515 111.638548055445 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 92069964.2533181 9999000 40 43 0 1980
18 12 2 1979 12986288.0982733 135361618.343466 142546838.864408 153787586.027268 2092018.75204139 4887429.70258108 2657464.07307798 2684250.58313481 7689365.01837295 36688168.6281402 11544227.4932165 11165699.1185593 0 0 0 0 0 0 0 0 18721.9695973437 43611.1664647971 100437.837578727 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 6166601 1343013 817000 1113131 2225361 9107400 2537430 5047252 19033480 1787477 404661.290511715 115080.840840824 66079.09125437 53250.1105676184 24465.1718835194 892398.068495937 119690.772638432 119328.951883534 332402.670558195 104853.954330392 3505.3112104633 277082.604123509 12919.3410786917 42786.75219625 874503.517950604 6073.37041678297 7044.96671322018 19044.3624662448 3090.9130961174 251812.108556222 340701.786210884 409683.861940201 4451.79462514598 807926.436640047 3079.31532425784 22866.6921682455 427516.663166251 428713.90985001 431730.790943836 6364.51308117288 764093.696532977 51732.9763981423 85284.238055611 77877.4190844354 107042.089981508 1981.4359300262 332402.670558195 20659.369813505 8998.86047312274 53498.4737583676 303152.372156582 47696.0175993771 302.321197263871 289234.088180847 283072.627279316 126118.382837068 282886.090338393 279946.579996455 0 0 0 0 0 1.27859815540121 2.53201174820803 39.7651847173565 556.469858674697 52.9614469652959 10.561480574498 90.2912988023776 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 114607680.172706 9999000 37 43 0 1980
19 12 9 1979 11329748.0948471 94167357.2066162 97752128.8806274 108540861.852932 1442628.4585466 2694049.8989453 1404957.37013294 1360598.75601591 5944428.31568331 27438423.0957873 10413195.4916099 9893804.49965681 0 0 0 0 0 0 0 0 21475.1964581631 52036.0460476588 107926.623172351 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5954816 1329179 817000 1042470 2219460 9107400 2423590 4740955 18738836 1769824 472012.39512948 138892.2762439 78116.7150780686 71396.2869646659 44595.0816734662 1061670.82880139 137223.285789241 142157.143735818 428930.141690967 158766.824441796 8117.31150704913 343630.379627009 29019.6290340332 79218.2668739589 1042922.57824084 14201.2569602999 51102.2220239659 39814.5980569169 9877.64387273934 325265.53035645 444154.441224665 515108.886845389 5293.76517160638 953801.017644336 3857.42943982962 36046.9030251326 525175.33821022 536785.682734862 558504.200048039 14736.0835713091 878138.390253497 43419.319100875 93351.1241969984 85944.5322355808 159504.832341402 9140.90160524911 428930.141690967 26147.2909819834 17251.9096778689 121395.600566707 362967.039186284 44218.0352865989 540.933716390974 353130.653674926 346181.426802699 210827.808279184 340296.505285961 350571.737622265 0 0 0 0 0 1.27859815540121 2.53201174820803 39.7651847173565 556.469858674697 52.9614469652959 10.561480574498 90.2912988023776 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 77382058.4440601 9999000 38 41 0 1980
20 12 16 1979 10100228.8063715 107454639.439019 112755096.839789 116094941.251679 2013992.31373033 4121488.72068758 1840558.27642324 1764963.42390395 5778619.98518241 31623722.1821166 10737080.2120486 10393275.6097153 0 0 0 0 0 0 0 0 21475.1964581631 52036.0460476588 107926.623172351 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5743031 1315344 817000 971809 2213560 9107400 2309751 4434658 18444192 1752171 471010.323261909 149842.194442914 72721.9485343361 81242.1119915028 57514.732855826 1289418.43568796 151874.633054775 154882.73339114 391821.737747179 155615.639067791 9349.89695820272 496365.675933947 35187.8739710196 109250.588559396 1253553.96204113 17638.5716403577 28664.0020205288 41930.1061130349 8879.0719437409 452556.742461603 415822.474700079 547035.151295956 5064.16528937264 1204099.32898804 3786.48862413537 46463.9905764273 535859.249958197 530221.545065372 570772.450365673 9419.08642101202 1146558.10622484 43900.5944410083 86370.6057376063 80331.7184618355 154194.472402785 5594.66267352589 391821.737747179 23738.718121636 12055.4707250901 68170.1924100511 598834.569727699 45264.34295242 244.363165677756 535599.82792175 518678.424249084 200516.588600636 523345.488465759 514424.899613535 0 0 0 0 0 1.27859815540121 2.53201174820803 39.7651847173565 556.469858674697 52.9614469652959 10.561480574498 90.2912988023776 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 90137566.7377797 9999000 38 45 0 1980
21 12 23 1979 3261483.39124454 91585314.3425565 97000154.4783438 103915496.243477 2025358.38136899 2985143.73453728 1714238.33117219 1468844.46496525 6577523.58971169 19166546.8731367 11973222.4436688 11447161.1341817 0 0 0 0 0 0 0 0 21475.1964581631 52036.0460476588 107926.623172351 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5531246 1301510 817000 901148 2207659 9107400 2195911 4244400 18149547 1734518 425472.059250201 136286.647649394 71598.7372604192 63253.6481197225 46012.4272949016 1305571.52455932 136717.489236219 140218.432938778 359352.189146722 144481.500127887 21645.8327387874 441987.603205907 33472.3194743591 85560.2676003688 1232708.76789057 12134.5112489175 43791.2624435391 39241.561801117 12283.3611440441 401150.840980389 377180.541716137 478444.880010502 5203.34935736633 1184703.44755631 3870.10490386859 36787.505397926 497493.869118909 503975.694298704 511570.383696421 9775.00021808498 1154011.2347503 42252.9798243976 82593.933848233 77371.0446735405 144395.177427656 5511.05189037832 359352.189146722 25116.5339683799 13927.7604469696 71379.9062701187 581485.414053592 43164.6417456462 360.961134363353 527328.880615929 487655.491772709 190593.448683009 521184.247022156 463149.858941406 0 0 0 0 0 1.27859815540121 2.53201174820803 39.7651847173565 556.469858674697 52.9614469652959 10.561480574498 90.2912988023776 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 74294967.9375131 9999000 39 39 0 1980
22 12 30 1979 -544364.631150089 55243288.911463 59531612.0619395 63168054.9436255 1591275.62074136 1793042.28854089 1427284.32713836 1371468.46819712 3344652.56414402 8819609.04736931 9650887.46002702 9194141.06096161 0 0 0 0 0 0 0 0 21475.1964581631 52036.0460476588 107926.623172351 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5319461 1287675 817000 830487 2201758 9107400 2083480 3869400 17854903 1716865 439622.292540555 139262.764905594 73027.4836303638 60166.6413867928 35223.510593027 1206098.36787181 141680.310419047 144137.293807224 380569.746058989 133221.765062506 9770.73836259473 446487.240624553 21007.4843664569 71847.9954658237 1157030.03459905 6748.20817877155 26899.9540941804 27475.8247854471 8303.28025377559 398262.529227551 399609.938048594 474849.827121641 4957.84361268384 1119712.69321897 3756.06454145439 25998.5834428476 483665.174470567 483655.388847021 500902.434620825 8338.7942342174 1072415.02397543 41652.7995106062 86198.4604530472 79854.8389264881 130500.080267792 6104.74852973181 380569.746058989 23004.3745895955 12033.6534615652 56244.855958141 550944.692944025 43021.5480777711 583.789155270362 502673.021224286 478421.330486122 167510.480411875 498533.293565603 461425.195538849 0 0 0 0 0 1.27859815540121 2.53201174820803 39.7651847173565 556.469858674697 52.9614469652959 10.561480574498 90.2912988023776 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 39241769.8335492 9999000 NA NA 0 1980
23 1 6 1980 3041364.81772998 87017375.9475716 92545783.1751501 97536262.8995439 1834607.9710499 3411330.59379884 1922329.71525537 1830450.09374189 5941542.34982477 19274665.694513 11296645.4346313 10931161.6535786 1629851.65889726 415646.681676389 1652867.75329915 2957999.04595896 201626.837203501 39540.1134040778 6503154.11664119 4969545.95614495 98377.6051363615 316519.349256346 640167.518904734 2967397.19466124 376536.357945874 1515919.27160228 8524614.26737872 2343566.15942587 5056086.6498971 18959130.1962859 384800 473955.200008753 444700 218947.875176744 25000 1515919.27160228 4434157.19539229 1642530.99942588 3056450.83464287 15543586.5087172 853248.533093615 499048 2967397.19466124 1255979 810693 376536.357945874 2107940 9107400 2087089 3989400 17566070 1657718 350546.870696437 125554.822409957 88707.0137018261 71570.4335938534 42802.543294319 1260185.23894172 135696.911497185 131958.182129735 304033.148893775 100804.21722763 7728.72607984522 380917.731645125 18712.2170906978 67542.8369606664 1173247.85850486 7413.32144910391 23793.0046646961 25954.3719005333 8098.83539507609 355441.88988353 309169.542951742 416753.465705591 6271.25733344105 1076299.3247781 6284.41420055064 32817.8916480016 417027.968911538 411495.555528447 448477.16889707 8375.90899158065 999844.352290888 39769.2055348299 109056.886291859 102278.419554342 99551.7547943753 5784.46254936147 304033.148893775 33930.1966734086 12600.9302411332 38261.272405531 496640.244160458 43430.1792005847 292.103162896003 440178.604435723 402073.387929779 109522.988462628 445027.549845413 395928.129820718 0 0 0 0 0 1.96916691048944 3.27341135454229 50.9526131833411 704.050385089366 69.2325524094985 14.1964895221466 111.985625778961 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 69899802.6393293 9999000 41 39 0 1980
24 1 13 1980 3015664.39242602 69380624.9393863 72945939.6901214 93190364.1711031 1714090.24736127 1950212.55163918 1711421.42904698 1365463.31711025 5266923.44128923 17557658.3301614 10340195.0967748 9830302.6450719 1616617.07711079 409677.983805861 1642659.80895936 2918486.42017023 195213.658543441 39076.122822501 6046737.36504315 4631219.09066135 98377.6051363615 316519.349256346 640167.518904734 3168844.60584355 372558.040489484 1516851.67999055 7673593.0391364 2312805.31100439 4962683.12533755 18911780.4849839 384800 479738.322493033 444700 215158.378366261 25000 1516851.67999055 4395713.40275783 1644815.1510044 3033262.31008332 15541062.7974152 834007.241432604 499048 3168844.60584355 1224283 804386 372558.040489484 2107940 9107400 2090699 4109400 17277237 1598571 335295.043303137 119613.263305993 92805.0585019042 72678.4111823153 42713.0777091762 1143501.90244939 130602.407787315 126072.740904393 299651.858254821 93035.0050644763 6972.19104595639 359047.485475607 18057.9289016682 65629.503189517 1072861.53570506 6851.06254360988 18981.3483882788 25186.8683389886 7837.67157852006 338326.865483602 300940.825042949 395223.885177318 6413.17866006006 979422.75176337 6639.74264462665 32346.6754404486 398086.521151836 393078.112293903 427743.740760179 10207.9443397988 920741.300622245 39127.6886980339 116917.193212583 108986.731517216 91982.0493059849 5968.69787052812 299651.858254821 35619.5907363015 13234.5817864753 43349.1943140646 456416.751598043 43152.6000213088 463.990581576766 409697.97997461 372794.100912859 97816.7526565901 412433.211894361 371451.539297016 0 0 0 0 0 1.96916691048944 3.27341135454229 50.9526131833411 704.050385089366 69.2325524094985 14.1964895221466 111.985625778961 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 53021086.8553275 9999000 42 28 0 1980
25 1 20 1980 2997636.53932096 75303104.4267017 82595039.3906359 86902109.1126483 1811711.85086016 2449634.34627994 1628785.95562957 1397673.14695842 4216375.09285443 16979727.7011223 10653406.8608591 10065099.5753971 1594183.78956842 391653.613736624 1611544.41389021 2875050.72053542 188834.293163301 38372.9310535293 5621367.19056513 4306905.1743971 98377.6051363615 316519.349256346 640167.518904734 3369147.44972021 367431.100562892 1517059.81843753 6829745.05145058 2281466.59740579 4867769.28671713 18863930.4155452 384800 484878.235808485 444700 209156.372228695 25000 1517059.81843753 4350835.97018609 1646521.43740579 3008563.47146289 15538038.7279764 813355.166301548 499048 3369147.44972021 1192587 779185 367431.100562892 2107940 9107400 2094309 4229400 16988405 1539424 557786.631252825 115513.737389408 117900.524786722 71534.843876661 41674.2999231183 1526849.80999144 125933.492032357 121677.778368849 590092.035287225 89987.3415840355 6706.18673031379 342208.20463886 17191.8211603349 63416.9938624338 1481446.95197397 5702.44007340838 18257.0784469806 23776.0848689443 7259.80640139179 324313.916264248 580453.948555559 528507.380625576 6379.36538013974 1190796.79000419 6540.095565029 30836.3613795764 583176.401260648 600017.485791557 596712.969182578 31115.3950691426 1026272.53991565 38627.3305612092 208449.051448703 174889.44778993 88950.3252061946 18024.370069237 590092.035287225 38063.5610737828 22433.2875423668 170922.020632967 425370.17447802 42614.820842588 703.191768971644 386121.286343566 351652.965896901 94914.376697502 387399.059145834 352649.247440459 0 0 0 0 0 1.96916691048944 3.27341135454229 50.9526131833411 704.050385089366 69.2325524094985 14.1964895221466 111.985625778961 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 59016338.1334119 9999000 NA NA 0 1980
