"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
17 11 23 1980 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 564899 6284667 1347377 817000 1158900 2227097 9107400 2595605 5204442 19190769 1788608 344317.523285739 137983.851939271 88883.7268124077 210880.843485542 81086.8343466356 1631615.00178175 143243.506248284 146046.68843179 275542.570854281 98826.8196234719 10683.7479984824 636215.546269933 60645.9189353908 125423.281302287 1550775.07269704 18039.5037661884 27234.8141399431 66035.4851156808 30820.6953958686 574207.157588937 281302.600830925 416615.227320592 5986.00282329207 1436535.55991367 5671.98342751458 58370.8681122148 440780.659058448 435406.071071375 450414.211949255 11121.3392761697 1293640.65431846 77961.4378320714 101515.15287529 98031.5412345583 91753.7631970225 21.2626794992356 275542.570854281 35860.5612382104 14867.2021102374 45458.5884188411 818617.973352398 142788.304352095 387.6469254736 752528.568586927 708768.70673701 93881.9980367285 796380.302513495 659596.934489225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
18 11 30 1980 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 6166601 1343013 817000 1113131 2225361 9107400 2537430 5047252 19033480 1787477 342148.355783892 141080.918385288 80988.3431629628 202981.377479445 82007.8387118311 1119476.44143349 144151.055618478 148574.736514318 287482.50814442 97862.217029787 10900.5288683964 634816.67489741 58802.3670944656 126510.099653697 1092288.09848873 15402.3518269828 29450.4023515701 67352.7704542489 30867.2041949397 602345.755543005 290844.412167265 430662.178500989 5736.35732289675 1024110.1675779 5332.21593123331 55227.8333048158 453248.975284392 447786.911355274 467186.154319181 13164.079052073 1012004.05458744 76887.9673121829 92496.7978037269 89021.8223147098 90119.3715826004 93.1159844767575 287482.50814442 32155.4058454963 15685.9382971297 55266.113055883 667423.480224553 143252.807656813 731.702535256425 667040.744304547 644855.2976884 92828.0968403715 668495.762213152 641410.086931844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
19 12 7 1980 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5954816 1329179 817000 1042470 2219460 9107400 2423590 4740955 18738836 1769824 353455.854812082 173273.910618877 126615.936629412 155305.271191197 102453.60219935 1579597.55659934 188482.846900689 183008.46105298 296592.08432908 170289.813561016 12217.5746147802 693174.35637648 64729.6141730689 151334.419616649 1448646.6819354 15264.8837712088 37540.3037426802 80513.710296808 24421.2819972392 629114.249538034 307350.684014869 408378.379798178 8232.82401813538 1298851.13418389 8912.49768691157 60901.1945193899 448757.615448902 503103.438447957 459854.269891003 16462.6327830433 1551327.58830035 65347.5058621702 130050.447753954 125718.514005072 156429.015387702 300.709833304906 296592.08432908 48785.0854611597 33296.8664818996 63078.0299386825 803346.765777712 107085.335028495 557.638711104323 756700.105493373 706185.878253642 157348.774528469 568876.959942468 723488.508089196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
20 12 14 1980 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5743031 1315344 817000 971809 2213560 9107400 2309751 4434658 18444192 1752171 384746.11830629 177295.611947942 97396.5859635707 154855.657960878 86063.5103538302 1643713.1274075 195348.31542576 188368.095021963 302621.618710015 158167.330177535 11218.4194287493 701930.358950131 61105.6090564 133883.067829597 1563327.99885612 14671.817232433 27118.140168586 74009.825832386 22943.064486767 620429.984616361 322500.51971423 491894.832156648 6700.595830759 1452698.88757903 7554.36831138884 58311.4165991686 503579.958683749 534864.995535417 527839.650606405 9374.3201112062 1704560.09848534 64711.920171376 107912.982889834 104380.798549236 143775.049353949 111.641164300808 302621.618710015 36357.5433028486 19193.4190726513 33314.8193902804 837031.312923768 107663.517381697 525.653722772398 783606.406777619 728916.323453174 141893.579980752 592310.29236103 734355.749685344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
21 12 21 1980 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5531246 1301510 817000 901148 2207659 9107400 2195911 4244400 18149547 1734518 309029.36526859 169175.039276021 91933.2027913238 180610.318758509 97653.5980420394 1365366.80681903 182994.853716433 178438.828480395 229070.509288419 170171.998549604 11698.6002656339 611020.207913649 92583.5084439851 143934.767857324 1276865.32187483 23484.5960181474 24875.8598075371 102758.449584248 26599.7591772814 553826.018340193 242194.956931967 365369.46849505 6444.54746761786 1161972.73551986 7330.46471679304 74131.3942346809 391199.764534522 425538.396611818 398373.078243034 9414.52388716789 1379303.19606117 71469.3579031115 89560.2900344944 91916.1154570974 160534.07508279 97.9484141802898 229070.509288419 42084.0242569058 19983.9014833192 49440.4450311832 702880.557829494 111190.491474123 822.969099877162 679996.727306087 630241.142182688 163576.600509571 508709.020955725 644729.090620127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
22 12 28 1980 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5319461 1287675 817000 830487 2201758 9107400 2083480 3869400 17854903 1716865 363935.427644014 198064.747703497 93405.5219400621 156567.483518437 129175.992746567 1842115.04050441 212552.768046176 208166.586218853 308770.360040208 211236.647874305 34564.121606095 743053.616499673 117599.862602373 158686.881642013 1614394.62640139 18949.2505740199 165265.492220329 123275.195278438 39821.0944028572 695482.115513399 322288.565700962 550165.856312612 6427.34367718345 1409344.02357878 7240.24890665166 67050.299296253 602480.875166307 696780.379084249 630519.664735917 18436.2312852878 1818944.51309941 65351.8245590103 99981.1524902885 96993.3862103574 189887.346582683 312.146528615256 308770.360040208 38338.242518971 31325.7341835495 130048.483430825 878778.1518539 102154.311152446 934.499253744041 855980.740092223 759913.123869266 193421.589546917 627325.201143608 775016.096471607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
23 1 4 1981 NA NA NA NA NA NA NA NA NA NA NA NA 2063575.26598932 61651.1654571708 1445905.03252009 2764833.69289687 214285.647552062 47305.8006056439 14924584.7304248 11875418.6544424 0 0 0 2420123.64784872 233429.954636383 1452800 4562144.83183207 1780128.58642758 2912932.44049583 17381676.3551004 384800 227300 444700 145200 25000 1452800 3921900 1079093.42642758 897090.004955597 14102657.5551005 572800 499048 2420123.64784872 1255979 810693 233429.954636383 2107940 9107400 1780128.58642758 2912932.44049583 17381676.3551004 1657718 520364.659035122 489120.712761228 97812.8732270539 202063.61777051 259390.312400707 3320280.25911695 501761.993670752 508913.228684114 394731.665990438 472857.821750797 42338.956128274 1614852.5505652 190852.457750029 387160.288280254 3255323.78065822 24468.2859253702 221954.112274824 256410.218450904 62288.5490441009 1600948.49454172 421293.267012148 1191149.62886638 6332.52518673508 3061495.11629031 7987.01181841752 95524.0429253743 1224443.60426626 1253773.58283939 1317421.86938843 21217.0333249771 3393153.03395826 68946.5643434128 107025.127932439 99577.2955797975 412840.115286511 227.789191822027 394731.665990438 41122.3901210738 29942.2789354089 118608.897936369 1710130.95143896 104696.179538051 851.192655170291 1702832.99040813 1616959.04777272 358392.121092269 1491381.86981024 1671789.99652085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
24 1 11 1981 NA NA NA NA NA NA NA NA NA NA NA NA 2037443.21674376 61520.8902122569 1430101.39102048 2724029.70487032 208060.048561028 46483.2438326826 13441381.756567 10777476.7881572 0 0 0 2507594.616944 237697.622895594 1452800 4597633.99438163 1766355.49069497 2844756.95771003 17349155.6638379 384800 227300 444700 145200 25000 1452800 3921900 1098365.33069497 899129.522169796 14114962.8638379 572800 499048 2507594.616944 1224283 804386 237697.622895594 2107940 9107400 1766355.49069497 2844756.95771003 17277237 1598571 378124.108020171 300103.366224767 93716.9936713152 143095.613994845 116363.300985677 2942456.2922757 319120.406388798 316816.144594235 280186.706589806 190409.404441909 14100.8543336439 1173067.56734437 68125.0268801367 217352.65634166 2834950.65021488 15097.0482592112 70945.3435968539 90876.7636344698 24825.4242673967 1097941.86628521 290030.583834843 631622.024441314 6225.59899103395 2646359.65486208 8423.62385598746 57574.7172141988 654787.552236232 649602.913530565 703888.392390204 15803.641499606 2395500.04772451 53956.7087374665 100108.518774401 94590.4388154224 164678.100769878 130.275244913926 280186.706589806 37267.1691394479 26132.0492455589 68477.4130108159 1483202.97385777 87627.9185460931 822.556772961217 1381539.73043795 1319788.73009981 133211.063628273 1417373.69848114 1232175.77287841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
25 1 18 1981 NA NA NA NA NA NA NA NA NA NA NA NA 2010980.53907857 61391.9450997723 1415100.28393639 2685042.31257641 201849.653158558 45668.9167406625 12617254.8195006 10099180.8174274 0 0 0 2768145.77329494 240924.464418388 1452800 4249642.98191857 1750827.53808475 2773417.89563936 17315727.783176 384800 227300 444700 145200 25000 1452800 3921900 1115882.37808475 898005.460099123 14126360.983176 572800 499048 2768145.77329494 1192587 779185 240924.464418388 2107940 9107400 1750827.53808475 2773417.89563936 16988405 1539424 357187.887216625 200240.81303771 88441.8097221052 131783.156350947 82362.6786309052 1810801.47551121 209397.424371752 209850.07098697 262685.532099212 132756.724238977 12562.5174091613 696070.121710534 61662.0800608536 157499.914169401 1702415.07536163 14056.221522794 59641.6768860664 79720.7998145113 23070.5673897791 678295.97072979 272557.790487283 506136.667363663 6210.39540247058 1565200.69694338 8247.45138508377 54411.1379293271 551197.265986453 554576.488352566 574411.744098356 15001.1070840942 1439435.2458827 53049.5193380895 92254.4866761693 88024.2381951624 125365.571972927 128.94511248453 262685.532099212 36016.8607776663 26462.6776651825 65192.3727484398 824126.937066465 84192.3230411005 814.327092020117 794636.603297978 758064.856139398 114068.405556821 798734.528228964 722826.840204171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
26 1 25 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1979993.45711499 61201.791361178 1394302.33246624 2647153.17771531 195388.467658312 44855.88560346 11927199.5275217 9494797.02959372 0 0 0 3026085.07005006 243845.701504995 1452800 3921900 1737079.66963465 2702185.9553533 17282142.9699309 384800 227300 444700 145200 25000 1452800 3921900 1135179.50963465 896988.519813065 14137602.1699309 572800 499048 3026085.07005006 1160891 741641 243845.701504995 2107940 9107400 1737079.66963465 2621400 16699572 1480277 363030.956919467 176034.128337891 86231.0401266667 129170.296755113 84298.3374005672 1469842.88769898 183075.677341732 183973.231618295 275664.563018007 126020.334279147 14168.8587123398 605954.477772604 69260.831599349 150019.871634605 1383598.34820353 13750.6170866066 68911.0582262818 88551.8945871903 24850.6515498972 604383.787833691 286247.412773085 482348.837236286 6461.18550024602 1272109.72107224 8142.76167795809 54518.2597139422 542368.784554124 559099.814343016 557149.320445627 20797.9514701452 1229145.7596589 52892.5867548796 89844.1828283121 84999.7108976227 122385.02904312 190.153738594318 275664.563018007 35222.3060143808 30987.0819635844 74650.6353872184 690055.291978867 82202.5867795525 813.031137202495 681547.080864123 650484.841880608 118383.870037267 674704.496824374 628723.441097121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
27 2 1 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1951835.14752043 60887.1350749544 1372764.96761076 2606950.03301881 189218.677506521 43962.6546358976 11067886.5401568 8709052.07034731 0 0 0 3286248.4802259 246022.12870851 1452800 3921900 1724972.00111852 2636088.52660208 17247635.0558069 384800 227300 444700 145200 25000 1452800 3921900 1156116.84111852 901106.091061849 14147920.2558069 572800 499048 3286248.4802259 1129195 704096 246022.12870851 2107940 9107400 1724972.00111852 2309400 16410739 1421130 459882.264690249 212338.276753313 98509.024048461 131394.410175847 100755.211225945 1882729.62793483 218753.790931293 219533.205649099 361981.908398188 153804.856557952 12389.5209279196 798535.42742863 71878.2831025178 183018.438006456 1852304.49555696 13005.8072035155 77024.0109675899 101737.284992253 26490.8514838691 785744.959246403 379895.407807828 736497.37626058 6169.79015179101 1749805.93960023 7966.55029108524 59652.7712487842 782807.170774776 782645.352136228 834231.808522517 21537.3648554846 1686711.42559951 51969.4858760191 103630.452504688 98107.3401336868 148091.944460448 314.656286223671 361981.908398188 35432.5887142209 28158.3095945562 62172.6062279297 859312.987364903 81840.3465534522 893.230967562409 861288.067329509 838980.18376453 156311.868363866 846082.381580348 830703.087256743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
28 2 8 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1931035.60253611 60723.0139348979 1357319.48983862 2568369.45479808 183267.952737906 43110.7670865152 10183471.9808507 8080572.35327014 0 0 0 3638215.48790648 250678.744519346 1452800 3921900 1717355.33609935 2612324.97227715 17228850.1494617 384800 227300 444700 145200 25000 1452800 3921900 1176318.17609935 895937.536736914 14150755.3494618 572800 499048 3246041 1117691 670000 250678.744519346 2102386 9101145.35182103 1717355.33609935 2039400 16085400 1297560 374774.54822603 233583.34989841 90012.5234184267 130212.007680574 70630.898702725 2462805.47337175 235635.875706629 230026.010670482 263456.286200111 139294.254386836 11705.2065844987 715244.655530812 59384.4930053932 125637.697946332 2339830.47438611 9267.9958108358 75411.7719805366 78900.1524108126 25754.8549808355 628479.717077172 287077.466132782 564492.645964068 5950.72476861527 2181176.88561531 7628.81456857552 50366.6456750651 618505.12565964 609512.868368625 619319.992575671 15445.4777721368 1927122.02140348 44486.4936548374 88808.6203111691 90500.4764278073 129615.97697355 164.121140056438 263456.286200111 32853.2340075045 20799.5449843264 47809.2812362029 884414.559306057 84805.0931036918 851.887549382459 859555.797191252 814056.166498539 209988.906369011 881098.255840069 769119.740692003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
29 2 15 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1907167.52324731 60512.7861220454 1341128.1448745 2531243.16359151 177386.438409032 42140.3720631482 9454592.90766365 7518591.81147852 0 0 0 3764794.72733983 254872.362401774 1452800 3921900 1709349.65550218 2587692.43554023 17209864.6080245 384800 227300 444700 145200 25000 1452800 3921900 1196130.49550218 889900 14153389.8080245 572800 499048 3286603 1106187 626375 254872.362401774 2096833 9094899.37860487 1709349.65550218 1769400 15981813 1173990 348207.07587361 215032.636372545 83908.8458856705 126576.239433358 64779.5537357455 2014666.41121695 216765.846062222 211682.144234657 244243.631108808 131966.748413695 11098.7939921298 627064.113638232 58571.5585706206 115382.623164412 1905197.29511668 8804.99788242765 72245.0247796466 77773.5239832472 25365.839402829 561980.541791621 265270.730822463 509766.056410417 5881.51432887356 1752222.8631724 7552.66106401121 49497.6632630857 573517.788829253 572721.05027135 565947.141355983 16191.3449641144 1600452.00226353 44285.8585627349 79143.9167563773 82282.2636834359 123909.093092394 210.227812852527 244243.631108808 31959.2537950678 23868.0792887953 57817.9735195859 728879.073187083 83093.4205984031 970.395023366974 730365.126884111 691969.642355543 204292.243426159 735967.844399421 665865.262599866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
30 2 22 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1858610.56366245 59993.6148786547 1306019.29455833 2478481.23878989 171475.179854881 41019.0675869559 8365950.53549088 6454414.13304635 0 0 0 3889280.32160576 277376.564818142 1611961.39912879 3921900 1749575.79597864 2632472.75642613 17198503.2470533 384800 227300 444700 145200 25000 1611961.39912879 3921900 1264174.63597864 889900 14163648.4470533 572800 499048 3327165 1094683 582750 277376.564818142 2091279 9088653.4053887 1749575.79597864 1499400 15955681 1050419 568144.974667186 349507.137538053 113095.853234633 201937.594265924 214856.480491735 3191143.89124144 333697.82211147 336759.143366983 453929.495499538 275407.937810467 22769.1424498788 1085888.63676798 193587.083749635 304744.120464921 3013438.72017032 27115.5824163682 263968.053580223 239077.895870754 73597.6604764545 1064177.67843217 493024.62198273 1083577.41805315 5911.25855415125 2779061.21871085 7497.73308438007 118910.520885898 1209857.91432717 1242142.40713145 1241518.66987304 35108.8503161741 2761685.77462778 51910.0390288327 113603.973466395 112310.09744223 257730.417579852 519.171243390722 453929.495499538 44163.534700645 48556.9595848666 143372.898657178 1088642.37217277 92153.9785038655 1121.30447619233 1157008.5145001 1110168.59719518 442200.748001324 1106364.41079129 1153759.62586024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
31 3 1 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1819016.80489456 59677.8051371432 1271138.92826312 2428719.35518102 165731.235932256 39998.1707624388 6295162.03506694 4866378.35114803 0 0 0 3975211.32281388 286862.911585343 1768447.28378633 3921900 1764356.40045558 2658602.94579257 17182942.4632481 384800 227300 444700 145200 25000 1768447.28378633 3921900 1306773.24045559 929819.74579257 14169707.6632482 572800 499048 3367727 1020000 539125 210900 2085725 9082407.43217254 1764356.40045558 1229400 15929549 926849 564661.545180062 507142.370261704 104366.227592144 163383.001208117 256878.751316294 4836655.50700843 514125.331049969 503790.900422602 396272.198944845 317984.11017708 19731.0053707686 1798968.11869969 114699.911666066 390018.272485914 4674678.68038879 14097.7267672011 174534.824657537 159289.815173494 48152.1244769484 1588035.78189832 439229.579997004 1190642.98203662 5743.94392262492 4483308.76130898 7328.76655812916 100260.389366442 1229382.95021503 1190302.45678829 1284589.38209163 34880.3662952097 4116997.10002815 47710.6161948353 97606.5116057444 101130.505477322 271661.471215987 315.809741511433 396272.198944845 42470.611287144 39593.7587678829 106202.706975968 2070788.50042394 89504.5479883897 1020.89682451708 2055314.4329536 1979324.50470263 378811.686442905 2063618.23326558 1937718.2184575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
32 3 8 1981 NA NA NA NA NA NA NA NA NA NA NA NA 1785911.24041191 59151.1180138688 1238346.04043141 2394823.13744683 160502.497915779 39212.2631422965 4836442.52929723 3812986.63387001 0 0 0 3870193.99248686 280967.15351565 1836227.83158092 3921900 1767508.10629703 2572905.03574793 17115964.1848108 384800 227300 444700 145200 25000 1836227.83158092 3921900 1322122.94629703 939427.83574793 14175721.3848109 572800 499048 3394851 995000 495500 182900 2096634 8569225.2407799 1767508.10629703 1059400 15932921 838337 380619.76196487 341466.896047022 67290.8602084725 120947.669672984 161571.716314208 2913596.01767226 367144.556574802 360977.148113416 285323.67444623 212250.221978146 13584.7240387084 1203832.98555595 37794.5244803841 288857.815146168 2364639.36710696 10467.6219303069 85829.487794589 57561.5743233202 20903.2258414423 1053391.71727802 304396.491726386 709267.143540797 5228.73801647678 2522849.25239765 6739.65746713405 65143.2899553603 715122.62803538 704922.230477002 748059.018681846 32792.88783171 2380499.11271078 47665.1215626869 63156.8510266979 64407.7817880353 188632.708043795 526.68712327446 285323.67444623 30684.2006706443 33105.5644826486 90367.1972436223 1458719.50576971 98496.7702431397 785.907620142262 1340039.89808411 1282546.91872154 149669.8901388 1356213.95778286 1245823.92628375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1981
