Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
38 4 18 1982 1982 719040 592932 572800 0 1792000 1792000 592932 20132
39 4 25 1982 1982 858505 613064 572800 0 1792000 1792000 613064 161058
40 5 2 1982 1982 997970 774122 594301 0 1792000 1792000 774122 161058
41 5 9 1982 1982 1137435 935180 615802 0 1792000 1792000 935180 161057
42 5 16 1982 1982 1276901 1096237 637302 0 1792000 1792000 1096237 161058
43 5 23 1982 1982 1416366 1257295 658803 0 1792000 1792000 1257295 161058
44 5 30 1982 1982 1540911 1418353 680304 0 1792000 1792000 1418353 93412
45 6 6 1982 1982 1540911 1511765 908056 0 1792000 1792000 1511765 93412
46 6 13 1982 1982 1792000 1605177 1135808 0 1792000 1792000 1605177 93411
47 6 20 1982 1982 1792000 1698588 1363560 0 1792000 1792000 1698588 93412
48 6 27 1982 1982 1792000 1792000 1591312 0 1792000 1792000 1792000 0
49 7 4 1982 1982 1792000 1792000 1641484 0 1792000 1792000 1792000 0
50 7 11 1982 1982 1792000 1792000 1691656 0 1792000 1792000 1792000 0
51 7 18 1982 1982 1792000 1792000 1741828 0 1792000 1792000 1792000 0
52 7 25 1982 1982 1792000 1792000 1792000 0 1792000 1792000 1792000 0
1 8 1 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
2 8 8 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
3 8 15 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
4 8 22 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
5 8 29 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
6 9 5 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
7 9 12 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
8 9 19 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
9 9 26 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
10 10 3 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
11 10 10 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
12 10 17 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
13 10 24 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 0
14 10 31 1982 1983 1792000 1792000 572800 0 1792000 1792000 1792000 -1131
15 11 7 1982 1983 1792000 1790869 572800 0 1792000 1792000 1790869 -1130
16 11 14 1982 1983 1792000 1789739 572800 0 1792000 1792000 1789739 -1131
17 11 21 1982 1983 1792000 1788608 572800 0 1792000 1792000 1788608 -1131
18 11 28 1982 1983 1792000 1787477 572800 0 1792000 1792000 1787477 -17653
19 12 5 1982 1983 1792000 1769824 572800 0 1792000 1792000 1769824 -17653
20 12 12 1982 1983 1792000 1752171 572800 0 1792000 1792000 1752171 -17653
21 12 19 1982 1983 1792000 1734518 572800 0 1792000 1792000 1734518 -17653
22 12 26 1982 1983 1792000 1716865 572800 0 1792000 1792000 1716865 -59147
23 1 2 1983 1983 1792000 1657718 572800 0 1792000 1792000 1657718 -59147
24 1 9 1983 1983 1792000 1598571 572800 0 1792000 1792000 1598571 -59147
25 1 16 1983 1983 1792000 1539424 572800 0 1792000 1792000 1539424 -59147
26 1 23 1983 1983 1792000 1480277 572800 0 1792000 1792000 1480277 -59147
27 1 30 1983 1983 1792000 1421130 572800 0 1792000 1792000 1421130 -123570
28 2 6 1983 1983 1792000 1297560 572800 0 1792000 1792000 1297560 -123570
29 2 13 1983 1983 1792000 1173990 572800 0 1792000 1792000 1173990 -123571
30 2 20 1983 1983 1792000 1050419 572800 0 1792000 1792000 1050419 -123570
31 2 27 1983 1983 1792000 926849 572800 0 1792000 1792000 926849 -88512
32 3 6 1983 1983 1588262 838337 572800 0 1792000 1792000 838337 -88512
33 3 13 1983 1983 1386525 749825 572800 0 1792000 1792000 749825 -88513
34 3 20 1983 1983 1184787 661312 572800 0 1792000 1792000 661312 -88512
35 3 27 1983 1983 983050 572800 572800 0 1792000 1792000 572800 0
36 4 3 1983 1983 781312 572800 572800 0 1792000 1792000 572800 0
37 4 10 1983 1983 579575 572800 572800 0 1792000 1792000 572800 20132
38 4 17 1983 1983 719040 592932 572800 0 1792000 1792000 592932 20132
39 4 24 1983 1983 858505 613064 572800 0 1792000 1792000 613064 161058
40 5 1 1983 1983 997970 774122 594301 0 1792000 1792000 774122 161058
41 5 8 1983 1983 1137435 935180 615802 0 1792000 1792000 935180 161057
42 5 15 1983 1983 1276901 1096237 637302 0 1792000 1792000 1096237 161058
43 5 22 1983 1983 1416366 1257295 658803 0 1792000 1792000 1257295 161058
44 5 29 1983 1983 1540911 1418353 680304 0 1792000 1792000 1418353 93412
45 6 5 1983 1983 1540911 1511765 908056 0 1792000 1792000 1511765 93412
46 6 12 1983 1983 1792000 1605177 1135808 0 1792000 1792000 1605177 93411
47 6 19 1983 1983 1792000 1698588 1363560 0 1792000 1792000 1698588 93412
48 6 26 1983 1983 1792000 1792000 1591312 0 1792000 1792000 1792000 0
49 7 3 1983 1983 1792000 1792000 1641484 0 1792000 1792000 1792000 0
50 7 10 1983 1983 1792000 1792000 1691656 0 1792000 1792000 1792000 0
51 7 17 1983 1983 1792000 1792000 1741828 0 1792000 1792000 1792000 0
52 7 24 1983 1983 1792000 1792000 1792000 0 1792000 1792000 1792000 1792000
52 7 31 1983 1983 1792000 1792000 1792000 0 1792000 1792000 1792000 1792000
1 8 7 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
2 8 14 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
3 8 21 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
4 8 28 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
5 9 4 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
6 9 11 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
7 9 18 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
8 9 25 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
9 10 2 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
10 10 9 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
11 10 16 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
