Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
46 6 16 2086 2086 417612 497464 0 0 1540000 1540000 417612 25141
47 6 23 2086 2086 442753 604373 0 0 1540000 1540000 442753 25141
48 6 30 2086 2086 467894 711282 0 0 1540000 1540000 467894 25141
49 7 7 2086 2086 493035 711282 0 0 1540000 1540000 493035 25141
50 7 14 2086 2086 518176 711282 0 0 1540000 1540000 518176 25142
51 7 21 2086 2086 543318 711282 0 0 1540000 1540000 543318 25141
52 7 28 2086 2086 568459 711282 0 0 1540000 1540000 568459 25141
1 8 4 2086 2087 593600 711282 0 0 1540000 1540000 593600 44680
2 8 11 2086 2087 638280 711282 0 0 1540000 1540000 638280 44680
3 8 18 2086 2087 682960 711282 0 0 1540000 1540000 682960 28322
4 8 25 2086 2087 727640 711282 0 0 1540000 1540000 711282 0
5 9 1 2086 2087 772320 711282 0 0 1540000 1540000 711282 26430
6 9 8 2086 2087 817000 737712 0 0 1540000 1540000 737712 26429
7 9 15 2086 2087 817000 764141 0 0 1540000 1540000 764141 26430
8 9 22 2086 2087 817000 790571 0 0 1540000 1540000 790571 26429
9 9 29 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
10 10 6 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
11 10 13 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
12 10 20 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
13 10 27 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
14 11 3 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
15 11 10 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
16 11 17 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
17 11 24 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
18 12 1 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
19 12 8 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
20 12 15 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
21 12 22 2086 2087 817000 817000 0 0 1540000 1540000 817000 0
