Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
1 8 1979 19553612 7116541 1347699 2896389 2956187.67466892 5770433 1540000 1792000 593600 1392402 9107400
2 8 1979 19814306 7221921 1386299 2782067 2933124.90438303 5671467 1540000 1792000 638280 1392402 9107400
3 8 1979 20075000 7327300 1424900 2667744 2910063.13409714 5572500 1540000 1792000 682960 1392402 9107400
4 8 1979 20073116 7321562 1423330 2553422 2887000.36381124 5473533 1540000 1792000 711282 1392402 9107400
5 9 1979 20071231 7315823 1421759 2439100 2863937.85657454 5374567 1540000 1792000 711282 1392402 9107400
6 9 1979 20040487 7239906 1410701 2387014 2840875.08628865 5275600 1482126 1792000 737712 1381394 9107400
7 9 1979 20009744 7163989 1399644 2334849 2817813.31600276 5176633 1424251 1792000 764141 1370386 9107400
8 9 1979 19979000 7088071 1388586 2282683 2794750.54571686 5077667 1366377 1792000 790571 1359377 9107400
9 9 1979 19948256 7012154 1377528 2230518 2726227 5414900 1308502 1792000 817000 1348369 9107400
10 10 1979 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1979 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1979 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1979 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1979 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1979 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1979 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1979 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 1979 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1979 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1979 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1979 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1979 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1980 17566070 2967397.19466124 376536.357945874 2107940 2087089 3989400 499048 1657718 810693 1255979 9107400
24 1 1980 17277237 3168844.60584355 372558.040489484 2107940 2090699 4109400 499048 1598571 804386 1224283 9107400
25 1 1980 16988405 3369147.44972021 367431.100562892 2107940 2094309 4229400 499048 1539424 779185 1192587 9107400
26 1 1980 16699572 3568332.51266443 361341.362867546 2107940 2097919 4209593 499048 1480277 741641 1160891 9107400
27 2 1980 16410739 3302868 355874.396060556 2107940 2101529 4189501 499048 1421130 704096 1129195 9107400
28 2 1980 16085400 3246041 357300.921782052 2102386 2106438 4163666 499048 1297560 670000 1117691 9107400
29 2 1980 15981813 3286603 357250.011075252 2096833 2111347 4137831 499048 1173990 626375 1106187 9107400
30 2 1980 15955681 3327165 331935.241620927 2091279 2116256 4111996 499048 1050419 582750 1094683 9107400
31 3 1980 15929549 3367727 245315.146823542 2085725 2114303.21173869 4086162 499048 926849 539125 1020000 9107400
32 3 1980 15932921 3394851 224006.98092812 2096634 2106147.43897482 4060129 499048 838337 495500 1023308.99195544 8973050
33 3 1980 15936293 3421975 202698.815032698 2107543 2095455.97411359 4034096 499048 749825 413175 1026617.98391088 8838800
34 3 1980 15939665 3449099 202698.815032698 2118452 2084834.62950932 4008063 499048 661312 330850 1004782 8704550
35 3 1980 15943036 3476223 202698.815032698 2129361 2074367.38597812 3982030 499048 572800 248525 978650 8570300
36 4 1980 15902772 3542861.20141879 319295.201401729 2186386 2064001.81962374 3945286 499048 572800 166200 998683 8529550
37 4 1980 15862508 3509504.93731331 317129.71803329 2243411 2054229.41287635 3908542 499048 572800 191341 1018716 8488800
38 4 1980 15860326 3579913.41389137 333960.004789961 1905025.7127951 2081951.53186268 3906360 630751 592932 216482 1041129 8448050
39 4 1980 15858144 3601082 396252.001329584 2125245.97582527 2254117.17577265 3904178 762453 613064 241624 1063542 8407300
40 5 1980 15937562 4017889 471653.87608149 2340214.90231377 2445721 4078605 797600 774122 266765 1100514 8407300
41 5 1980 16016980 4434695 568872.41119323 2525294.06651776 2575796 4253031 832747 935180 283646 1137486 8407300
42 5 1980 16096398 4851501 644572.316470464 2654730.13665095 2699917.22519453 4427457 867894 1096237 283646 1174458 9107400
43 5 1980 16175816 5268307 693905 2771695.31082259 2768398.85848248 4601884 903041 1257295 283646 1211430 9107400
44 6 1980 16255235 5685114 739049 2947013.10277557 2929494.36462169 4776310 938188 1418353 283646 1248402 9107400
45 6 1980 16999135 6059766 828751 3120445.3354881 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 1980 17743035 6434419 918454 3268728.34772135 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 1980 18486935 6809071 1008156 3399305.3021101 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 1980 19230835 7183724 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1980 19441877 7219618 1179619 3353678 3048437.4927633 5752127 1540000 1792000 493035 1420000 9107400
50 7 1980 19652918 7255512 1261379 3239356 3025374.72247741 5869400 1540000 1792000 518176 1420000 9107400
51 7 1980 19863959 7291406 1343140 3125033 3002312.95219151 5869400 1540000 1792000 543318 1420000 9107400
52 7 1980 20075000 7327300 1424900 3010711 2979250.18190562 5869400 1540000 1792000 568459 1420000 9107400
1 8 1980 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 1980 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 1980 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 1980 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 8 1980 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 1980 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 1980 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 1980 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 1980 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 1980 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1980 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1980 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1980 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1980 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1980 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1980 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1980 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1980 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1980 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1980 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1980 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1980 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1981 17381844.0970918 2420186.51675294 233429.954636383 2107940 1780128.58642758 2913133.40566227 499048 1657718 810693 1255979 9107400
24 1 1981 17277237 2507825.22783962 237697.622895594 2107940 1766355.49069497 2844957.92287647 499048 1598571 804386 1224283 9107400
25 1 1981 16988405 2768376.38419056 240924.464418388 2107940 1750827.53808475 2773618.86080579 499048 1539424 779185 1192587 9107400
26 1 1981 16699572 3026315.68094568 243845.701504995 2107940 1737079.66963465 2621400 499048 1480277 741641 1160891 9107400
27 2 1981 16410739 3286479.09112152 246022.12870851 2107940 1724972.00111852 2309400 499048 1421130 704096 1129195 9107400
28 2 1981 16085400 3246041 250678.744519346 2102386 1717355.33609935 2039400 499048 1297560 670000 1117691 9107400
29 2 1981 15981813 3286603 254872.362401774 2096833 1709349.65550218 1769400 499048 1173990 626375 1106187 9107400
30 2 1981 15955681 3327165 277376.564818142 2091279 1749575.79597864 1499400 499048 1050419 582750 1094683 9107400
31 3 1981 15929549 3367727 210900 2085725 1764356.40045558 1229400 499048 926849 539125 1083179 9107400
32 3 1981 15932921 3394851 182900 2096634 1767508.10629703 1059400 499048 838337 495500 1057047 8973050
33 3 1981 15936293 3421975 154900 2107543 1782846.14799778 889400 499048 749825 413175 1030915 8838800
34 3 1981 15939665 3449099 154900 2118452 1803033.60367204 889400 499048 661312 330850 1004782 8704550
35 3 1981 15943036 3476223 154900 2129361 1818418.01976939 889400 499048 572800 248525 978650 8570300
36 4 1981 15902772 3556256 270482.210664963 2186386 1841412.3102649 889400 499048 572800 166200 998683 8494318.89859705
37 4 1981 15862508 3625401.46302738 270229.036585352 2243411 1851084.79402332 889400 499048 572800 191341 1018716 8418337.79719411
38 4 1981 15860326 3578509.52112687 271392.913682009 2234029.8977308 1898354.33637668 889400 630751 592932 216482 1041129 8342356.69579116
39 4 1981 15858144 3601082 306224.817095041 2393397.27670578 2081065.98575595 889400 762453 613064 241624 1063542 8266375.59438821
40 5 1981 15937562 3948286.90934098 351677.011853846 2583354.33755964 2273511.68073281 2850080.17888373 797600 774122 266765 1100514 8266375.59438821
41 5 1981 16016980 4212574.26031538 391091.691206091 2669570.25298137 2360374.93587696 3155787.01210942 832747 935180 283646 1137486 8266375.59438821
42 5 1981 16096398 4661233.12697655 455879.965338184 2750593.12967236 2424994.19048485 3462588.14347185 867894 1096237 283646 1174458 9107400
43 5 1981 16175816 5268307 573590.534379502 2865633.63094382 2615721.84867776 3926540.44554793 903041 1257295 283646 1211430 9107400
44 5 1981 16255235 5685114 737947.017946078 2947259.21666193 2751050.3160486 4581765.84108747 938188 1418353 283646 1248402 9107400
45 6 1981 16999135 6059766 828655.437455415 2995619.88220597 2808145.13637816 4904922.12099369 1088641 1511765 390555 1287873 9107400
46 6 1981 17743035 6434419 871612.004182424 3157912.20648341 2864609.46522634 5233103 1239094 1605177 417612 1327344 9107400
47 6 1981 18486935 6176814.93571413 926585.893163189 3360786.22396192 3018212.51110554 5461500 1389547 1698588 442753 1366815 9107400
48 6 1981 18897568.832399 6155710.56825026 980120.736890418 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1981 19125999.7045317 6379510.78478353 1120203.46727916 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 1981 19468029.923735 6916237.62083394 1249153.67619906 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 1981 19693744.2820169 7181444.70098554 1333039.17265167 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 1981 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 1981 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 1981 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 1981 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 1981 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 8 1981 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 1981 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 1981 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 1981 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 1981 19948256 7012154 1377528 2230518 2726227 5414900 1308502 1792000 817000 1348369 9107400
10 10 1981 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1981 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1981 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1981 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1981 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1981 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1981 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1981 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1981 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1981 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1981 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1981 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1981 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1982 15715589.1623171 1399711.71719726 123380 2107940 1738827.49083315 3821571.58481371 499048 1657718 810693 1255979 9107400
24 1 1982 15689912.158034 1403017.32905643 123380 2107940 1711082.66012478 3773743.16962743 499048 1598571 804386 1224283 9107400
25 1 1982 15663608.3351732 1402922.32566892 123380 2107940 1682763.73330646 3725914.75444114 499048 1539424 779185 1192587 9107400
26 1 1982 15636723.5589431 1398994.01300678 123380 2107940 1653908.95945256 3678086.33925486 499048 1480277 741641 1160891 9107400
27 1 1982 15609290.6066868 1391476.8061269 123380 2107940 1624556.47975909 3630257.92406857 499048 1421130 704096 1129195 9107400
28 2 1982 15596333.7856965 1426121.38573141 105579 2102386 1599193.54622144 3574200.22184109 499048 1297560 670000 1117691 8954669.718504
29 2 1982 15582949.592182 1457857.67284029 93137.2305953774 2096833 1573471.02486749 3518142.51961361 499048 1173990 626375 1106187 8802039.437008
30 2 1982 15570625.0717598 1498458.06449644 107821.717983781 2091279 1558270.42310981 3462084.81738612 499048 1050419 582750 1048923.13318058 8649409.155512
31 2 1982 15558519.7324924 1542389.75136338 116061.23178684 2035648.35093992 1542995.81090863 3406027.11515864 499048 926849 539125 925230.844240779 8496778.87401599
32 3 1982 15492499.6107779 1502300 111476.027224539 2023663.18603391 1542387.03656212 3352765.27549769 499048 838337 495500 864692.410831071 7834099.34210868
33 3 1982 15426086.5808719 1077300 103602.61796776 2011678.0211279 1540237.06501383 3299503.43583674 499048 749825 413175 804153.977421363 7171419.81020136
34 3 1982 15097755.7066791 652300 95277.5890846022 1999692.85622189 1537693.93493123 3299503.43583674 499048 661312 330850 743615.544011655 6508740.27829405
35 3 1982 14766318.9298243 227300 85935.2886736135 1987707.69131589 1535041.44414366 3299503.43583674 499048 572800 248525 683077.110601947 5846060.74638673
36 4 1982 15277141.4926118 1343921.32957009 80424.8263443504 2025207.69131589 1495713.65931636 3299503.43583674 499048 572800 166200 633077.110601947 5528156.25303502
37 4 1982 15263955.9610268 1307085.545541 74295.3161205465 2062707.69131589 1410608.70300037 3299503.43583674 499048 572800 191341 583077.110601947 5210251.7596833
38 4 1982 15261400.2332449 1340802.55589882 84390.0148718292 1848106 1401608.70300037 3299503.43583674 630751 592932 216482 518861.737238064 4892347.26633159
39 4 1982 15258112.2828124 1346782.54050147 91308.2427304148 1479838.60977805 1392608.70300037 3299503.43583674 762453 613064 241624 454646.363874181 4574442.77297987
40 5 1982 15287063.453222 1548768.21206622 110831.10436138 1722827.78081992 1728386.9624003 4038851.3400514 797600 774122 266765 1100514 4574442.77297987
41 5 1982 15365133.0265302 1739738.06442195 136371.705376669 1926984.48246208 1871863.05718465 4239646.44179325 832747 935180 283646 1137486 4574442.77297987
42 5 1982 15487387.4071292 2113526.72498145 182616.452138663 2109543.97846493 1955212.8451677 4409273.94884169 867894 1096237 283646 1174458 9107400
43 5 1982 15698403.7873207 2692307.65465553 266177.923127923 2425934.97630656 2199391.55400399 4601884 903041 1257295 283646 1211430 9107400
44 5 1982 16000383.430904 3397226.79334085 364658.100103342 2736732.79594341 2503518.02395297 4776310 938188 1418353 283646 1248402 9107400
45 6 1982 16243469.1892662 3802457.00056896 444982.043413308 2943652.61793177 2625492.08061671 5004707 1088641 1511765 390555 1287873 9107400
46 6 1982 16429250.7580302 4250067.89827303 513031.440959854 3101919.51889303 2706453.45821572 5233103 1239094 1605177 417612 1327344 9107400
47 6 1982 17137955.1518881 4865079.33870176 708850.020872445 3312203.90920905 2933252.89085303 5461500 1389547 1698588 442753 1366815 9107400
48 6 1982 18261246.8699221 5671884.40244832 924423.466170181 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1982 19158809.0623283 6367487.40349617 1145105.45523087 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 1982 19567007.7085063 7016164.80365064 1256897.86506114 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 1982 19787371.197269 7252598.30593855 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 1982 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 1982 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 1982 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 1982 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 1982 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 8 1982 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 1982 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 1982 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 1982 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 1982 19948256 7012154 1377528 2230518 2726227 5414900 1308502 1792000 817000 1348369 9107400
10 10 1982 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1982 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1982 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1982 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 10 1982 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1982 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1982 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1982 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1982 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1982 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1982 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1982 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1982 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1983 15233518.8558804 1249183 123380 2107940 2087089 3895390.12653544 499048 1657718 810693 1255979 9107400
24 1 1983 15216977.9182561 1249183 123380 2107940 2090699 3921380.25307087 499048 1598571 804386 1224283 9107400
25 1 1983 15200775.8493392 1249183 123380 2107940 2094309 3947370.37960631 499048 1539424 779185 1192587 9107400
26 1 1983 15183381.8661911 1249183 123380 2107940 2097919 3973360.50614175 499048 1480277 741641 1160891 9107400
27 1 1983 15164987.2799573 1249183 123380 2107940 2101529 3999350.63267718 499048 1421130 704096 1129195 9107400
28 2 1983 15143650.6972442 1082274 112427.09338752 2102386 2106438 4011216.37630416 499048 1297560 670000 1117691 9035300
29 2 1983 15144555.3347158 1115058.86689137 118651.987848774 2096833 2111347 4023082.11993113 499048 1173990 626375 1106187 8963300
30 2 1983 15148106.5500699 1175423.11326641 130574.513928989 2091279 2100722.65065409 4034947.8635581 499048 1050419 582750 1094683 8891300
31 2 1983 15150016.7162451 1224443.09107512 138818.640394414 2085725 2079308.4930029 4046813.60718507 499048 926849 539125 1015104.65347785 8819300
32 3 1983 15151595.5417717 1274748.89867998 147089.194314204 2096634 2074953.11577612 3967730.21250239 499048 838337 495500 988268.898532041 8131550
33 3 1983 15103586.1571205 1280385.81599826 148446.372211654 2107543 2076946.15023376 3868000.48551208 499048 749825 413175 961433.143586234 7443800
34 3 1983 15057735.4621877 1295812.16410199 148455.541503654 2118452 2081445.86601641 3772573.76062665 499048 661312 330850 934597.388640427 6756050
35 3 1983 15008327.8760169 1302856.14604918 146588.541960416 2129361 2079677.95847124 3672940.56702138 499048 572800 248525 907761.63369462 6068300
36 4 1983 14974762.8063782 1338562.99120224 145886.164639882 2186386 2081088.32566607 3663554.14304659 499048 572800 166200 857761.63369462 5752550
37 4 1983 15005662.2475885 1406268.07064883 152494.381574889 2243411 2079593.00478102 3653881.92949115 499048 572800 191341 807761.63369462 5436800
38 4 1983 15028153.4972632 1416779.54072057 155664.889504544 1848106 2077998.42293036 3642351.16216091 630751 592932 216482 757027.331716298 5121050
39 4 1983 15160223.8367535 1627340.24563173 196675.197468077 1929429.20449608 2129659.62842491 3773537.38615236 762453 613064 241624 706293.029737975 4805300
40 5 1983 15320067.5185588 2079171.91325612 244175.221402401 2130065.6346748 2201511.59691373 4014006.36767947 797600 774122 266765 1100514 4805300
41 5 1983 15456334.4561738 2446746.77501723 280677.814850518 2363573.40969123 2305335.33876941 4211216.98452915 832747 935180 283646 1137486 4805300
42 5 1983 15650368.628323 2896195.67626302 328713.786258101 2538168.27616595 2382499.44199292 4402126.17117888 867894 1096237 283646 1174458 9107400
43 5 1983 15997654.3471931 3524013.68935795 403215.729667147 2713276.21163169 2497422.80178501 4601884 903041 1257295 283646 1211430 9107400
44 5 1983 16255235 4754564.51813429 593759.285811526 2930600.27811528 2761365.38911216 4776310 938188 1418353 283646 1248402 9107400
45 6 1983 16999135 6059766 828751 3155085.95812323 2959847.89583066 5004707 1088641 1511765 390555 1287873 9107400
46 6 1983 17743035 6434419 918454 3287953.47269682 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 1983 18486935 6707917.13509372 1008156 3394184.5661862 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 1983 19073508.3351179 6643936.83586593 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1983 19340939.4832887 6761857.47140458 1161551.31911004 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 1983 19462232.7555286 6883442.50031196 1215172.42900065 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 1983 19863959 7210872.42764788 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 1983 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
52 7 1983 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 817000 1420000 9107400
1 8 1983 19553612 7116541 1347699 2896389 2922313.36983507 5770433 1540000 1792000 593600 1392402 9107400
2 8 1983 19814306 7221921 1386299 2782067 2892475.58467475 5671467 1540000 1792000 638280 1392402 9107400
3 8 1983 20075000 7327300 1424900 2667744 2862638.79951443 5572500 1540000 1792000 682960 1392402 9107400
4 8 1983 20073116 7321562 1423330 2553422 2832801.01435412 5473533 1540000 1792000 711282 1392402 9107400
5 9 1983 20071231 7315823 1421759 2439100 2802963.87701213 5374567 1540000 1792000 711282 1392402 9107400
6 9 1983 20040487 7239906 1410701 2387014 2773126.09185181 5275600 1482126 1792000 737712 1381394 9107400
7 9 1983 20009744 7163989 1399644 2334849 2743289.30669149 5176633 1424251 1792000 764141 1370386 9107400
8 9 1983 19979000 7088071 1388586 2282683 2713451.52153118 5077667 1366377 1792000 790571 1359377 9107400
9 10 1983 19948256 7012154 1377528 2230518 2683614.38418919 4978700 1308502 1792000 817000 1348369 9107400
10 10 1983 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1983 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1983 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1983 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1983 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1983 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1983 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1983 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 1983 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1983 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1983 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1983 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 1 1984 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1984 16823011.5789776 2689140.47686393 557163.012006055 2107940 2087089 3989400 499048 1657718 810693 1255979 9107400
24 1 1984 16799780.6315174 2701369.63798312 560805.815812374 2107940 2090699 4109400 499048 1598571 804386 1224283 9107400
25 1 1984 16773846.2738842 2698472.28357686 561692.732920325 2107940 2094309 4229400 499048 1539424 779185 1192587 9107400
26 1 1984 16699572 2745767.70813915 566251.824172859 2107940 2097919 4209593 499048 1480277 741641 1160891 9107400
27 2 1984 16410739 3006835.75196329 561727 2107940 2101529 4189501 499048 1421130 704096 1129195 9107400
28 2 1984 16085400 3246041 515611 2102386 2106438 4163666 499048 1297560 670000 1117691 9035300
29 2 1984 15981813 3286603 469496 2096833 2111347 4137831 499048 1173990 626375 1106187 8963300
30 2 1984 15955681 3327165 432603 2049392.60081557 2107147.4340345 4111996 499048 1050419 582750 1094683 8891300
31 3 1984 15929549 3367727 437165 1959856.80108743 2087378.16418782 4086162 499048 926849 539125 997089.877208727 8819300
32 3 1984 15932921 3394851 444157 1938780.1728267 2083462.76356025 4060129 499048 838337 495500 963498.581161999 8131550
33 3 1984 15936293 3388105.56995618 451148 1917703.54456596 2083882.68103931 4034096 499048 749825 413175 929907.285115272 7443800
34 3 1984 15939665 3375231.16425672 458140 1896626.91630523 2083413.64925556 4008063 499048 661312 330850 896315.989068544 6756050
35 4 1984 15943036 3363787.06599947 459520.648523464 1875550.28804449 2082057.77772827 3982030 499048 572800 248525 862724.693021817 6068300
36 4 1984 15902772 3449918.52436825 477231 1910142.00271858 2083169.90948324 3945286 499048 572800 166200 812724.693021817 5752550
37 4 1984 15862508 3516909.88635449 489330 1944733.71739266 2086664.26665846 3908542 499048 572800 191341 762724.693021817 5436800
38 4 1984 15860326 3618686 501330 1848106 2199114.57055642 3906360 630751 592932 216482 709288.174603126 5121050
