"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1999-04-04 4 36 4 1999 2720003.96767391 466964.670469032 0 2633747.24079475 31049.8455814687 285402.399205253
1999-04-11 4 37 11 1999 2876788.14706553 223418.556195003 0 2107159.24602337 17675.0736916354 811990.393976634
1999-04-18 4 38 18 1999 2876238.19695694 61468.3120193381 0 1935980.30621068 0 1163787.58978932
1999-04-25 4 39 25 1999 3891183.17833492 617271.727184938 0 2374907.34066219 244025.200731896 724860.555337808
1999-05-02 5 40 2 1999 3708424.9727073 376596.834508119 0 3218282.7283564 72368.9271526041 144960.599643597
1999-05-09 5 41 9 1999 3454426.46895333 460808.834267515 0 3552074.27837178 49372.9869471935 0
1999-05-16 5 42 16 1999 3131590.38198947 536264.331891163 0 2407022.04637592 0 956221.281624085
1999-05-23 5 43 23 1999 3348561.15398977 666983.014084631 329276.967598794 1791657.71368121 0 1263308
1999-05-30 5 44 30 1999 4989409.34835011 800177.038993631 203184.603012362 1917750.07826764 0 1263308
1999-06-06 6 45 6 1999 6383203.61434147 3073654.09178177 0 3883649.27332411 2476469.99303345 0
1999-06-13 6 46 13 1999 3948119.19173293 2215471.03692833 0 3721494.30715343 1752774.21387539 0
1999-06-20 6 47 20 1999 3322745.26904621 1923195.59888564 0 3135363.38571502 1682626.43506515 25115.5662849811
1999-06-27 6 48 27 1999 2115883.46645525 395602.286610901 0 4012762.21237102 395602.286610901 0
1999-07-04 7 49 4 1999 2822121.92769989 573740.368873555 0 4250709.64974989 573740.368873555 0
1999-07-11 7 50 11 1999 3279939.29297171 436916.482976127 0 3466765.37513276 436916.482976127 0
1999-07-18 7 51 18 1999 4284259.17380816 446274.857860328 0 2905541.63701783 446274.857860328 56611.7229821715
1999-07-25 7 52 25 1999 4599452.25080368 224404.761371395 0 3153118.44274046 224404.761371395 0
1999-08-01 8 1 1 1999 3977316.59582534 289232.149155863 0 3195511.10560249 289232.149155863 0
1999-08-08 8 2 8 1999 3403036.11202426 372204.938740183 0 3196504.59934716 372204.938740183 0
1999-08-15 8 3 15 1999 1997192.4602434 0 0 3582252.98616296 0 0
1999-08-22 8 4 22 1999 1780115.69916931 27122.2274071487 0 3634364.55152907 10841.1051147325 0
1999-08-29 8 5 29 1999 1590643.14398527 82339.6736170619 0 2738557.95436289 21658.8988901494 56269.4136371107
1999-09-05 9 6 5 1999 1802317.57170385 318484.484371758 0 1996554.87802833 168580.820705726 742998.553971665
1999-09-12 9 7 12 1999 1969029.9925964 510412.485680466 37294.6325025361 1720795.83581746 284268.278514341 998869.8
1999-09-19 9 8 19 1999 2029254.9408322 595867.159652973 487111.827671471 1270978.64064853 156759.99220603 998869.8
1999-09-26 9 9 26 1999 1863432.23163348 473086.059990132 651326.216397217 1106764.25192278 112524.082755828 998869.8
1999-10-03 10 10 3 1999 1967142.62270156 512069.207024325 636882.576106857 1006942.03509314 161799.084711355 1136977.2
1999-10-10 10 11 10 1999 1901813.07732529 446112.180929237 593430.221060557 1050394.39013944 133924.37619655 1136977.2
1999-10-17 10 12 17 1999 2085541.72559159 582312.791859763 658778.577048991 985046.03415101 195724.727268622 1136977.2
1999-10-24 10 13 24 1999 1897025.1564828 441049.169352684 447469.376045491 1196355.23515451 145737.467632812 1136977.2
1999-10-31 10 14 31 1999 1912127.79161435 417170.006821991 616134.469240483 1027690.14195952 117654.491515627 1215131
1999-11-07 11 15 7 1999 2269983.08508099 231718.583771652 0 2097440.9453493 29065.0142578592 1080673.0786507
1999-11-14 11 16 14 1999 2523923.34493064 389005.681123679 528968.719493718 1453644.13474628 112168.377175413 1117706.4
1999-11-21 11 17 21 1999 3346484.00603426 833607.699233527 0 1987454.66362536 504235.193951898 1093234.76037464
1999-11-28 11 18 28 1999 3480563.47864776 657787.223802545 537708.588007277 1444904.26623272 327693.540243449 1008505.2
1999-12-05 12 19 5 1999 4097269.0022564 831868.644625805 199043.209344154 2110329.90297585 557738.91912928 1008505.2
1999-12-12 12 20 12 1999 4085353.22089963 768030.87706075 76803.9199803355 2232569.19233966 508589.569247706 1008505.2
1999-12-19 12 21 19 1999 4043026.65198599 587931.345977088 0 2323318.91597394 353023.381404925 971694.316026055
1999-12-26 12 22 26 1999 4344070.78367888 769226.949498856 38809.6339245187 2270563.47839548 484779.809201116 1008505.2
2000-01-02 1 23 2 2000 5302342.17455422 8213768.07035562 833434.084552491 1465915.70696751 7134534.30290399 1020281.8
2000-01-09 1 24 9 2000 4819321.64155178 6450828.84875446 233906.551059812 2065443.24046019 5802238.68301968 1020281.8
2000-01-16 1 25 16 2000 3943616.05747129 4874859.57212633 257434.443933446 2041915.34758655 4099194.69275256 1020281.8
2000-01-23 1 26 23 2000 3422910.11347442 3674797.81637115 594065.959217931 1705283.83230207 2602507.60102238 1020281.8
2000-01-30 1 27 30 2000 2721963.91704358 2322891.90272125 659425.321733719 1639924.46978628 1331958.41894849 1033129
2000-02-06 2 28 6 2000 1476244.51889601 2330103.42172553 0 2248076.63454854 1918620.12143068 973510.637451456
2000-02-13 2 29 13 2000 1271526.89583631 990951.524940561 0 2175070.60288434 458862.53963722 975857.069115662
2000-02-20 2 30 20 2000 1291554.68441554 485442.90826982 268828.073723781 1870148.58499622 33290.9998955186 1033129
2000-02-27 2 31 27 2000 1239399.59325031 416120.112549142 568972.595855808 1570004.06286419 11157.9750946228 1033129
2000-03-05 3 32 5 2000 810746.112892561 400308.204907755 371020.008722823 1509354.97335718 264.628597679507 1103788.6
2000-03-12 3 33 12 2000 719986.758237537 472206.757315339 298793.362914328 1581581.61916567 0 1103788.6
2000-03-19 3 34 19 2000 817529.784089795 650601.471860784 302126.458556827 1578248.52352317 0 1126271.2
2000-03-26 3 35 26 2000 896825.709953778 748110.415917661 462482.131227646 1417892.85085235 0 1126271.2
2000-04-02 4 36 2 2000 829496.752926474 571981.512669604 182854.48883442 1551180.00956558 0 1202283.8
2000-04-09 4 37 9 2000 974411.837978397 699134.057380611 0 2541949.90771883 186967.991352969 377199.732281173
2000-04-16 4 38 16 2000 903568.35614198 828568.392441866 0 3040232.28642916 451860.909028609 59535.609570835
2000-04-23 4 39 23 2000 1354434.15442542 1598536.35452106 0 3890210.93796672 945680.65359293 0
2000-04-30 4 40 30 2000 2349210.19059379 2503176.80281327 0 3118238.96487953 1857488.73423923 245004.363120468
2000-05-07 5 41 7 2000 1867035.80804991 1509307.68269904 0 3051935.8964623 839839.589019752 311307.431537703
2000-05-14 5 42 14 2000 1899859.48796377 1414641.34516232 0 3058813.79558683 717888.792072428 304429.532413171
2000-05-21 5 43 21 2000 1898718.60824175 809533.171450099 0 2135438.53603161 41043.363511251 1227804.79196839
2000-05-28 5 44 28 2000 3500801.1277975 814364.425948896 309754.925927865 1811179.75535214 0 1263308
2000-06-04 6 45 4 2000 3824461.09186252 834396.353569589 0 2768305.61177454 241391.029976744 392173.340225456
2000-06-11 6 46 11 2000 3752825.10475136 578742.649909083 0 2503094.49908073 165413.582422277 657384.452919267
2000-06-18 6 47 18 2000 3696978.93606379 626315.36354787 0 2448877.28557552 391224.491527208 711601.666424484
2000-06-25 6 48 25 2000 3277951.22869055 415536.198916235 0 2503299.13516676 415536.198916235 657179.816833238
2000-07-02 7 49 2 2000 4384835.09888798 532450.017220802 0 2761413.67633897 532450.017220802 200739.683661031
2000-07-09 7 50 9 2000 5426002.57468043 504837.309507467 0 2847640.21169951 504837.309507467 114513.148300493
2000-07-16 7 51 16 2000 6436914.46934908 715348.17779046 0 2316073.63351249 715348.17779046 646079.726487513
2000-07-23 7 52 23 2000 7067962.20455991 267025.530102507 0 2178572.76139058 267025.530102507 783580.598609425
2000-07-30 7 52 30 2000 7389323.80982745 266565.631263466 0 3134688.38781794 266565.631263466 0
2000-08-06 8 1 6 2000 5343360.25789707 1263183.85409325 0 3889837.55540222 1263183.85409325 0
2000-08-13 8 2 13 2000 3669229.20342304 631003.405121677 0 3146625.05422864 631003.405121677 0
2000-08-20 8 3 20 2000 1998070.00098585 0 0 2457793.22070729 0 378715.283292715
2000-08-27 8 4 27 2000 1875122.35636432 16281.1222924162 0 2001022.24549344 0 793805.122506557
2000-09-03 9 5 3 2000 1943073.93760361 60680.7747269125 70849.7380787414 1829571.88560126 0 913221.8
2000-09-10 9 6 10 2000 1802248.47989977 318511.283801455 0 1819729.46750689 168575.108969591 919823.964493113
2000-09-17 9 7 17 2000 1969029.9925964 510412.485680466 0 1826894.08774582 315705.526086712 912659.344254176
2000-09-24 9 8 24 2000 2066041.73415264 632653.952973417 554420.562888022 1203669.90543198 146847.942238349 998869.8
2000-10-01 10 9 1 2000 1709024.2522098 342904.8266183 692705.162157039 1065385.30616296 65866.0360404411 998869.8
2000-10-08 10 10 8 2000 1949779.309706 612671.756420285 636442.219889052 1007382.39131095 198750.829094667 1136977.2
2000-10-15 10 11 15 2000 1696974.843621 360618.476913872 628608.845865733 1015215.76533427 71413.4911084336 1136977.2
2000-10-22 10 12 22 2000 1834223.20479009 501281.420806201 676072.076750125 967752.534449875 124447.386022115 1136977.2
2000-10-29 10 13 29 2000 1782675.72453802 483456.961342063 453470.074095225 1190354.53710478 176085.444347359 1136977.2
2000-11-05 11 14 5 2000 1751672.71325082 406130.852986555 455125.725441156 1188698.88575884 128781.511861568 1215131
2000-11-12 11 15 12 2000 1923812.72240538 152781.851614632 276295.513635088 1706317.34060491 12122.2812451991 1215131
2000-11-19 11 16 19 2000 1894441.30846565 126507.651102651 674119.981048579 1308492.87319142 693.666084599758 1117706.4
2000-11-26 11 17 26 2000 1768281.14873643 155703.045623376 917333.577078825 1065279.27716118 1646.01168666926 1117706.4
2000-12-03 12 18 3 2000 1457462.28940812 198123.521576177 878179.875361729 1104432.97887827 0 1008505.2
2000-12-10 12 19 10 2000 1727127.11503047 549157.410697316 459364.973461504 1850008.1388585 298904.677694413 1008505.2
2000-12-17 12 20 17 2000 1675425.51522877 490907.851678717 396744.090650695 1912629.02166931 260610.048277135 1008505.2
2000-12-24 12 21 24 2000 1790023.56515676 285947.380695229 394911.994624091 1914461.11769591 114367.361911663 1008505.2
2000-12-31 12 22 31 2000 1840036.37354527 282485.232831342 905307.189226015 1404065.92309398 25244.6209901903 1008505.2
2001-01-07 1 23 7 2001 2261971.17804625 968452.221141642 926348.573208267 1373001.21831173 352230.659573829 1020281.8
2001-01-14 1 24 14 2001 1801253.94291961 299917.239272586 1329471.74139256 969878.050127443 4271.76274051182 1020281.8
2001-01-21 1 25 21 2001 1852440.96010099 277723.077774854 808540.099932974 1490809.69158703 3866.49720571097 1020281.8
2001-01-28 1 26 28 2001 1932902.54157161 261877.929533897 840398.906111093 1458950.88540891 3426.20687475296 1020281.8
2001-02-04 2 27 4 2001 1951301.7997065 237964.825542988 818517.920471597 1480831.8710484 2560.56976034068 1033129
2001-02-11 2 28 11 2001 1572094.8639552 332358.717708126 449997.059885112 1688979.59883489 7224.78371545655 1103788.6
2001-02-18 2 29 18 2001 1440223.67261342 307861.748035823 1165540.06725397 973436.591466033 2811.76636584989 1033129
2001-02-25 2 30 25 2001 1198736.46663594 335021.559315025 1193138.97972838 945837.678991621 1885.26158707785 1033129
2001-03-04 3 31 4 2001 1010939.96509612 292734.038640004 1190814.01969647 948162.639023534 363.326585625242 1033129
2001-03-11 3 32 11 2001 302566.525887627 204298.721310576 989197.989894729 891176.992185271 0 1103788.6
2001-03-18 3 33 18 2001 459290.839217104 379764.85328862 697379.746864832 1182995.23521517 4635.05591344627 1103788.6
2001-03-25 3 34 25 2001 382284.309640776 268523.865736987 670245.850605556 1210129.13147444 0 1126271.2
2001-04-01 4 35 1 2001 586779.676527634 432543.255194486 391019.510376489 1489355.47170351 42596.5628526031 1126271.2
2001-04-08 4 36 8 2001 855535.572450233 144912.81876815 393156.760768594 1340877.73763141 2.30282303409958e-09 1202283.8
2001-04-15 4 37 15 2001 1120144.27641612 82586.123310908 597982.25645306 1136052.24194694 0 1202283.8
2001-04-22 4 38 22 2001 1323394.79638356 0 852061.381564618 1064397.55539538 0 1202283.8
2001-04-29 4 39 29 2001 1683769.71829101 0 762468.892787193 1153990.04417281 0 1202283.8
2001-05-06 5 40 6 2001 3034159.30709023 2475300.30347396 0 2461833.77733808 2162359.73575841 901409.550661924
2001-05-13 5 41 13 2001 2282759.62193286 1712304.23225264 0 2385043.01606891 1292226.94351273 978200.311931089
2001-05-20 5 42 20 2001 1779850.0359331 539438.648429648 0 2248840.80426958 0 1114402.52373042
2001-05-27 5 43 27 2001 2455484.30708784 667726.100072065 71244.7768190012 2049689.904461 0 1263308
2001-06-03 6 44 3 2001 4752925.81282171 803149.678296052 632315.630535983 1488619.05074402 0 1263308
2001-06-10 6 45 10 2001 4091387.78863275 548383.54518948 398680.418944683 1700202.95657532 0 1082376.6
2001-06-17 6 46 17 2001 3266658.69776655 365681.459802506 750253.758784402 1348629.6167356 0 1082376.6
2001-06-24 6 47 24 2001 2058045.0457658 183201.196599691 826277.525673145 1272605.84984685 0 1082376.6
2001-07-01 7 48 1 2001 1369727.24911039 0 1033074.09212063 1065809.28339937 0 1082376.6
2001-07-08 7 49 8 2001 1285867.65132975 0 515395.611974395 1559431.7936256 0 907868.8
2001-07-15 7 50 15 2001 1463652.50765325 0 896722.545294166 1178104.86030583 0 907868.8
2001-07-22 7 51 22 2001 1036547.57281056 0 939952.102705185 1134875.30289481 0 907868.8
2001-07-29 7 52 29 2001 189203.78498699 0 949028.85777145 1125798.54782855 0 907868.8
2001-08-05 8 1 5 2001 183182.391741328 0 676604.813265896 1265914.7577741 0 913221.8
2001-08-12 8 2 12 2001 107277.939515405 0 874468.785770894 1068050.78526911 0 913221.8
2001-08-19 8 3 19 2001 0 0 1042819.15380161 899700.417238392 0 913221.8
2001-08-26 8 4 26 2001 9782.49607220185 3954.11688959023 1053375.45995266 847046.163727338 0 913221.8
2001-09-02 9 5 2 2001 72187.0409507368 60559.7960051062 926369.333210327 974052.290469673 0 913221.8
2001-09-09 9 6 9 2001 161688.285476616 161688.285476616 933726.026700007 824364.441619993 0 998869.8
2001-09-16 9 7 16 2001 384648.857553399 286141.49484661 875983.00901944 882107.45930056 0 998869.8
2001-09-23 9 8 23 2001 548082.21956659 367503.33180439 911869.057944465 846221.410375535 0 998869.8
2001-09-30 9 9 30 2001 696229.148151806 456311.174156676 939580.73589087 818509.73242913 0 998869.8
2001-10-07 10 10 7 2001 668674.377200223 361112.984356922 803266.815590993 840557.795609007 0 1136977.2
2001-10-14 10 11 14 2001 656814.826818853 337056.601028067 874203.285066497 769621.326133503 0 1136977.2
2001-10-21 10 12 21 2001 707271.102849068 391326.06679362 813201.785605829 830622.825594171 0 1136977.2
2001-10-28 10 13 28 2001 774596.756996105 397809.667238653 782163.924191943 861660.687008058 0 1136977.2
2001-11-04 11 14 4 2001 817767.444348847 411927.126997677 806405.40786712 837419.20333288 0 1215131
2001-11-11 11 15 11 2001 1058669.34438301 257337.62885829 187282.81742534 1795330.03681466 39720.5030566109 1215131
2001-11-18 11 16 18 2001 1229534.15891991 239298.449607303 896933.128289546 1085679.72595045 0 1117706.4
2001-11-25 11 17 25 2001 1151281.86495025 315970.55217968 604749.495152314 1377863.35908769 23288.1958845152 1117706.4
2001-12-02 12 18 2 2001 1182814.17953726 287621.84835951 673179.265456371 1309433.58878363 7865.33906460773 1008505.2
2001-12-09 12 19 9 2001 1592583.69178442 546873.362827136 317824.322987745 1991548.78933225 312884.972201233 1008505.2
2001-12-16 12 20 16 2001 1565748.2416506 498264.400455744 172026.999437439 2137346.11288256 342517.838856401 1008505.2
2001-12-23 12 21 23 2001 1729212.94617574 258526.406285584 732692.330637395 1576680.7816826 47412.2969274902 1008505.2
2001-12-30 12 22 30 2001 1483687.57412612 240322.195264022 968313.559257871 1341059.55306213 0 1008505.2
2002-01-06 1 23 6 2002 1626499.52684861 3853554.51181036 920242.025012084 1379107.76650792 2919884.03772556 1020281.8
2002-01-13 1 24 13 2002 952290.10436967 2062470.32484615 734412.88545753 1564936.90606247 1459458.58826085 1020281.8
2002-01-20 1 25 20 2002 1106494.7324809 1195147.57372704 639465.343730953 1659884.44778905 695368.130754336 1020281.8
2002-01-27 1 26 27 2002 1064807.17331674 278270.177027447 993975.709311541 1305374.08220846 31136.3107123752 1020281.8
2002-02-03 2 27 3 2002 942137.624526651 381510.506365449 983494.217924824 1315855.57359518 33605.1190390866 1033129
2002-02-10 2 28 10 2002 731825.403507334 1140758.14161809 168521.138571933 1970455.52014807 749770.716241683 1103788.6
2002-02-17 2 29 17 2002 630403.4588631 348428.687447578 545947.27247576 1593029.38624424 5017.57073049947 1033129
2002-02-24 2 30 24 2002 659354.640984281 345357.782371927 917132.725640672 1221843.93307933 0 1033129
2002-03-03 3 31 3 2002 766477.796346787 533155.523102567 701317.570931393 1437659.08778861 0 1033129
2002-03-10 3 32 10 2002 354953.009050915 275852.943968938 571205.079526666 1309169.90255333 0 1103788.6
2002-03-17 3 33 17 2002 402612.612629254 347162.523726155 675390.214694986 1204984.76738501 0 1103788.6
2002-03-24 3 34 24 2002 308055.385713039 269686.881133778 631088.940190215 1249286.04188978 0 1126271.2
2002-03-31 3 35 31 2002 537451.827723482 472055.519112948 636115.63552937 1244259.34655063 0 1126271.2
2002-04-07 4 36 7 2002 612513.086608425 273311.743410786 294183.965028549 1439850.53337145 0 1202283.8
2002-04-14 4 37 14 2002 1005365.16545817 207681.746024506 0 2672573.85828324 5426.66298107338 246575.781716758
2002-04-21 4 38 21 2002 1933250.77592689 646020.631964854 0 3276803.97310219 83880.3546576948 0
2002-04-28 4 39 28 2002 2095970.87993805 683183.09544751 0 4058476.03142498 329550.236105031 0
2002-05-05 5 40 5 2002 2210205.71946662 703870.04523899 0 3141798.58697197 395465.656026929 221444.741028026
2002-05-12 5 41 12 2002 2161386.58773828 1077634.08272556 0 2702423.2824674 663328.432448487 660820.045532599
2002-05-19 5 42 19 2002 1527808.89471912 386398.616644815 437806.099899872 1683128.58138013 0 1263308
2002-05-26 5 43 26 2002 2627094.85228124 662468.28172858 130269.779956764 1990664.90132324 8.7487459075235e-10 1263308
2002-06-02 6 44 2 2002 4416450.03102472 1018316.42761744 0 2660987.82158933 230741.751866764 702255.506410667
2002-06-09 6 45 9 2002 4537645.00400797 758916.381453787 0 2853495.96208685 173121.585646464 306982.989913148
2002-06-16 6 46 16 2002 4726963.95654665 1045824.42788786 0 2605161.05189803 389379.717902615 555317.900101969
2002-06-23 6 47 23 2002 14440757.1545928 329856.555844988 0 2813933.37025606 0 346545.581743942
2002-06-30 6 48 30 2002 5732436.42319901 551231.634532928 0 2886926.04947719 551231.634532928 273552.902522812
2002-07-07 7 49 7 2002 7429795.52022813 602312.885304403 0 3702005.4567027 602312.885304403 0
2002-07-14 7 50 14 2002 7961041.24971972 477745.682607982 0 3060858.51286366 477745.682607982 0
2002-07-21 7 51 21 2002 8307599.65635598 641481.743078745 0 2920653.85498688 641481.743078745 41499.5050131208
2002-07-28 7 52 28 2002 7400461.8480033 267070.757526453 0 3098570.57429691 267070.757526453 0
2002-08-04 8 1 4 2002 5343360.25789707 1263183.85409325 0 3200095.38872623 1263183.85409325 0
2002-08-11 8 2 11 2002 3669229.20342304 631003.405121677 0 2796590.39404776 631003.405121677 39918.1099522396
2002-08-18 8 3 18 2002 1997900.92673809 0 0 2297922.03226148 0 538586.471738516
2002-08-25 8 4 25 2002 1906513.78266759 16281.1222924162 0 2066067.4839625 0 728759.884037505
2002-09-01 9 5 1 2002 1965795.00376026 60680.7747269125 6936.08529486111 1893485.53838514 0 901341.829614861
2002-09-08 9 6 8 2002 1802338.64174817 318518.284793207 267302.615891309 1490787.85242869 67850.2687121563 998869.8
2002-09-15 9 7 15 2002 1926833.85161905 476189.18368081 651002.258855176 1107088.20946482 77865.8448025527 998869.8
2002-09-22 9 8 22 2002 1765984.69348727 373182.530931676 691433.611822202 1066656.8564978 69322.3803940705 998869.8
2002-09-29 9 9 29 2002 1547848.94591869 393895.529639721 712069.467906673 1046021.00041333 64584.5027421327 998869.8
2002-10-06 10 10 6 2002 1586683.6263592 420177.952690377 717855.786287252 925968.824912749 70586.5744669867 1136977.2
2002-10-13 10 11 13 2002 1527649.51101637 422465.048333855 716264.55226879 927560.05893121 65891.0269628595 1136977.2
2002-10-20 10 12 20 2002 1316137.9314448 331560.263240839 707763.689553439 936060.921646561 23606.41634958 1136977.2
2002-10-27 10 13 27 2002 1128905.15400358 298896.604674758 755641.603010041 888183.008189959 0 1136977.2
2002-11-03 11 14 3 2002 951011.528561333 310549.606843789 764165.889020757 879658.722179243 0 1215131
2002-11-10 11 15 10 2002 968776.006641011 114634.120752851 439138.011753952 1543474.84248605 0 1215131
2002-11-17 11 16 17 2002 998046.575145013 171357.725281327 910628.417825175 1071984.43641482 0 1117706.4
2002-11-24 11 17 24 2002 833331.918973974 223005.319782226 841242.501552044 1141370.35268796 0 1117706.4
2002-12-01 12 18 1 2002 979451.744475714 450548.292703893 906350.754466773 1076262.09977323 0 1008505.2
2002-12-08 12 19 8 2002 1316243.67501586 567884.973829778 290016.246213879 2019356.86610612 354221.209648467 1008505.2
2002-12-15 12 20 15 2002 1401844.92998961 526087.712023805 179735.058610032 2129638.05370997 361658.62812412 1008505.2
2002-12-22 12 21 22 2002 1886096.08258275 550233.068300285 689239.461302337 1620133.65101766 128225.660795234 1008505.2
2002-12-29 12 22 29 2002 1721528.47209242 425939.181424661 676902.651224232 1632470.46109577 82236.030965143 1008505.2
2003-01-05 1 23 5 2003 2723565.10093789 3224178.65334791 934278.130721637 1365071.66079836 1998629.58432377 1020281.8
2003-01-12 1 24 12 2003 1877172.68295526 1324307.09832341 573714.014022176 1725635.77749782 458493.238287583 1020281.8
2003-01-19 1 25 19 2003 1690296.95567414 442479.049014883 660049.603409121 1639300.18811088 20624.0924715341 1020281.8
2003-01-26 1 26 26 2003 1872269.7246237 337428.959213218 736576.578566848 1562773.21295315 14612.3238243607 1020281.8
2003-02-02 2 27 2 2003 2424491.24410539 699195.074642386 554920.391751504 1744429.3997685 142331.45415454 1033129
2003-02-09 2 28 9 2003 3031172.14653824 2782072.15567378 292404.69684416 1846571.96187584 1912077.30690754 1103788.6
2003-02-16 2 29 16 2003 2434904.33499888 1687613.97058434 688215.001369113 1450761.65735089 747165.913123423 1033129
2003-02-23 2 30 23 2003 2189969.157634 824671.80477154 766600.189125356 1372376.46959464 156288.352432779 1033129
2003-03-02 3 31 2 2003 1876876.78110867 616488.774116863 984947.826391514 1154028.83232849 56752.8483081845 1033129
2003-03-09 3 32 9 2003 1076872.48876354 415680.009702181 716649.240731688 1163725.74134831 27740.1743696066 1103788.6
2003-03-16 3 33 16 2003 1108219.63023105 708958.36674066 617347.999054266 1263026.98302573 117340.599195432 1103788.6
2003-03-23 3 34 23 2003 2350383.76438753 1849284.55728791 0 2159285.29048419 550227.968122691 828743.31751581
2003-03-30 3 35 30 2003 2336510.31316282 1555594.53341141 0 2540405.13318646 541288.503359359 447623.474813537
2003-04-06 4 36 6 2003 3036760.02617072 1359804.56746901 0 1902308.68418898 543953.162209884 1016840.95581102
2003-04-13 4 37 13 2003 2861226.09928082 384567.252816588 0 2542688.77824889 58650.4331433497 376460.861751112
2003-04-20 4 38 20 2003 4174828.41067011 389182.53297512 0 1924944.0932249 0 1174823.8027751
2003-04-27 4 39 27 2003 5974007.65677061 649205.920183221 0 2527534.68573943 85903.1276641369 572233.210260575
2003-05-04 5 40 4 2003 5541659.76853004 1606683.74013279 0 3011076.17268283 1290352.86671847 352167.155317174
2003-05-11 5 41 11 2003 4905610.93238289 815311.738877057 0 2941941.17630022 388884.912024302 421302.151699785
2003-05-18 5 42 18 2003 4447565.67583019 351814.38523954 135746.585477007 1985188.09580299 0 1263308
2003-05-25 5 43 25 2003 4644920.70975478 678627.324691562 300403.194822228 1820531.48645777 0 1263308
2003-06-01 6 44 1 2003 6547188.18711775 809183.766836666 573174.764670674 1547759.91660933 0 1263308
2003-06-08 6 45 8 2003 7147884.68348741 716480.07723909 0 2677871.19241984 67088.0236526778 482607.759580157
2003-06-15 6 46 15 2003 7440721.06904429 1023222.50950935 0 2412723.00030242 711274.506143195 747755.951697577
2003-06-22 6 47 22 2003 14771357.5282096 874399.347739823 0 2335788.5595848 690299.337070716 824690.392415204
2003-06-29 6 48 29 2003 8268884.67376836 18803.6450388823 0 2478285.86168073 18803.6450388823 682193.090319274
2003-07-06 7 49 6 2003 6353790.76025499 337291.110912747 0 2248642.36394921 337291.110912747 713510.996050787
2003-07-13 7 50 13 2003 6396849.465213 91479.2465861829 0 2159738.46215949 91479.2465861829 802414.897840511
2003-07-20 7 51 20 2003 7883416.71201605 0 243239.97302342 1831587.43257658 0 907868.8
2003-07-27 7 52 27 2003 6071052.75061124 0 444080.963534398 1630746.4420656 0 907868.8
2003-08-03 8 1 3 2003 4960467.36261728 0 32303.1106303344 1910216.46040967 0 913221.8
2003-08-10 8 2 10 2003 8738987.66314519 0 359047.315526756 1583472.25551324 0 913221.8
2003-08-17 8 3 17 2003 1668820.10176847 0 456301.572045136 1486217.99899486 0 913221.8
2003-08-24 8 4 24 2003 1296757.44309911 16281.1222924162 519107.50132889 1381314.12235111 0 913221.8
2003-08-31 8 5 31 2003 785988.97503747 60675.2678144975 423256.728967145 1477164.89471286 0 913221.8
2003-09-07 9 6 7 2003 751279.410594238 240095.305144281 748936.504734641 1009153.96358536 0 998869.8
2003-09-14 9 7 14 2003 799128.916565411 361323.916420602 773336.423138725 984754.045181275 0 998869.8
2003-09-21 9 8 21 2003 881812.924731087 434327.254552462 750563.625088787 1007526.84323121 0 998869.8
2003-09-28 9 9 28 2003 837277.235760865 438069.549286038 696740.666535957 1061349.80178404 0 998869.8
2003-10-05 10 10 5 2003 838129.435376063 303097.25426134 736258.497271663 907566.113928337 0 1136977.2
2003-10-12 10 11 12 2003 870155.3759549 348576.402893636 828198.458099322 815626.153100678 0 1136977.2
2003-10-19 10 12 19 2003 973537.766242352 463935.783553206 792027.607341155 851797.003858845 0 1136977.2
2003-10-26 10 13 26 2003 1459459.41381621 583339.201744338 743897.123199757 899927.488000243 114737.466792892 1136977.2
2003-11-02 11 14 2 2003 1527442.57254946 602018.592842198 353568.635012538 1290255.97618746 284142.297783985 1215131
2003-11-09 11 15 9 2003 1524053.75468377 156899.819730403 287745.75569873 1694867.09854127 0 1215131
2003-11-16 11 16 16 2003 1600525.07163127 245860.334039005 875579.447078117 1107033.40716188 584.606546827406 1117706.4
2003-11-23 11 17 23 2003 1282295.41630581 190746.910648004 937191.664913673 1045421.18932633 0 1117706.4
2003-11-30 11 18 30 2003 1023650.68033721 256374.885398402 784384.986628274 1198227.86761173 0 1008505.2
2003-12-07 12 19 7 2003 1487831.73016156 638399.798963865 387325.909558339 1922047.20276166 346050.907834876 1008505.2
2003-12-14 12 20 14 2003 1424804.85977272 545212.965261202 324228.814118134 1985144.29820187 280296.987027201 1008505.2
2003-12-21 12 21 21 2003 1554393.56920183 329550.558364063 408263.649724132 1901109.46259587 102722.071261984 1008505.2
2003-12-28 12 22 28 2003 1549195.84473049 293245.355397064 859566.44385842 1449806.66846158 10209.0533346579 1008505.2
2004-01-04 1 23 4 2004 1986778.14109384 1496168.21955803 904535.092934952 1394814.69858505 525090.503704289 1020281.8
2004-01-11 1 24 11 2004 1309764.9445427 273536.31012876 1286675.75337229 1012674.03814771 1294.52206454958 1020281.8
2004-01-18 1 25 18 2004 1436190.09686426 285770.804338287 802163.106696062 1497186.68482394 3965.57150302647 1020281.8
2004-01-25 1 26 25 2004 1552665.63008154 250690.02034253 805586.836947876 1493762.95457212 3454.01568837739 1020281.8
