"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy" "BonnevilleFlow"
1989-08-27 8 4 27 1989 0 34966.108966054 0 19743.5073087607 0 0 0 0 75210.3254091739 0 2556617.61751936 65856194.88 NA 2749915.27903395 0
1989-09-03 9 5 3 1989 0 0 0 20342.5689483313 0 0 0 0 68795.6607008384 0 2749207.55018536 65856194.88 NA 2975720.30422904 0
1989-09-10 9 6 10 1989 0 313198.766157173 0 0 0 0 0 0 82014.5186434386 0 3071428.0752525 60923927.12 NA 2415475.88584283 0
1989-09-17 9 7 17 1989 0 824415.57719747 0 0 0 0 1.11435194820206 0 85871.5394320328 0 3367398.88649849 60923927.12 NA 1904259.07480253 0
1989-09-24 9 8 24 1989 0 971044.268383169 0 0 5370.2734372048 0 0 0 79715.208804869 0 3714160.69724436 60923927.12 NA 1757630.38361683 0
1989-10-01 10 9 1 1989 73813.8706028562 987991.02 0 0 6753.9909591597 0 0 0 79212.9813428276 0 3957109.178968 58279517.72178 NA 1665129.07776514 0
1989-10-08 10 10 8 1989 14039.9855099216 1124594.28 1090.20283518965 0 13803.6090061832 0 0 0 75135.4095361541 0 3986788.72858477 56415855.4879527 NA 1611881.58537008 0
1989-10-15 10 11 15 1989 139987.239869967 1124594.28 0 0 21084.7634790118 0 0 0 75411.5293155976 0 4039414.02965921 52007701.5853512 NA 1485934.33101003 0
1989-10-22 10 12 22 1989 0 1057312.56300827 29.1869090665346 0 0 0 0 0 83668.5877910417 0 4002349.19395206 56964219.2 NA 1694830.83699173 0
1989-10-29 10 13 29 1989 0 841754.68315122 0 0 0 0 0 0 69707.3363501124 0 3995196.93269861 56964219.2 NA 1910388.71684878 0
1989-11-05 11 14 5 1989 0 855507.780845782 0 0 0 0 0 0 68215.7863995142 0 3929294.51307611 56964219.2 NA 1973938.23915422 0
1989-11-12 11 15 12 1989 0 832570.234934143 0 0 0 0 0 0 78410.7131711954 0 4011154.81661135 68704405.84 NA 2332309.68906586 0
1989-11-19 11 16 19 1989 0 374717.626755981 0 0 0 0 0 0 73684.5807573575 0 4549328.22092403 68704405.84 NA 2693798.75724402 0
1989-11-26 11 17 26 1989 0 330331.533188601 0 0 0 0 0 0 80897.6157947215 0 4442207.90838389 68704405.84 NA 2738184.8508114 0
1989-12-03 12 18 3 1989 0 525545.894530981 0 0 0 0 0 0 80643.4599439805 0 4827622.04112448 68704405.84 NA 2434958.60946902 0
1989-12-10 12 19 10 1989 0 0 0 0 0 0 0 0 70693.755398653 0 4828823.21703896 80027781.12 NA 3342733.48876451 0
1989-12-17 12 20 17 1989 0 70530.6216910523 0 0 0 0 0 0 72482.6322410232 0 5640500.86323358 80027781.12 NA 3213498.89030895 0
1989-12-24 12 21 24 1989 0 460840.84579622 0 0 0 0 0 0 81393.3854981264 0 6119526.55332682 80027781.12 NA 2823188.66620378 0
1989-12-31 12 22 31 1989 0 618489.380519504 0 0 0 0 0 0 82810.7391863115 0 6577550.37292889 80027781.12 NA 2665540.1314805 0
1990-01-07 1 23 7 1990 0 651495.146539142 0 0 0 0 0 0 83275.126769002 0 6780225.06865376 79680438.32 NA 2634258.62546086 0
1990-01-14 1 24 14 1990 0 0 0 0 0 0 3.31513165585761 0 72766.2675022801 0 7019609.55827806 79680438.32 NA 3391896.47397176 0
1990-01-21 1 25 21 1990 0 0 0 0 0 0 7.63971500233038 0 65908.3424244396 0 7518186.54767217 79680438.32 NA 3520835.10977693 0
1990-01-28 1 26 28 1990 0 0 0 0 0 0 8.62216541592829 0 58291.7648938577 0 7978754.07610419 79680438.32 NA 3842926.63171992 0
1990-02-04 2 27 4 1990 0 845898.247930745 0 0 0 0 11.7555804098024 0 73098.9556658453 0 9264959.01584288 79680438.32 NA 2452562.80406926 0
1990-02-11 2 28 11 1990 0 0 0 0 0 0 11.8393183221458 0 78119.4668105809 0 9355132.76846892 74122953.52 NA 3217399.88748888 0
1990-02-18 2 29 18 1990 0 659993.968852775 0 0 0 0 16.9818019471313 0 69537.4291306949 0 10514929.5047201 74122953.52 NA 2479681.80314723 0
1990-02-25 2 30 25 1990 154522.185028788 1021877.1 0 0 0 0 22.1003196441279 0 73986.1167948863 0 10507548.661336 68640554.0904724 NA 1961158.68829921 0
1990-03-04 3 31 4 1990 50781.3620058685 1021877.1 0 0 0 0 17.261830781059 0 69431.851257762 0 9955144.53527132 72271482.8962746 NA 2064899.51132213 0
1990-03-11 3 32 11 1990 74361.2987883973 1091767.14 0 0 0 0 12.5735425550424 0 75914.9207424771 0 9284857.72754101 62493702.3131261 NA 1785534.3518036 0
1990-03-18 3 33 18 1990 53631.1732188258 1091767.14 111.224031307976 0 0 0 11.5111873630647 0 68675.6121338854 0 8496516.65463712 63219256.7080611 NA 1806264.47737317 0
1990-03-25 3 34 25 1990 99494.7390064602 1114004.88 176.127047149769 0 0 0 11.0475423744415 0 71887.9290863411 0 7831815.18346783 61614031.9054939 NA 1760400.91158554 0
1990-04-01 4 35 1 1990 0 1069237.99118695 0 0 0 0 10.6851078650734 0 59117.7374065621 0 7031150.74576065 65161509.28 NA 1906524.29681305 0
1990-04-08 4 36 8 1990 0 819211.295770032 0 0 0 0 10.154586751074 0 47958.1942234739 0 15246024.5512141 60090304.4 NA 2086844.16422997 0
1990-04-15 4 37 15 1990 0 0 0 4291.04993071346 0 0 10.0103041788013 0 18782.8952031244 0 14000240.5202561 60090304.4 NA 4076484.5824357 0
1990-04-22 4 38 22 1990 0 0 0 0 0 0 18.2143689298825 0 17779.413038724 0 15375450.5492832 66411943.36 NA 3379487.19048471 0
1990-04-29 4 39 29 1990 0 0 0 0 0 0 26.6867651028274 0 15212.8514550689 0 15002474.5950055 66411943.36 NA 3985383.36143836 0
1990-05-06 5 40 6 1990 0 0 0 0 0 0 34.232372162734 0 8106.26343348026 0 18520959.4602869 73497736.48 NA 3515231.45524051 0
1990-05-13 5 41 13 1990 0 0 0 27825.1607226088 0 0 33.2183658929468 0 44261.9102612222 0 18197723.5430442 73497736.48 NA 3493964.12930787 0
1990-05-20 5 42 20 1990 0 711525.1791074 0 36798.1843167202 0 0 48 0 56052.850638282 0 21611252.3926726 73497736.48 NA 2637959.3488926 0
1990-05-27 5 43 27 1990 0 1217806.50774158 0 26884.7691626339 43242.7278917181 31583.800160753 45.5995157682844 0 54495.9962616874 0 20841339.4336124 73497736.48 NA 2131678.02025842 0
1990-06-03 6 44 3 1990 0 623041.614982628 0 0 20512.2338984037 7603.39191315681 42.7920380233174 0 22876.4492940303 0 19444719.3248316 73497736.48 NA 2726442.91301737 0
1990-06-10 6 45 10 1990 0 0 0 0 0 0 34.4331420488627 0 0 0 16034127.9048861 72733582.32 NA 3403648.10996479 0
1990-06-17 6 46 17 1990 0 0 0 0 0 0 4.99587515497728 0 13882.3894487062 0 11914350.1522454 72733582.32 NA 3513562.35117477 0
1990-06-24 6 47 24 1990 0 69412.945712242 0 21035.6815441134 0 0 0 0 41857.0524428003 0 9191915.03082043 72733582.32 NA 3079277.74628776 0
1990-07-01 7 48 1 1990 0 299104.045852105 0 13683.9714253119 0 0 0 0 66835.9429623066 0 7003438.28499655 72733582.32 NA 2849586.64614789 0
1990-07-08 7 49 8 1990 0 0 0 11970.3009615465 0 0 0 0 63368.1393062184 0 4662875.07688859 71899959.6 NA 3710733.43248836 0
1990-07-15 7 50 15 1990 0 0 0 17807.3213241905 0 0 0 0 68529.0569780196 0 3274499.27419245 71899959.6 NA 3210362.02591807 0
1990-07-22 7 51 22 1990 0 0 0 20549.0552495562 0 0 0 0 71791.1893809154 0 2193661.85306568 71899959.6 NA 2957024.52930121 0
1990-07-29 7 52 29 1990 0 173489.606891018 0 18305.8737594198 0 0 0 0 71341.2773499911 0 1542438.83629117 71899959.6 NA 2778776.07310898 0
1990-08-05 8 1 5 1990 0 0 0 22321.5299194064 0 0 0 0 71863.1438878924 0 1475175.7011029 67315034.64 NA 3438559.1769513 0
1990-08-12 8 2 12 1990 0 0 0 28530.3616123354 0 0 0 0 79523.6965564394 0 1839156.73860815 67315034.64 NA 2862420.62773745 0
1990-08-19 8 3 19 1990 0 644518.011473605 0 34474.7375816891 0 11794.0899044712 0 0 86017.8746677838 0 2416198.54349101 67315034.64 NA 2182044.51252639 0
1990-08-26 8 4 26 1990 0 419557.895911542 0 25081.1896376665 0 0 0 0 77653.5419237137 0 2801942.79673654 65856194.88 NA 2365323.49208846 0
1990-09-02 9 5 2 1990 0 335964.298554775 0 24630.5511102886 0 0 0 0 74117.668966092 0 3125691.09798621 65856194.88 NA 2448917.08944522 0
1990-09-09 9 6 9 1990 0 765679.744014145 0 0 0 0 0 0 88114.3844709108 0 3569817.5598134 60923927.12 NA 1962994.90798585 0
1990-09-16 9 7 16 1990 0 954153.178725089 0 0 0 0 0 0 85435.6501818624 0 3802436.90321596 60923927.12 NA 1774521.47327491 0
1990-09-23 9 8 23 1990 23979.5433557162 987991.02 0 0 124.152560002723 0 0 0 87689.2124089472 0 4229426.32287131 60023719.1754299 NA 1714963.40501228 0
1990-09-30 9 9 30 1990 145542.273199165 987991.02 0 0 4301.56019315934 0 0 0 90703.1433767308 0 4644127.43286933 55769023.6309092 NA 1593400.67516884 0
1990-10-07 10 10 7 1990 286413.054752859 1124594.28 0 0 19337.3221626082 0 0 0 88569.2962009702 0 4681432.71602179 46882798.0644499 NA 1339508.51612714 0
1990-10-14 10 11 14 1990 0 1075483.19816363 0 0 0 0 0 0 88568.8047974534 0 4654016.56571914 56964219.2 NA 1676660.20183637 0
1990-10-21 10 12 21 1990 0 1047833.93431614 940.17613466798 0 0 0 0 0 84494.9130876963 0 4524470.96177764 56964219.2 NA 1704309.46568386 0
1990-10-28 10 13 28 1990 0 1048500.07528004 0 0 0 0 0 0 83750.5677326693 0 4387411.73197336 56964219.2 NA 1703643.32471996 0
1990-11-04 11 14 4 1990 0 1047637.647854 0 0 0 0 0 0 78085.9570967092 0 4285417.74497197 56964219.2 NA 1781808.372146 0
1990-11-11 11 15 11 1990 0 806764.127783945 0 0 0 0 0 0 79513.7148180907 0 4247102.04255558 68704405.84 NA 2358115.79621605 0
1990-11-18 11 16 18 1990 0 789367.396658971 0 0 0 0 0 0 76942.7621197833 0 4767008.10190143 68704405.84 NA 2279148.98734103 0
1990-11-25 11 17 25 1990 0 542867.016459634 0 0 0 0 0 0 82386.8076524284 0 4736095.56932768 68704405.84 NA 2525649.36754037 0
1990-12-02 12 18 2 1990 0 116381.124390758 0 0 0 0 0 0 73773.8806084673 0 5124886.75766417 68704405.84 NA 2844123.37960924 0
1990-12-09 12 19 9 1990 0 230825.732820708 0 0 0 0 0 0 80599.9123110864 0 4910225.65391645 80027781.12 NA 3053203.77917929 0
1990-12-16 12 20 16 1990 0 153250.016161164 0 0 0 0 0 0 79264.6304309767 0 5142477.89044058 80027781.12 NA 3130779.49583884 0
1990-12-23 12 21 23 1990 0 422639.599916523 0 0 0 0 0 0 81850.175083889 0 5919061.07183109 80027781.12 NA 2861389.91208348 0
1990-12-30 12 22 30 1990 0 656589.385337774 0 0 0 0 0 0 83910.7715665608 0 6526739.44041257 80027781.12 NA 2627440.12666223 0
1991-01-06 1 23 6 1991 0 676592.721643744 0 0 0 0 0 0 86084.7057707397 0 6577812.46415245 79680438.32 NA 2609161.05035626 0
1991-01-13 1 24 13 1991 0 0 0 0 0 0 0.975342384500891 0 85909.5537267803 0 6548567.82175737 79680438.32 NA 3302364.85049743 0
1991-01-20 1 25 20 1991 0 0 0 0 0 0 5.91047604877872 0 77077.9332027028 0 7272426.99393287 79680438.32 NA 3415301.33204788 0
1991-01-27 1 26 27 1991 0 0 0 0 0 0 8.79141742317188 0 73552.2574446358 0 7840110.71212127 79680438.32 NA 3512152.54718832 0
1991-02-03 2 27 3 1991 0 0 0 0 0 0 10.0945221932825 0 71631.0066826428 0 8569666.89390729 79680438.32 NA 3650543.28685317 0
1991-02-10 2 28 10 1991 0 0 0 0 0 0 11.8393183221458 0 75924.8489122936 0 9570048.96526287 74122953.52 NA 3362701.94141978 0
1991-02-17 2 29 17 1991 0 0 0 0 0 0 13.7868901407458 0 65355.7440671699 0 10567304.4918622 74122953.52 NA 3590160.58583288 0
1991-02-24 2 30 24 1991 0 0 0 0 0 0 20.5138395835463 0 61225.4172814469 0 11480134.5254677 74122953.52 NA 3214047.17895338 0
1991-03-03 3 31 3 1991 0 601629.113087187 0 0 0 0 27.6131307362839 0 72670.0605431909 0 11886136.4429679 74122953.52 NA 2538046.65891281 0
1991-03-10 3 32 10 1991 0 791873.072014361 607.263004819543 0 0 0 27.6123280623381 0 63854.620494019 0 11053503.7422451 65161509.28 NA 2161651.47598564 0
1991-03-17 3 33 17 1991 0 884916.10525856 638.71390123473 0 0 0 26.4235801425659 0 60804.362092186 0 9863762.49820512 65161509.28 NA 2068608.44274144 0
1991-03-24 3 34 24 1991 218790.821001588 1114004.88 0 0 0 0 25.9193287221874 0 70578.8284781287 0 8907709.33684144 57438669.0356644 NA 1641104.82959041 0
1991-03-31 3 35 31 1991 214125.670007661 1114004.88 286.978807312678 0 0 0 25.5069778112329 0 71393.2607435617 0 7783865.11927208 57601949.3204519 NA 1645769.98058434 0
1991-04-07 4 36 7 1991 53171.4211711921 1189189.62 0 0 0 0 24.9250788127706 0 76716.4364715477 0 16261522.3723901 58169214.3546083 NA 1661977.55298881 0
1991-04-14 4 37 14 1991 0 0 0 51039.8537841084 0 0 24.7589890729257 0 61351.0505786416 0 15708191.7813669 60090304.4 NA 3131429.87153001 0
1991-04-21 4 38 21 1991 0 359241.096345674 0 26560.6040075611 0 0 32.5578891957928 0 37355.8163694419 0 17002796.6586026 66411943.36 NA 2727432.61965433 0
1991-04-28 4 39 28 1991 0 0 0 20100.8295944576 0 0 40.3938134693651 0 37713.6721260498 0 17337524.817681 66411943.36 NA 3283254.31563533 0
1991-05-05 5 40 5 1991 0 198411.641352155 0 50859.9582807947 0 0 48.8907372227943 0 58791.1851737432 0 22986574.1806035 73497736.48 NA 3151072.88664784 0
1991-05-12 5 41 12 1991 0 1224777.64130379 0 40828.2278541201 18942.5795073023 14573.3985731458 48.8907372227943 0 61875.9579592565 0 22863596.528939 73497736.48 NA 2124706.88669621 0
1991-05-19 5 42 19 1991 503662.133857679 1249549.2 0 36779.9073724808 88268.5223001657 108753.311230633 48.8907372227943 0 55080.2754311921 0 26113310.6780722 55796064.0585012 NA 1594173.25881432 0
1991-05-26 5 43 26 1991 0 0 0 0 0 0 27.4120250966082 0 1879.26006125458 0 23056107.616125 73497736.48 NA 4266475.67937624 0
1991-06-02 6 44 2 1991 0 0 0 0 0 0 42.2052016950995 0 0 0 20464784.5202168 73497736.48 NA 4021220.81830013 0
1991-06-09 6 45 9 1991 0 0 0 0 0 0 27.3976075892374 0 0 0 17026988.4098889 72733582.32 NA 4025602.72165052 0
1991-06-16 6 46 16 1991 0 0 0 0 0 0 21.0017238707096 0 0 0 14485580.7843048 72733582.32 NA 3732015.41982968 0
1991-06-23 6 47 23 1991 0 0 0 626.009378426708 0 0 7.1581460095706 0 18629.35554617 0 10848926.837735 72733582.32 NA 3629123.01656149 0
1991-06-30 6 48 30 1991 0 0 0 0 0 0 0 0 35284.8602019565 0 7971288.41366357 72733582.32 NA 3306509.24082527 0
1991-07-07 7 49 7 1991 0 0 0 0 0 0 0 0 27320.2531932139 0 4882957.95851984 71899959.6 NA 3911891.84706408 0
1991-07-14 7 50 14 1991 0 0 0 0 0 0 0 0 50424.0264503793 0 2906167.08932813 71899959.6 NA 3971327.66745405 0
1991-07-21 7 51 21 1991 0 0 0 9718.15342874268 0 0 0 0 63513.975302753 0 1652366.47848943 71899959.6 NA 3309901.32299239 0
1991-07-28 7 52 28 1991 0 0 0 16332.9773129283 0 0 0 0 70257.6891740425 0 694491.919951573 71899959.6 NA 3844812.21198709 0
1991-08-04 8 1 4 1991 0 0 0 21986.90216597 0 0 0 0 73723.1144411749 0 895915.695609376 67315034.64 NA 4150738.07428933 0
1991-08-11 8 2 11 1991 0 0 0 25533.9749849452 0 0 0 0 75553.3108112178 0 1717671.48469377 67315034.64 NA 3545087.08956193 0
1991-08-18 8 3 18 1991 0 0 0 27414.4791663596 0 0 0 0 77417.9624198268 0 2329004.43845195 67315034.64 NA 3306445.54764878 0
1991-08-25 8 4 25 1991 0 207078.554532764 0 35999.9596188013 0 0 0 0 86853.5029602015 0 2952654.59191128 65856194.88 NA 2577802.83346724 0
1991-09-01 9 5 1 1991 0 613315.577617898 0 35823.3450080191 0 258.992874722608 0 0 86325.8798332885 0 3421357.36911348 65856194.88 NA 2171565.8103821 0
1991-09-08 9 6 8 1991 0 446581.87660663 0 0 0 0 0 0 89604.6925911292 0 3822355.89128713 60923927.12 NA 2282092.77539337 0
1991-09-15 9 7 15 1991 0 721606.149778854 0 0 0 0 1.11435194820206 0 92594.6709402436 0 4101609.80367512 60923927.12 NA 2007068.50222115 0
1991-09-22 9 8 22 1991 0 821023.797223886 0 0 0 0 0 0 84495.7750027215 0 4293141.31002262 60923927.12 NA 1907650.85477611 0
1991-09-29 9 9 29 1991 97561.355220237 987991.02 0 0 4549.93464202282 0 0 0 85280.1788645617 0 4509044.54517807 57448355.7601717 NA 1641381.59314776 0
1991-10-06 10 10 6 1991 133378.071486493 1124594.28 1947.71435236391 0 9204.49790929291 0 0 0 90584.5885851698 0 4517364.19724196 52239022.4787728 NA 1492543.49939351 0
1991-10-13 10 11 13 1991 146397.399248314 1124594.28 2098.90525673955 0 11099.7317898115 0 0 0 88065.5583071816 0 4524684.84572075 51783346.007109 NA 1479524.17163169 0
1991-10-20 10 12 20 1991 199372.882789648 1124594.28 1905.63907775807 0 14818.3154226371 0 0 0 89141.1656753734 0 4581666.43360014 49929204.0831623 NA 1426548.68809035 0
1991-10-27 10 13 27 1991 129799.774919342 1124594.28 1335.77912364714 0 10120.5715797471 0 0 0 88945.5727200679 0 4651536.30628581 52364262.858623 NA 1496121.79596066 0
1991-11-03 11 14 3 1991 0 1170268.17641198 1776.58812689948 0 0 0 0 0 93448.4057104801 0 4621273.82544674 56964219.2 NA 1659177.84358802 0
1991-11-10 11 15 10 1991 112161.651233721 1201896.9 1431.85827651253 0 0 0 0 0 85866.6984119069 0 4594098.75183972 64710043.6409798 NA 1848858.38974228 0
1991-11-17 11 16 17 1991 50804.4103052551 1105533.36 841.412122530104 0 0 0 0 0 82182.0178866268 0 5172956.84773386 66857547.0734761 NA 1910215.63067074 0
1991-11-24 11 17 24 1991 4848.00825035968 1105533.36 0 0 0 0 0 0 77554.9994056359 0 5473040.25137187 68466021.1453974 NA 1956172.03272564 0
1991-12-01 12 18 1 1991 0 985263.368680682 0 0 0 0 0 0 77237.8750534126 0 5861547.21146305 68704405.84 NA 1975241.13531932 0
1991-12-08 12 19 8 1991 0 806946.18636305 0 0 0 0 0 0 81310.9661371242 0 5781491.6045728 80027781.12 NA 2477083.32563695 0
1991-12-15 12 20 15 1991 0 698796.123027667 0 0 0 0 0 0 71338.7727537538 0 6233442.12673127 80027781.12 NA 2585233.38897233 0
1991-12-22 12 21 22 1991 0 821020.799503831 0 0 0 0 0 0 82592.8709801625 0 6594486.00615668 80027781.12 NA 2463008.71249617 0
1991-12-29 12 22 29 1991 0 790904.139261616 0 0 0 0 0 0 83708.4831106709 0 7085483.34675442 80027781.12 NA 2493125.37273838 0
1992-01-05 1 23 5 1992 0 632156.444869453 0 0 0 0 0 0 77975.6242118486 0 8512317.88593007 79680438.32 NA 2653597.32713055 0
1992-01-12 1 24 12 1992 0 559445.752507527 0 0 0 0 8.33541666357314 0 74011.1436245882 0 9966836.70811936 79680438.32 NA 2726308.01949247 0
1992-01-19 1 25 19 1992 261992.101042204 1009169.82 0 0 0 0 11.8393183221456 0 80358.6661300328 0 11487194.859854 70431034.3452029 NA 2012315.2670058 0
1992-01-26 1 26 26 1992 217237.133642692 1009169.82 0 0 0 0 11.8393183221458 0 79886.0309403558 0 12472883.0754235 71997458.2041858 NA 2057070.23440531 0
1992-02-02 2 27 2 1992 46321.3672294486 1021877.1 0 0 0 0 11.8393183221458 0 71996.0308419268 0 13495511.7409227 77979510.0286493 NA 2227986.00081855 0
1992-02-09 2 28 9 1992 0 250425.053901103 0 0 0 0 11.8393183221458 0 73949.5172620743 0 14380003.6856753 74122953.52 NA 2959140.7580989 0
1992-02-16 2 29 16 1992 0 547295.866054732 0 0 0 0 14.4442565015438 0 76722.5125968788 0 15896592.6797222 74122953.52 NA 2592379.90594527 0
1992-02-23 2 30 23 1992 154115.501751389 1021877.1 0 0 0 0 9.77855261583636 0 70251.3100237308 0 17187447.6500948 68654788.0051814 NA 1961565.37157661 0
1992-03-01 3 31 1 1992 125979.296461881 1021877.1 0 0 0 0 3.36381831342737 0 52921.6870341325 0 17759253.472808 69639555.1903141 NA 1989701.57686612 0
1992-03-08 3 32 8 1992 15369.4229342991 1091767.14 0 0 0 0 0 0 68764.8349443713 0 17740920.0671388 64558417.9680195 NA 1844526.2276577 0
1992-03-15 3 33 15 1992 0 1041327.35936635 0 0 0 0 0 0 68414.1604186992 0 17807711.5672879 65161509.28 NA 1912197.18863365 0
1992-03-22 3 34 22 1992 0 694952.832048832 0 0 0 0 0 0 51798.6312983895 0 17823542.8161928 65161509.28 NA 2280809.45595117 0
1992-03-29 3 35 29 1992 0 659272.739310161 0 0 0 0 0 0 59753.6204714984 0 17687989.9200211 65161509.28 NA 2316489.54868984 0
1992-04-05 4 36 5 1992 0 905842.716350516 0 0 0 0 0 0 66672.1749356755 0 20085176.3036647 60090304.4 NA 2000212.74364948 0
1992-04-12 4 37 12 1992 0 486437.094342003 0 53252.3128266315 8862.92834605511 0 0 0 61543.8228696827 0 20067132.8735656 60090304.4 NA 2419618.365658 0
1992-04-19 4 38 19 1992 0 1126441.2733754 0 50103.5871929803 34687.6996190451 0 0 0 60591.6332164932 0 20093712.5222262 66411943.36 NA 1960232.4426246 0
1992-04-26 4 39 26 1992 0 1131550.24332457 0 47989.2613256061 44208.359659552 6103.44451836712 0 0 53959.5726827877 0 20126615.3648558 66411943.36 NA 1955123.47267543 0
1992-05-03 5 40 3 1992 0 0 0 24253.1256576904 0 0 0 0 41114.5647573731 0 19640725.2212746 73497736.48 NA 3459752.83780711 0
1992-05-10 5 41 10 1992 0 1213382.28210775 0 10472.4009518146 38596.8527983098 0 21.7519470245511 0 25517.1058663877 0 20397620.6814689 73497736.48 NA 2136102.24589225 0
1992-05-17 5 42 17 1992 0 936574.934487629 0 20368.1234425716 14572.0293490838 0 13.0986845098766 0 24975.7032755064 0 18508941.9671624 73497736.48 NA 2412909.59351237 0
1992-05-24 5 43 24 1992 0 1213098.95220206 0 39290.6902241712 39915.8263305142 0 0 0 52585.5874643016 0 16100172.096021 73497736.48 NA 2136385.57579794 0
1992-05-31 5 44 31 1992 0 1211561.29692011 0 48601.9254701859 34988.9217056574 15651.293173245 0 0 61007.0251343052 0 15166027.3164035 73497736.48 NA 2137923.23107989 0
1992-06-07 6 45 7 1992 0 1034719.89050169 0 62552.8655598723 21729.7582830586 18743.7895672078 0 0 70841.5286004576 0 13503753.7228072 72733582.32 NA 2113970.80149831 0
1992-06-14 6 46 14 1992 0 1042005.55487851 0 70043.5023028754 22387.564545587 18030.5345435974 0 0 83031.0476857451 0 12044992.1288738 72733582.32 NA 2106685.13712149 0
1992-06-21 6 47 21 1992 23755.1293274269 1070588.34 0 63528.5701694333 34564.0371372669 49635.2575956705 0 0 77635.3031729214 0 10770099.5375295 71829419.2112201 NA 2052269.12032057 0
1992-06-28 6 48 28 1992 0 1061180.66746591 0 35765.7188592912 19793.3354269121 17173.2322662112 0 0 83229.2980559119 0 8426900.65857621 72733582.32 NA 2087510.02453409 0
1992-07-05 7 49 5 1992 418207.62410504 897981.12 0 37007.8516845447 0 45123.2911337368 0 0 86980.2740947587 0 6674514.86227185 57190792.7967236 NA 1634022.65133496 0
1992-07-12 7 50 12 1992 0 833871.314733721 0 32274.9086228503 0 0 0 0 77721.4554970451 0 4855662.50234134 71899959.6 NA 2118394.36526628 0
1992-07-19 7 51 19 1992 0 878164.167928553 0 34139.2277006916 0 13003.1670197459 0 0 80867.5906496687 0 4207017.28651486 71899959.6 NA 2074101.51207145 0
1992-07-26 7 52 26 1992 0 863884.985783618 0 30721.3724690832 0 14986.4509196993 0 0 79737.4783782009 0 4271942.40244169 71899959.6 NA 2088380.69421638 0
1992-08-02 8 1 2 1992 0 806979.389596028 0 38461.941861376 0 15107.1378900579 0 0 79992.0108498258 0 4627817.75491117 67315034.64 NA 2019583.13440397 0
1992-08-09 8 2 9 1992 0 895419.775091412 795.230939337364 39322.5793671283 0 26781.4580978803 0 0 82770.1222118493 0 5034883.91788461 67315034.64 NA 1931142.74890859 0
1992-08-16 8 3 16 1992 0 879780.640422531 0 38732.8385938169 0 28118.2690555436 0 0 82619.906616097 0 5463094.53262388 67315034.64 NA 1946781.88357747 0
1992-08-23 8 4 23 1992 244587.754782057 903275.82 0 39656.6424039239 0 33990.1929073469 0 0 84040.4199358038 0 5762658.20477264 57229767.267748 NA 1635136.20764994 0
1992-08-30 8 5 30 1992 306777.511095344 903275.82 0 33458.0472150149 0 45681.5088427169 0 0 75041.7137405323 0 6138331.19172076 55053125.796783 NA 1572946.45133666 0
1992-09-06 9 6 6 1992 356326.434793497 987991.02 0 0 7231.01882986108 0 0 0 91611.1907716284 0 6361433.13576007 48391577.9751076 NA 1382616.5135745 0
1992-09-13 9 7 13 1992 345363.810572297 987991.02 0 0 11610.4508221003 0 0 0 91860.5320649467 0 6506297.09246655 48775269.8228496 NA 1393579.1377957 0
1992-09-20 9 8 20 1992 151199.178373433 987991.02 0 0 0 0 0 0 87572.2732998399 0 6497460.63647854 55571031.9498098 NA 1587743.76999457 0
1992-09-27 9 9 27 1992 401714.573400135 987991.02 0 0 15711.9439750996 0 0 0 90289.0025116301 0 6584162.80319745 46802993.1238753 NA 1337228.37496786 0
1992-10-04 10 10 4 1992 0 1024285.07027315 264.848969308039 0 0 0 0 0 75969.1820033408 0 6333646.90004315 56964219.2 NA 1727858.32972685 0
1992-10-11 10 11 11 1992 134285.805290514 1124594.28 678.895404364676 0 0 0 0 0 91537.1957076173 0 6046495.38242978 52207251.795632 NA 1491635.76558949 0
1992-10-18 10 12 18 1992 287755.727556423 1124594.28 547.183556144802 0 13048.0373572673 0 0 0 92391.2435702198 0 5914323.7517269 46835804.5163252 NA 1338165.84332358 0
1992-10-25 10 13 25 1992 231039.426084208 1124594.28 0 0 5711.09614711005 0 0 0 90971.7984253592 0 5824501.26302475 48820875.0678527 NA 1394882.14479579 0
1992-11-01 11 14 1 1992 0 1191258.11833486 1302.59157383321 0 0 0 0 0 96338.846877221 0 5741680.52934384 56964219.2 NA 1638187.90166514 0
1992-11-08 11 15 8 1992 0 1014045.53307224 0 0 0 0 0 0 84533.5368435892 0 5693184.06106928 68704405.84 NA 2150834.39092776 0
1992-11-15 11 16 15 1992 0 1037358.89656184 0 0 0 0 0 0 74942.2319571537 0 6134673.38526292 68704405.84 NA 2031157.48743816 0
