"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1986-10-19 10 12 19 1986 1640995.92946296 0 133952.864905445 0 0 0 79721.781609151 0 NA 0 NA NA 0 0 0 10000042894.9477 122460.229437916 336537.76958818
1986-10-26 10 13 26 1986 1669730.29319995 0 114665.543962393 0 0 0 84449.837112728 0 NA 0 NA NA 0 0 0 10000044141.1423 62805.3527530033 291036.213251469
1986-11-02 11 14 2 1986 1815694.3139075 0 271378.194871783 910243.194871783 0 0 81815.674383264 0 NA 0 NA NA 0 0 0 10000043362.0957 177448.663953064 272238.265746215
1986-11-09 11 15 9 1986 2098647.98250758 0 284291.062022853 844496.062022853 34199.8187294453 0 77686.084861307 0 NA 0 NA NA 0 0 0 10000040611.596 89191.1864732397 450713.818729446
1986-11-16 11 16 16 1986 2325221.96267379 0 30128.8876870633 379664.355532177 0 0 78662.57550548 0 NA 0 NA NA 0 0 0 10000029653.1585 103602.314073637 297727.068073785
1986-11-23 11 17 23 1986 2234172.74549534 0 51758.2132485136 144112.948942708 0 0 78974.720899913 0 NA 0 NA NA 0 0 0 10000023961.5119 87832.0752023133 222611.89788772
1986-11-30 11 18 30 1986 2276521.51081893 0 223136.997881494 277023.914085819 0 0 76732.741007121 0 NA 0 NA NA 0 0 0 10000022715.2926 152688.396095887 441320.591379615
1986-12-07 12 19 7 1986 2976193.75504143 0 528960.976625513 2260462.30707157 0 0 68365.808044638 0 NA 0 NA NA 0 0 0 10000021469.0734 127658.155889234 577965.555068231
1986-12-14 12 20 14 1986 3403911.52534144 0 416313.993392169 2061026.98284573 0 0 69828.730694158 0 NA 0 NA NA 0 0 0 10000020109.3516 123418.892013521 522885.3553753
1986-12-21 12 21 21 1986 3305833.17017197 0 99281.640132159 1498866.82790184 0 0 70424.502482752 0 NA 0 NA NA 0 0 0 10000015875.8216 114493.953357792 486098.250503018
1986-12-28 12 22 28 1986 3207685.13533156 0 198791.200638741 972347.597538776 102117.832326831 0 71213.360052315 0 NA 0 NA NA 0 0 0 10000010835.3809 109840.052780534 634394.509992034
1987-01-04 1 23 4 1987 2668224.2352868 0 3009586.06926944 0 470239.393043262 0 71809.593996838 0 NA 177688.884886692 NA NA 345209.388990369 0 0 10000008435.9078 111629.519636753 326220.498265588
1987-01-11 1 24 11 1987 4212020.71006928 0 1680101.96379724 388178.571521088 340912.636690895 0 70615.807468263 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000007233.5581 147438.591330759 412217.247700525
1987-01-18 1 25 18 1987 2562212.53355719 0 614340.827638624 507422.082610817 0 0 70792.19037409 0 NA 0 NA NA 0 0 0 10000005271.7494 120601.544971866 412740.582552523
1987-01-25 1 26 25 1987 2510380.00539992 0 538915.387955831 529236.550365077 237.837590754032 0 71422.20969965 0 NA 0 NA NA 0 0 0 10000004033.5155 117782.437664014 416751.837590755
1987-02-01 2 27 1 1987 2578944.35708102 0 543047.151244397 533606.151244397 0 0 71289.349041822 0 NA 0 NA NA 0 0 0 10000002795.2847 176651.718734605 401564.908917165
1987-02-08 2 28 8 1987 3853081.97919356 0 2607286.68165774 2604063.68165774 385465.76975872 0 52010.343328557 0 NA 0 NA NA 1106895.93756683 0 0 10000001557.0508 149642.027556192 536977.76975872
1987-02-15 2 29 15 1987 3273782.29747023 0 1480231.11563786 1476446.76661505 0 0 55411.376438151 0 NA 0 NA NA 259445.488890667 0 0 1e+10 147945.309161427 346284.366834946
1987-02-22 2 30 22 1987 1964161.14289703 0 508307.731365117 508307.731365117 0 0 40731.285852977 0 NA 0 NA NA 0 0 0 1e+10 262167.400944854 381293.961152119
1987-03-01 3 31 1 1987 1769414.09955738 0 179150.6 179150.6 0 0 54287.219960487 0 NA 0 NA NA 0 0 0 1e+10 149889.321214718 332736.266757385
1987-03-08 3 32 8 1987 1744720.12650785 0 246787.6 246787.6 0 0 66659.314792779 0 NA 0 NA NA 0 0 0 1e+10 133036.137368745 388879.621908876
