"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "BOISE" "PAYHS" "OWYHE" "PELTO"
1996-05-05 5 40 5 1996 20075000 7327300 1424900 266765 5869400 2275670.88326935 4805300 3468000 1420000 997970 1058560 1314040 577306.072866382 228130.754234515 127685.328635003 100500 532731.72895126 494251.898305072 1119735.25502451 558270
1996-05-12 5 41 12 1996 20075000 7327300 1424900 291906 5869400 2474628.16245202 4805300 3468000 1420000 1137435 1178920 1355480 474117.888626444 287777.243604619 127438.496933879 100500 556272.713162747 499579.354289504 1119881.71892532 558270
1996-05-19 5 42 19 1996 20075000 7327300 1424900 317047 5869400 2673585.44163468 9107400 3468000 1420000 1276901 1299280 1396920 564920.801745606 574879.588631074 132749.381590084 100500 698921.529886646 574213.035554469 1120000 558270
1996-05-26 5 43 26 1996 20075000 7327300 1424900 342188 5869400 2872542.72081734 9107400 3468000 1420000 1416366 1419640 1438360 604091.847751377 701387.527638888 135205 100500 761017.568003085 635916.536832391 1120000 558270
1996-06-02 6 44 2 1996 20075000 7327300 1424900 367329 5869400 3071500 9107400 3468000 1420000 1540911 1540000 1479800 632403.975732471 784334.483460941 135205 100190.0473122 831844.254374161 689650.126666472 1120000 558270
1996-06-09 6 45 9 1996 20075000 7327300 1424900 392471 5869400 3071500 9107400 3468000 1420000 1540911 1540000 1512500 696265.905177663 980474.014793324 134374.784932574 100299.865019509 904230.910590124 745901.620883415 1120000 558270
1996-06-16 6 46 16 1996 20075000 7327300 1424900 417612 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1545200 777560.718987287 1213041.97721504 134827.645795637 100500 933132.346961549 779496.722152142 1120000 558270
1996-06-23 6 47 23 1996 20075000 7327300 1424900 442753 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1577900 810706.025408284 1306635.66606154 135205 100500 960373.284879048 800452 1120000 558270
1996-06-30 6 48 30 1996 20075000 7327300 1424900 467894 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1610600 819797.300230158 1334625.41256158 135205 100500 984173.416612921 800452 1120000 558270
1996-07-07 7 49 7 1996 20075000 7327300 1424900 493035 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1626950 835780.508549369 1370258.59342527 135205 100500 1011000 800452 1120000 558270
1996-07-14 7 50 14 1996 20075000 7327300 1424900 518176 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1643300 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-07-21 7 51 21 1996 20075000 7327300 1424900 543318 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1659650 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-07-28 7 52 28 1996 20075000 7327300 1424900 568459 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1676000 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-08-04 8 1 4 1996 20075000 7327300 1424900 593600 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1668917 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-08-11 8 2 11 1996 20075000 7327300 1424900 638280 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1661833 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-08-18 8 3 18 1996 20075000 7327300 1424900 682960 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1654750 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-08-25 8 4 25 1996 20075000 7327300 1424900 727640 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1647667 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-09-01 9 5 1 1996 20075000 7327300 1424900 772320 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1640583 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-09-08 9 6 8 1996 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1633500 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-09-15 9 7 15 1996 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1617133 847000 1401000 135205 100500 1011000 800452 1120000 558270
1996-09-22 9 8 22 1996 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1600767 847000 1401000 135205 100500 1011000 800452 1120000 557970
1996-09-29 9 9 29 1996 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1584400 847000 1401000 135205 100500 1011000 800452 1050000 557670
1996-10-06 10 10 6 1996 20035000 7277300 1424900 817000 5869400 3051500 9107400 3328000 1420000 1792000 1493700 1574007 847000 1401000 135205 100500 1011000 800452 1050000 557370
1996-10-13 10 11 13 1996 19995000 7227300 1424900 817000 5869400 3031500 9107400 3188000 1420000 1792000 1447400 1563613 847000 1401000 135205 100500 1011000 800452 1050000 557070
1996-10-20 10 12 20 1996 19955000 7177300 1424900 817000 5869400 3011500 9107400 3048000 1420000 1792000 1401100 1553220 847000 1401000 135205 100500 1011000 800452 1050000 556770
1996-10-27 10 13 27 1996 19915000 7127300 1424900 817000 5869400 2991500 9107400 2908000 1420000 1792000 1354800 1542827 847000 1401000 135205 100500 1011000 800452 1050000 556470
1996-11-03 11 14 3 1996 19875000 7077300 1424900 817000 5869400 2971500 9107400 2768000 1420000 1792000 1308500 1532433 847000 1401000 135205 100500 711000 800452 1050000 556170
1996-11-10 11 15 10 1996 19875000 7077300 1424900 817000 5744400 2971500 9107400 2768000 1420000 1792000 1185067 1522040 847000 1401000 135205 59960 711000 800452 1050000 555870
1996-11-17 11 16 17 1996 19875000 7077300 1424900 817000 5619400 2971500 9107400 2768000 1420000 1792000 1061633 1511647 847000 1401000 135205 59960 711000 800452 1050000 555570
1996-11-24 11 17 24 1996 19875000 7077300 1424900 817000 5494400 2971500 9107400 2768000 1420000 1792000 938200 1501253 847000 1401000 135205 59960 711000 800452 1050000 555270
1996-12-01 12 18 1 1996 19875000 7077300 1424900 817000 5369400 2971500 9107400 2768000 1420000 1792000 938200 1490860 847000 1401000 135205 59960 711000 610000 1050000 554970
1996-12-08 12 19 8 1996 19675000 6889800 1324900 817000 4994400 2934000 9107400 2768000 1420000 1792000 938200 1480467 847000 1401000 135205 59960 711000 610000 1050000 554670
1996-12-15 12 20 15 1996 19475000 6702300 1224900 817000 4619400 2896500 9107400 2768000 1420000 1792000 938200 1470073 847000 1401000 135205 59960 711000 610000 1050000 554370
1996-12-22 12 21 22 1996 19275000 6514800 1124900 817000 4244400 2859000 9107400 2768000 1420000 1792000 938200 1459680 847000 1401000 135205 59960 711000 610000 1050000 551179
1996-12-29 12 22 29 1996 19075000 6327300 1024900 817000 3869400 2821500 9107400 2768000 1420000 1792000 938200 1449287 847000 1401000 135205 59960 711000 610000 1050000 547988
1997-01-05 1 23 5 1997 18678217.6553476 6047300 913789 816730 3622012.07617843 2710931.61612832 9002711.62542894 2678000 1420000 1792000 1012260 1438893 847000 1401000 119500 59960 418371.107977759 610000 1050000 544797
1997-01-12 1 24 12 1997 18281435.082809 5767300 802678 816730 3374624.15235685 2600363.23225663 8898120.63539237 2588000 1420000 1792000 1086320 1428500 847000 1401000 119000 59960 442090.968148958 610000 1050000 541606
1997-01-19 1 25 19 1997 17884652.7381566 5487300 691567 779185 3127236.22853528 2489794.84838495 8793529.64535579 2498000 1420000 1792000 1160380 1418107 847000 1401000 118750 59960 449835.665451858 610000 1050000 538415
1997-01-26 1 26 26 1997 17487870.3935042 5207300 580456 741641 2879848.30471371 2379226.46451327 8688938.65531922 2408000 1420000 1792000 1234440 1407713 847000 1401000 118100 59960 440000.371489211 610000 1050000 535225
1997-02-02 2 27 2 1997 17091087.8209655 4927300 469344 704096 2632460.38089213 2268658.08064158 8584347.66528264 2318000 1420000 1792000 1308500 1397320 847000 1401000 117900 59960 417872.902674897 610000 1050000 532034
1997-02-09 2 28 9 1997 16694305.4763131 4177300 358233 670000 2418374.677585 2144040.10663333 8037067.49584828 2213000 1295000 1792000 1308500 1386927 847000 1401000 117600 59960 398744.207899307 610000 1050000 528843
1997-02-16 2 29 16 1997 16297523.9037745 3427300 247122 626375 2204288.97427787 2019422.13262507 7489789.94187943 2108000 1170000 1792000 1308500 1376533 847000 1401000 117400 59960 365832.058643987 610000 1050000 525652
1997-02-23 2 30 23 1997 15900741.5591221 2677300 136011 582750 1990203.27097074 1894804.15861681 6942512.38791058 2003000 1045000 1792000 1308500 1366140 847000 1401000 116900 59960 334820.208386864 610000 1049114.27567122 522461
1997-03-02 3 31 2 1997 15503958.9865835 1927300 24900 539125 1776117.56766361 1770186.18460856 6395234.83394173 1898000 920000 1792000 1308500 1355747 830300 1270700 116250 63460 289808.855947736 610000 1050028.57599508 519270
1997-03-09 3 32 9 1997 15107176.6419311 1502300 24900 495500 1637181.06582631 1631975.70476895 5927406.65407352 1790500 857500 1588262 1215925 1345353 722000 1029000 115500 83260 233158.27510051 610000 1059649.13675818 528045
1997-03-16 3 33 16 1997 14710394.2972787 1077300 24900 413175 1498244.56398902 1493765.22492935 5459578.47420531 1683000 795000 1386525 1123350 1334960 657000 744000 114500 100500 207122.680861892 610000 1072944.25694341 536820
1997-03-23 3 34 23 1997 14313611.72474 652300 24900 330850 1498244.56398902 1355554.74508974 4991750.2943371 1575500 732500 1184787 1030775 1324567 577000 574000 113750 100500 176249.513291483 610000 1086941.25012789 545595
1997-03-30 3 35 30 1997 13916829.3800876 227300 24900 248525 1498244.56398902 1217344.26525014 4523922.11446889 1468000 670000 983050 938200 1314173 522000 429000 112500 98930.1942084207 221079.285243643 545393.778057203 1100893.09993612 554370
1997-04-06 4 36 6 1997 20075000 7327300 1424900 166200 1498244.56398902 1152296.84105766 4373266.58585167 1468000 620000 781312 938200 1303780 480300 280700 113263.879761465 90468.3780846306 226514.317388032 493646.496736405 1104464.26696576 555345
1997-04-13 4 37 13 1997 20075000 7327300 1424900 191341 1498244.56398902 1087249.41686519 4222611.05723444 1468000 570000 579575 938200 1293387 447000 204000 113773.236923017 86992.5418087889 205390.326382623 446943.814062645 1107953.33133771 556320
1997-04-20 4 38 20 1997 20075000 7327300 1424900 216482 1498244.56398902 1078249.41686519 4071955.52861722 3468000 505000 719040 938200 1282993 447000 204000 114536.795086373 84148.1072223964 176295.963038002 409279.75520309 1111161.19656975 557295
1997-04-27 4 39 27 1997 20075000 7327300 1424900 241624 1498244.56398902 1069249.41686519 3921300 3468000 440000 858505 938200 1272600 447000 204000 115547.605229016 91351.2036541206 261903.819995545 406644.498429029 1117261.85341938 558270
1997-05-04 5 40 4 1997 20075000 7327300 1424900 266765 5869400 1469699.53349215 3921300 3468000 1420000 997970 1058560 1314040 447000 204000 115884.737961929 95668.2473172958 306464.827802668 408991.505988989 1119521.06704748 558270
1997-05-11 5 41 11 1997 20075000 7327300 1424900 291906 5869400 1870149.65011911 3921300 3468000 1420000 1137435 1178920 1355480 448108.076599998 207324.229799994 115325.792671537 98956.764234649 358089.952348974 434613.191015097 1120000 558270
1997-05-18 5 42 18 1997 20075000 7327300 1424900 317047 5869400 2270599.76674608 9107400 3468000 1420000 1276901 1299280 1396920 447000 204000 121051.478005501 100500 506928.081857433 514801.571211706 1119997.67325733 558270
1997-05-25 5 43 25 1997 20075000 7327300 1424900 342188 5869400 2671049.88337304 9107400 3468000 1420000 1416366 1419640 1438360 492941.083786926 380434.426579419 126015.576866871 100500 679049.81519664 613832.707872347 1120000 558270
1997-06-01 6 44 1 1997 20075000 7327300 1424900 367329 5869400 3071500 9107400 3468000 1420000 1540911 1540000 1479800 551191.659055798 537149.455858383 130451.142528104 99679.358098569 757929.023658729 683809.668542775 1120000 558270
1997-06-08 6 45 8 1997 20075000 7327300 1424900 392471 5869400 3071500 9107400 3468000 1420000 1540911 1540000 1512500 667014.609194946 891119.136247512 133764.979458684 99267.2406498581 889230.723702889 745517.964764513 1120000 558270
1997-06-15 6 46 15 1997 20075000 7327300 1424900 417612 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1545200 761043.200268398 1167618.8007381 134324.541968514 99778.3872984419 912535.592973146 776914.933258264 1120000 558270
1997-06-22 6 47 22 1997 20075000 7327300 1424900 442753 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1577900 808302.717178447 1300387.06466396 135205 100500 951041.523080515 800452 1120000 558270
1997-06-29 6 48 29 1997 20075000 7327300 1424900 467894 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1610600 820676.441327232 1336770.51683845 135205 100500 981700.716625149 800452 1120000 558270
1997-07-06 7 49 6 1997 20075000 7327300 1424900 493035 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1626950 835412.278553536 1369249.64323669 135205 100500 1011000 800452 1120000 558270
1997-07-13 7 50 13 1997 20075000 7327300 1424900 518176 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1643300 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-07-20 7 51 20 1997 20075000 7327300 1424900 543318 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1659650 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-07-27 7 52 27 1997 20075000 7327300 1424900 568459 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1676000 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-08-03 8 1 3 1997 20075000 7327300 1424900 593600 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1668917 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-08-10 8 2 10 1997 20075000 7327300 1424900 638280 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1661833 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-08-17 8 3 17 1997 20075000 7327300 1424900 682960 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1654750 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-08-24 8 4 24 1997 20075000 7327300 1424900 727640 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1647667 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-08-31 8 5 31 1997 20075000 7327300 1424900 772320 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1640583 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-09-07 9 6 7 1997 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1633500 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-09-14 9 7 14 1997 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1617133 847000 1401000 135205 100500 1011000 800452 1120000 558270
1997-09-21 9 8 21 1997 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1600767 847000 1401000 135205 100500 1011000 800452 1120000 557970
1997-09-28 9 9 28 1997 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1584400 847000 1401000 135205 100500 1011000 800452 1050000 557670
1997-10-05 10 10 5 1997 20035000 7277300 1424900 817000 5869400 3051500 9107400 3328000 1420000 1792000 1493700 1574007 847000 1401000 135205 100500 1011000 800452 1050000 557370
1997-10-12 10 11 12 1997 19995000 7227300 1424900 817000 5869400 3031500 9107400 3188000 1420000 1792000 1447400 1563613 847000 1401000 135205 100500 1011000 800452 1050000 557070
1997-10-19 10 12 19 1997 19955000 7177300 1424900 817000 5869400 3011500 9107400 3048000 1420000 1792000 1401100 1553220 847000 1401000 135205 100500 1011000 800452 1050000 556770
1997-10-26 10 13 26 1997 19915000 7127300 1424900 817000 5869400 2991500 9107400 2908000 1420000 1792000 1354800 1542827 847000 1401000 135205 100500 1011000 800452 1050000 556470
1997-11-02 11 14 2 1997 19875000 7077300 1424900 817000 5869400 2971500 9107400 2768000 1420000 1792000 1308500 1532433 847000 1401000 135205 100500 711000 800452 1050000 556170
1997-11-09 11 15 9 1997 19875000 7077300 1424900 817000 5744400 2971500 9107400 2768000 1420000 1792000 1185067 1522040 847000 1401000 135205 59960 711000 800452 1050000 555870
1997-11-16 11 16 16 1997 19875000 7077300 1424900 817000 5619400 2971500 9107400 2768000 1420000 1792000 1061633 1511647 847000 1401000 135205 59960 711000 800452 1050000 555570
1997-11-23 11 17 23 1997 19875000 7077300 1424900 817000 5494400 2971500 9107400 2768000 1420000 1792000 938200 1501253 847000 1401000 135205 59960 711000 800452 1050000 555270
1997-11-30 11 18 30 1997 19875000 7077300 1424900 817000 5369400 2971500 9107400 2768000 1420000 1792000 938200 1490860 847000 1401000 135205 59960 711000 610000 1050000 554970
1997-12-07 12 19 7 1997 19827500 6964800 1324900 817000 4994400 2934000 9107400 2768000 1420000 1792000 938200 1480467 847000 1401000 135205 59960 711000 610000 1050000 554670
1997-12-14 12 20 14 1997 19780000 6852300 1224900 817000 4619400 2896500 9107400 2768000 1420000 1792000 938200 1470073 847000 1401000 135205 59960 711000 610000 1050000 554370
