"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn" "TotalDamProtectExcess"
1987-12-13 12 20 13 1987 3538130.98233767 0 291309.781376116 1512884.80069166 0 0 76372.547026927 0 NA 0 NA NA 0 0 0 350000 203124.092336303 555441.297993319 8918.7041003792
1987-12-20 12 21 20 1987 2723207.90444464 0 92709.0864036283 881390.014185772 0 0 71299.380660343 0 NA 0 NA NA 0 0 0 350000 169276.236172241 511618.324937603 4314.9551672869
1987-12-27 12 22 27 1987 3258075.89057414 0 99866.513706719 783699.413751313 10443.6017312165 0 79559.193912731 0 NA 0 NA NA 0 0 0 350000 114828.758858746 541432.005286677 3741.8652365463
1988-01-03 1 23 3 1988 2763882.88684702 0 1728780.67840362 0 466529.306632593 0 75386.067969844 0 NA 315907.455999681 NA NA 1.86264514923096e-09 0 0 350000 112503.108525256 223898.941769406 1965.91979558091
1988-01-10 1 24 10 1988 2360289.00115145 0 114351.148207913 104910.148207913 0 0 71404.101887447 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 107730.265937357 279352.911056219 511.827825220097
1988-01-17 1 25 17 1988 2368581.47381102 0 543821.926623547 534380.926623547 0 0 71609.418419509 0 NA 0 NA NA 0 0 0 350000 171965.288509864 302713.751740067 1781.72341698161
1988-01-24 1 26 24 1988 2497601.33748456 0 543875.229250005 534434.229250005 0 0 66953.600038795 0 NA 0 NA NA 0 0 0 350000 136664.922865772 346322.935060774 1000.36314131241
1988-01-31 1 27 31 1988 2579294.72190769 0 540879.761143918 531438.761143918 0 0 72753.031892759 0 NA 0 NA NA 0 0 0 350000 102115.629879218 317812.746272478 1908.5015364524
1988-02-07 2 28 7 1988 4313452.73465334 0 2535986.24172846 2526545.24172846 399960.339268138 0 75367.525709924 0 NA 0 NA NA 789462.506414889 0 0 350000 103244.055388362 551472.339268138 657.799037335294
1988-02-14 2 29 14 1988 2816668.97294081 0 973145.296204085 968613.10641489 0 0 78674.84662299 0 NA 0 NA NA 0 0 0 350000 100230.019462501 323739.142781297 587.353649678406
1988-02-21 2 30 21 1988 1814062.90347801 0 179150.600000001 179150.600000001 0 0 74630.286314239 0 NA 0 NA NA 0 0 0 350000 157304.358048557 442615.345344602 1165.2268707593
1988-02-28 2 31 28 1988 1663696.71273353 0 179150.6 179150.6 0 0 76918.391694404 0 NA 0 NA NA 0 0 0 350000 152558.56842654 409008.133119126 0
1988-03-06 3 32 6 1988 1132884.09262441 0 104131.537678074 104131.537678074 0 0 72808.903808689 0 NA 0 NA NA 0 0 0 350000 117766.280985824 423354.20384769 202.13791326589
1988-03-13 3 33 13 1988 1326364.76451368 0 200826.66334436 200826.66334436 34110.2053142898 0 68571.887501304 0 NA 0 NA NA 2.3283064365387e-10 0 0 350000 129326.730484817 482358.205314289 898.573716068175
1988-03-20 3 34 20 1988 1266514.35671536 0 165998.817780948 165998.817780948 0 0 70306.659679703 0 NA 0 NA NA 0 0 0 350000 87525.7554900386 425888.106469012 253.836260752708
1988-03-27 3 35 27 1988 1557181.94542341 0 225902.333776787 225902.333776787 55775.8757724259 0 64993.896774021 0 NA 54152.1043283222 NA NA 0 0 0 350000 83494.6520914179 459255.875772425 0
1988-04-03 4 36 3 1988 1680225.43103648 0 246234.199999996 246234.199999996 41098 0 64849.908893635 0 NA 71259.5441914223 NA NA 0 0 0 350000 119794.834417584 668099.343333616 0
1988-04-10 4 37 10 1988 1813382.24326493 0 131971.92816768 131971.92816768 21759 0 72872.132647482 0 NA 194373.647520435 NA NA 2.3283064365387e-10 0 0 350000 90713.9346000519 551445.942600705 0
1988-04-17 4 38 17 1988 1897739.24579076 0 87866.8000000021 87866.8000000021 0 0 25564.38715695 0 NA 376522.655927774 NA NA 0 0 0 350000 17387.6825568979 441214.847639993 0
1988-04-24 4 39 24 1988 1394182.71577321 0 113808.292039246 113808.292039246 37825 0 71638.511613918 0 NA 71668.8862362275 NA NA 0 0 0 350000 138983.925677455 1314303.81485941 0
1988-05-01 5 40 1 1988 982848.665451252 13922.543802781 2312022.73724491 2312022.73724491 0 87910.6452377492 55360.059058919 0 NA 0 NA NA 1734640.05396562 0 0 350000 267537.022403344 1814548.51710234 0
1988-05-08 5 41 8 1988 2300807.24527814 0 1875720.91981094 1875720.91981094 675107.219838625 4552.69526898162 74102.329520689 0 NA 0 NA NA 255096.854404837 0 0 350000 122744.925268982 1141333.05758343 0
1988-05-15 5 42 15 1988 2213872.65084884 0 88694.5758408774 88694.5758408774 88694.5758408774 0 75300.111384431 0 NA 39973.1811309347 NA NA 0 0 0 350000 87878.283686643 306162.405146017 0
1988-05-22 5 43 22 1988 1140824.87727354 0 0 0 0 0 0 0 NA 61139.0371064886 NA NA 0 0 0 350000 -149379.318001307 1630930.30777451 0
1988-05-29 5 44 29 1988 743246.061987104 0 0 0 0 0 0 0 NA 44358.888371699 NA NA 0 0 0 350000 -95297.5049144679 929064.637923613 0
1988-06-05 6 45 5 1988 830805.28063343 0 57062 57062 4586.73964540102 0 0 0 NA 0 NA NA 0 0 0 350000 207389.548386537 1494251.63451571 0
1988-06-12 6 46 12 1988 321270.52 0 38041 38041 38041 0 0 0 NA 0 NA NA 0 0 0 350000 -145508.161479344 897574.621016991 0
1988-06-19 6 47 19 1988 1498875.24330314 0 542106.861651571 542106.861651571 19021 0 35458.6025995042 0 NA 0 NA NA 0 0 0 350000 -198418.036444181 1097685.27943026 0
1988-06-26 6 48 26 1988 1400173.02127411 0 283530.2 283530.2 0 0 0 0 NA 0 NA NA 0 0 0 350000 -316309.119866019 577176.535609807 0
1988-07-03 7 49 3 1988 953692.081236262 0 146922.495339982 146922.495339982 0 0 0 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 -168049.992307501 718587.017400043 0
1988-07-10 7 50 10 1988 1107957.58757934 0 218326.485239223 187682.7783067 0 0 0 0 NA 0 NA NA 0 0 0 350000 -211584.981570182 553220.046411575 0
1988-07-17 7 51 17 1988 1076506.46503492 0 175387 175387 0 0 0 0 NA 0 NA NA 0 0 0 350000 -294908.116614517 696737.042940031 0
1988-07-24 7 52 24 1988 1119374.84518029 0 278985 278985 0 0 0 0 NA 0 NA NA 0 0 0 350000 -254321.365830561 778515.782426139 0
1988-07-31 7 52 31 1988 2456748.96430465 0 33399.9363790564 33399.9363790564 33399.9363790564 0 0 0 NA 0 NA NA 0 0 0 350000 -246531.478068261 449913.936379056 0
1988-08-07 8 1 7 1988 2236084.24062791 0 210759 0 0 0 0 0 NA 0 NA NA 0 0 0 10000063719.0991 -166207.164861529 265749.675109981 0
1988-08-14 8 2 14 1988 2066880.67369445 0 105379 0 0 0 0 0 NA 0 NA NA 0 0 0 10000049817.1661 -110667.396664843 464903.412595684 0
1988-08-21 8 3 21 1988 693941.189567011 0 0 0 0 0 0 0 NA 0 NA NA 0 0 0 10000048072.4804 -85675.8591079292 210876.412927735 0
1988-08-28 8 4 28 1988 1023243.98605513 0 5738 0 0 0 0 0 NA 0 NA NA 0 0 0 10000046819.5475 -101168.616726574 536562.474328136 0
1988-09-04 9 5 4 1988 1073964.03461324 0 11477 0 0 0 0 0 NA 0 NA NA 0 0 0 10000041576.3201 -51050.0895716772 431918.785694872 0
1988-09-11 9 6 11 1988 1391036.50561661 0 87394 0 0 0 0 0 NA 0 NA NA 0 0 0 10000036333.0205 381.76304902642 190578.441804736 0
1988-09-18 9 7 18 1988 1404365.16572654 0 163311 0 0 0 0 0 NA 0 NA NA 0 0 0 10000037508.7483 24465.6993366329 323688.43954621 0
1988-09-25 9 8 25 1988 1884081.99084746 0 288239 0 0 0 0 0 NA 0 NA NA 0 0 0 10000038684.4761 69053.7411449349 462500.444357496 0
1988-10-02 10 9 2 1988 1678969.29289589 0 387033.18410561 0 0 0 0 0 NA 0 NA NA 0 0 0 10000039860.1677 32417.7201951985 352021.190827048 0
1988-10-09 10 10 9 1988 1801638.48953898 0 252408.859858991 0 0 0 0 0 NA 0 NA NA 0 0 0 10000041035.8955 21780.7367932113 356676.737750198 0
1988-10-16 10 11 16 1988 1667119.4015365 0 155520.349139957 0 0 0 0 0 NA 0 NA NA 0 0 0 10000042257.1129 -1301.06186748115 225587.972675487 0
1988-10-23 10 12 23 1988 2122513.489248 0 389119 0 0 0 0 0 NA 0 NA NA 0 0 0 10000043478.2943 29304.5333312012 445848.176682387 0
1988-10-30 10 13 30 1988 1546377.19309649 0 164952.543929408 0 0 0 0 0 NA 0 NA NA 0 0 0 10000044699.5117 43763.4784399896 423219.646134935 0
1988-11-06 11 14 6 1988 1785349.01795336 0 226433.891030767 865298.891030767 0 0 0 0 NA 0 NA NA 0 0 0 10000043936.0793 69909.5781827995 226033.704386197 0
1988-11-13 11 15 13 1988 2614555.87904281 0 548589.572687702 1050884.9667839 139237.704942824 0 0 0 NA 0 NA NA 0 0 0 10000041240.7074 130630.598905581 555751.704942824 0
1988-11-20 11 16 20 1988 2159337.619372 0 39475.8280591643 178694.301041986 0 0 0 0 NA 0 NA NA 0 0 0 10000025980.4759 177069.024191315 320580.631951019 0
1988-11-27 11 17 27 1988 2376330.54783024 0 39453.1144094132 167494.920248929 0 0 0 0 NA 0 NA NA 0 0 0 10000024453.924 130521.25011046 275618.914201471 0
1988-12-04 12 18 4 1988 2258416.04313399 0 62129.5748266554 162879.351049337 0 0 0 0 NA 0 NA NA 0 0 0 10000023141.8977 193442.608018106 294660.21898312 0
1988-12-11 12 19 11 1988 4189736.41523047 0 561006.949151642 2164395.25542635 0 0 0 0 NA 0 NA NA 0 0 0 10000021920.6562 140433.484010164 369996.780087356 0
1988-12-18 12 20 18 1988 4072538.59525326 0 283342.583154804 1198685.47827598 0 0 8082.4642357023 0 NA 0 NA NA 0 0 0 10000013836.8147 133642.537372997 356176.058337621 0
1988-12-25 12 21 25 1988 3148804.79361511 0 94302.059023336 229171.411091099 0 0 48849.1366595665 0 NA 0 NA NA 0 0 0 10000008269.8589 121867.213899969 424088.451442012 0
1989-01-01 1 22 1 1989 3037879.67020215 0 91152.0422845148 300748.681902814 0 0 74032.320246441 0 NA 0 NA NA 0 0 0 10000008441.775 114435.808310408 522221.886221318 0
1989-01-08 1 23 8 1989 2951952.23652736 0 2145519.51878086 0 463006.404227167 0 61436.515486304 0 NA 297194.611635296 NA NA 114664.111317478 0 0 10000008613.6971 132378.513954292 284322.748832542 0
1989-01-15 1 24 15 1989 2040175.93216199 0 509789.472084333 252172.304877074 55566.2586968718 0 60672.594014061 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000006224.3221 132076.951937848 357416.147379394 0
1989-01-22 1 25 22 1989 2542877.01994412 0 604152.041460808 561666.041460818 0 0 62408.520468122 0 NA 0 NA NA 0 0 0 10000005546.9019 121729.387430605 396725.336198478 0
1989-01-29 1 26 29 1989 2549950.29325424 0 618573.147567601 543184.422202131 32902.7253654618 0 60592.071630368 0 NA 0 NA NA 0 0 0 10000004333.4857 138908.667737001 449416.725365461 1358.35261613269
1989-02-05 2 27 5 1989 2562674.73670565 0 571445.500880019 566960.439051265 0 0 66389.11907719 0 NA 0 NA NA 0 0 0 10000003120.0725 147940.642561633 373452.621141535 0
1989-02-12 2 28 12 1989 3897752.9918703 0 1614413.70209188 1614413.70209188 426345.318602823 0 64267.304606109 0 NA 2501.40405294957 NA NA 0 0 0 10000001906.6563 111608.290050233 512818.486375448 0
1989-02-19 2 29 19 1989 2530625.55841444 0 412606.28953292 412606.28953292 233455.689532918 0 67506.958669769 0 NA 0 NA NA 0 0 0 1e+10 101334.711596158 290763.689532918 0
1989-02-26 2 30 26 1989 1360099.09406317 0 177957.75914132 171695.31788987 0 0 72428.872270254 0 NA 0 NA NA 0 0 0 1e+10 148678.904900508 293978.468660385 0
1989-03-05 3 31 5 1989 1531100.75073168 0 16084.5530697501 0 0 0 76492.818943591 0 NA 0 NA NA 0 0 0 1e+10 161492.867386697 437468.127967538 1130.34048817209
1989-03-12 3 32 12 1989 1022465.91848662 0 12198.0000000054 0 0 0 109379.458536429 0 NA 0 NA NA 0 0 0 1e+10 165564.104943545 395547.831590204 3598.28211581893
1989-03-19 3 33 19 1989 1324629.23769368 0 186732.184384878 174534.18438488 174534.18438488 0 67866.54600357 0 NA 0 NA NA 0 0 0 1e+10 728117.38860424 622782.184384879 1590.31947371387
1989-03-26 3 34 26 1989 1325989.42182086 0 158438.697582564 146240.697582566 146240.697582566 0 70104.043844054 0 NA 0 NA NA 0 0 0 1e+10 312306.99323112 588539.697582565 0
1989-04-02 4 35 2 1989 1540000.2309255 0 280208.304441155 268010.304441154 268010.304441154 0 80064.297044588 0 NA 0 NA NA 0 0 0 1e+10 366087.676952473 721216.304441154 0
1989-04-09 4 36 9 1989 1405505.9968615 0 9719.00000000629 0 0 0 64192.748679356 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 401581.160886887 799253.528352385 0
1989-04-16 4 37 16 1989 2271769.72487848 0 9718.99999999511 0 0 0 61406.824758756 0 NA 0 NA NA 9.31322574615479e-10 9.31322574615479e-10 0 394834.234758703 550885.056841392 935757.74992157 1626.62278214097
1989-04-23 4 38 23 1989 2315160.55033918 0 2777.10000000591 0 0 0 48738.638309206 0 NA 0 NA NA 0 0 0 394834.234758703 573602.857457783 1338211.75930387 0
1989-04-30 4 39 30 1989 3403855.38375395 367972.068279623 5554.20000000391 0 0 0 70968.09919813 0 NA 0 NA NA 0 0 0 394834.234758703 413425.485259077 2426906.59271864 41291.376648122
1989-05-07 5 40 7 1989 1803972.88482523 0 2274890.61361348 2263462.74254102 784954.210708099 52406.9431690654 0 146198.642914175 NA 0 NA NA 1255498.27305235 1210047.65449482 44400.4878716101 394834.234758703 581258.382281282 1696399.35795968 1666.77191200298
1989-05-14 5 41 14 1989 2106814.35464421 0 1753333.26170869 1739104.13684071 1061177.32838961 0 43612.74185843 0 NA 0 NA NA 516140.672200247 515875.811081046 264.861119200476 394834.234758703 16431.2868324717 2110815.23443221 261767.462734057
1989-05-21 5 42 21 1989 1648453.5698318 0 2074187.65855208 2060185.59318359 424909.93890676 40519.9436068212 26523.5453411411 80372.7828925484 NA 0 NA NA 1343606.90320135 872637.576824069 0 397218.596347191 391541.703533566 2605297.73206439 286337.705618682
1989-05-28 5 43 28 1989 1963664.05172221 0 841166.337075341 825138.828523287 710985.30874759 88256.7250741754 32839.107126836 181078.599918674 NA 0 NA NA 47629.2443216434 47629.2443216434 0 408377.51941892 112593.630226922 1950605.88336249 127019.517834581
1989-06-04 6 44 4 1989 1048037.93551359 0 11210.1537618786 0 0 0 48253.598253674 63861.0384515757 NA 0 NA NA 0 0 0 421108.878784747 42357.4352623026 1036145.33108886 134159.160693341
1989-06-11 6 45 11 1989 1972092.03957787 0 903090.142301506 844150.37713498 631682.755934233 0 63463.103697711 2.3283064365387e-09 NA 0 NA NA 29146.0000000019 29146.0000000019 0 436286.760381126 -129041.07505212 1617349.95726068 388113.153228661
1989-06-18 6 46 18 1989 2423383.02248167 0 1253230.23114682 1073835.91482383 529674.41655888 0 47903.467056558 0 NA 0 NA NA 75289.5034389328 0 75289.5034389328 458005.866115456 -86576.5997228255 1807558.00875386 335110.51249658
1989-06-25 6 47 25 1989 744233.835459212 0 677101.635675249 537250 0 0 57414.4261419131 0 NA 0 NA NA 372741.910329369 13516.9970400948 359224.913289274 498656.850177138 -121098.634809195 2034401.83664832 179881.906598601
1989-07-02 7 48 2 1989 650871.670287151 0 210523.92028715 143576 0 0 60511.44454709 0 NA 0 NA NA 0 0 0 567494.64632518 -177631.913863703 1167121.26048249 41281.4487671223
1989-07-09 7 49 9 1989 439020.793937567 0 247025.945878833 107682 0 0 60736.803030035 0 NA 0 NA NA 52709.0987641243 0 52709.0987641243 622078.450464382 -297643.180670767 1538896.83575269 17194.0798869804
1989-07-16 7 50 16 1989 406434.848907609 0 124237.348907609 71788 0 0 64066.111824593 0 NA 0 NA NA 1.86264514923096e-09 1.86264514923096e-09 0 627767.396537962 -195678.057371863 1009608.92403429 28725.9362698058
1989-07-23 7 51 23 1989 476206.09610573 0 211472.596105731 175387 0 0 66539.859325517 0 NA 0 NA NA 0 0 0 633456.342611543 -213955.278092056 1187918.39261067 0
1989-07-30 7 52 30 1989 846799.017211325 0 278985 278985 0 0 71499.440704095 0 NA 18026.1662714403 NA NA 0 0 0 617036.631120017 -217568.231681786 927159.991909233 0
1989-08-06 8 1 6 1989 1864926.02610569 0 449687.830694072 0 0 0 147091.828800215 0 NA 0 NA NA 0 0 0 10000073219.8987 -119124.898960622 806554.121753012 0
1989-08-13 8 2 13 1989 1472223.16882263 0 143980 0 0 0 0 0 NA 0 NA NA 0 0 0 10000053743.2713 -38938.0614011662 730847.551618594 0
1989-08-20 8 3 20 1989 1322408.70485994 0 0 0 0 0 0 0 NA 0 NA NA 0 0 0 10000052211.4264 -31804.498220567 836069.390535666 0
1989-08-27 8 4 27 1989 1213243.30953602 0 9192 0 0 0 15773.8400406067 0 NA 0 NA NA 0 0 0 10000050679.4916 47802.8494788115 1485735.42680433 0
1989-09-03 9 5 3 1989 1358722.13368659 0 18387 0 0 0 84302.96846224 0 NA 0 NA NA 11477 0 0 10000045287.8195 48434.5186475988 1636540.70832764 0
1989-09-10 9 6 10 1989 1613991.07884325 0 136106 0 0 0 75597.9897129668 0 NA 0 NA NA 0 0 0 10000041047.9745 16288.0649654672 1212224.6454336 0
1989-09-17 9 7 17 1989 1749675.05518693 0 253823 0 0 0 80340.4064898782 0 NA 0 NA NA 0 0 0 10000041716.4661 27412.2929883666 456974.804310245 0
1989-09-24 9 8 24 1989 1880315.32539208 0 173129.758207117 0 0 0 133968.360563232 0 NA 0 NA NA 0 0 0 10000042748.7624 185984.162261771 311899.504482822 0
1989-10-01 10 9 1 1989 1722243.23339466 0 183189.344611299 0 0 0 137320.391420048 0 NA 0 NA NA 0 0 0 10000043781.027 79673.3645355671 299018.352139699 0
1989-10-08 10 10 8 1989 1682941.30145429 0 125897.248516974 0 0 0 76493.745219963 0 NA 0 NA NA 0 0 0 10000044813.3233 163619.854077592 297184.744505609 138131.129503541
1989-10-15 10 11 15 1989 1682000.38806631 0 203123.012854289 0 0 0 64322.202814066 0 NA 0 NA NA 0 0 0 10000045885.5598 123307.362503913 184851.662730915 92045.7878053397
1989-10-22 10 12 22 1989 1882374.62953133 0 234855.393807654 0 0 0 71989.5105845471 0 NA 0 NA NA 0 0 0 10000046957.7647 47375.0227452569 430373.381780939 46004.6855681716
1989-10-29 10 13 29 1989 1753884.48234288 0 264200.260549903 0 0 0 72729.804828841 0 NA 0 NA NA 0 0 0 10000048042.5017 200298.001631017 458209.102778685 88594.0916771525
1989-11-05 11 14 5 1989 1522119.40540403 0 223411.539765571 823817.39866326 31299.6947071664 0 52288.553601759 0 NA 0 NA NA 0 0 0 10000047359.7028 197618.645185117 447813.694707166 96524.741883008
1989-11-12 11 15 12 1989 2961794.11845494 0 471970.00344482 849624.692843544 0 0 59187.144098812 0 NA 0 NA NA 0 0 0 10000044993.1494 94333.7582224281 280671.765107777 0
1989-11-19 11 16 19 1989 2179836.46167539 0 383538.309486477 588167.301255343 163554 0 60160.770602284 0 NA 0 NA NA 0 0 0 10000028788.7144 77445.8325207962 789739.178719702 0
1989-11-26 11 17 26 1989 2407613.39272757 0 341558.510087383 428742.754937445 12541.5677183177 0 57412.630252492 0 NA 0 NA NA 0 0 0 10000027448.3923 117038.78254878 569941.567718319 0
1989-12-03 12 18 3 1989 2673663.96838288 0 261439.854458293 255578.136176663 0 0 62865.500885591 0 NA 0 NA NA 0 0 0 10000026108.0703 200661.769940075 426636.215446493 7074.29444340612
1989-12-10 12 19 10 1989 4574116.8834299 0 652108.426747316 2367009.89470494 0 0 71053.452707216 0 NA 0 NA NA 0 0 0 10000024767.7482 151252.536454147 642649.965197498 2959.74849860324
1989-12-17 12 20 17 1989 3619048.97752687 0 484396.873764662 1556416.4327481 150842.079147518 0 69687.527897253 0 NA 0 NA NA 0 0 0 10000016960.7517 139150.78764516 756217.069779936 2060.12891106377
1989-12-24 12 21 24 1989 3222217.67593831 0 282940.987007165 841544.772090381 83423.5587867443 0 72389.133298251 0 NA 0 NA NA 0 0 0 10000013519.0844 112758.441098192 605888.415034302 2299.28693425283
1989-12-31 12 22 31 1989 3148849.22710801 0 334185.776901741 487205.863574365 127636.541338168 0 72724.556092908 0 NA 0 NA NA 0 0 0 10000010290.6068 113174.511128444 720563.541338168 1605.92209054413
1990-01-07 1 23 7 1990 2920549.69232404 0 4660366.60377035 68706.4995282572 454456.072361208 0 65866.452664007 0 NA 138434.718728378 NA NA 616957.43641545 0 0 10000010517.0298 90957.1407858636 513791.499528257 0
1990-01-14 1 24 14 1990 4446997.10958913 0 3675087.5451444 387242.155434004 546782.362892299 0 63566.073736675 0 NA 32362.2506134215 NA NA 293847.397547936 0 0 10000011245.5944 131410.576223941 777771.669318649 2121.95434037951
1990-01-21 1 25 21 1990 4218129.53190473 0 2708742.13657325 540274.29248587 278219.88490262 0 57476.028798076 0 NA 48241.4645732424 NA NA 339326.013021442 0 0 10000008928.6168 231068.702007957 812326.685560747 6990.140010751
1990-01-28 1 26 28 1990 4687840.49135286 0 1811112.37814491 652415.871255216 399232.741383359 0 61466.210960411 0 NA 3841.70005290764 NA NA 6045.19045178033 0 0 10000007038.1108 141573.823692523 649432.419139397 0
1990-02-04 2 27 4 1990 2874927.43439106 0 754787.499701011 540125.316259969 163052.58788969 0 67272.774055025 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000005073.2934 130004.457118865 573521.39743791 0
1990-02-11 2 28 11 1990 4656266.1285472 0 1915793.48065084 1912570.48065084 431784.00632826 0 68912.886233003 0 NA 0 NA NA 2.3283064365387e-10 0 0 10000003991.9377 129499.509763585 719665.649089401 1272.16874771519
1990-02-18 2 29 18 1990 2554299.14136088 0 771516.817031725 768293.817031724 482162.678678517 0 67358.568946245 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 168280.48787337 646451.217031717 1297.02097290568
1990-02-25 2 30 25 1990 2133875.08067819 0 179150.6 179150.6 0 0 69415.947974175 0 NA 0 NA NA 0 0 0 1e+10 131418.569257144 553651.469226355 0
